2026-08-21 20:21:14,112 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.4'], 'tag': 'T_drop0.4', 'rotations': None}
2026-08-21 20:21:32,176 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5087835860474585, 'aupr_all': 0.15583575480123257, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46845238095238095} best={'auroc_all': 0.5096565368596936, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:36,840 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5087680199638686, 'aupr_all': 0.15554839691160768, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4637755102040817} best={'auroc_all': 0.5096565368596936, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:41,395 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5089785613542676, 'aupr_all': 0.1556120659693111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46113945578231297} best={'auroc_all': 0.5096565368596936, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:45,988 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5094393322084041, 'aupr_all': 0.1556049866241316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45909863945578233} best={'auroc_all': 0.5096565368596936, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:50,486 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.509658302233805, 'aupr_all': 0.15546175452942604, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4587585034013606} best={'auroc_all': 0.509658302233805, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:55,307 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5098489195298715, 'aupr_all': 0.1553185443474665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4592687074829932} best={'auroc_all': 0.5098489195298715, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:00,005 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5101974269598426, 'aupr_all': 0.15509449703545275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46096938775510204} best={'auroc_all': 0.5101974269598426, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:04,850 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5107324441119301, 'aupr_all': 0.15512951545639056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4627125850340136} best={'auroc_all': 0.5107324441119301, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:09,813 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5112015286464753, 'aupr_all': 0.15517398345242486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46420068027210887} best={'auroc_all': 0.5112015286464753, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:14,531 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5116952093584666, 'aupr_all': 0.15522573936603254, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.466156462585034} best={'auroc_all': 0.5116952093584666, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:19,485 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5122675005374333, 'aupr_all': 0.15531603397294466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46828231292517014} best={'auroc_all': 0.5122675005374333, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:24,452 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5129738841967297, 'aupr_all': 0.15549097325041497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4698979591836735} best={'auroc_all': 0.5129738841967297, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:29,495 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5137900700202387, 'aupr_all': 0.15572573115812244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4707482993197279} best={'auroc_all': 0.5137900700202387, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:34,575 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5146794901307252, 'aupr_all': 0.15602098964051958, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47091836734693876} best={'auroc_all': 0.5146794901307252, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:39,505 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5155698709331703, 'aupr_all': 0.1563274226413672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47236394557823125} best={'auroc_all': 0.5155698709331703, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:44,579 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.516374524347658, 'aupr_all': 0.1566269347477695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4729591836734694} best={'auroc_all': 0.516374524347658, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:49,370 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5171134319458174, 'aupr_all': 0.156922126036721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47287414965986396} best={'auroc_all': 0.5171134319458174, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:54,226 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5177990970924313, 'aupr_all': 0.15721089683613326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47338435374149657} best={'auroc_all': 0.5177990970924313, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:59,243 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5184168117578383, 'aupr_all': 0.15748135861876447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4731292517006803} best={'auroc_all': 0.5184168117578383, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:03,968 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5189772359278069, 'aupr_all': 0.1577581462943515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47312925170068026} best={'auroc_all': 0.5189772359278069, 'aupr_all': 0.15797764415639287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:08,742 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5195033276768284, 'aupr_all': 0.1580417813441719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4727040816326531} best={'auroc_all': 0.5195033276768284, 'aupr_all': 0.1580417813441719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:13,773 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5199782831066745, 'aupr_all': 0.1583187981376684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.472108843537415} best={'auroc_all': 0.5199782831066745, 'aupr_all': 0.1583187981376684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:18,507 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5204147020618757, 'aupr_all': 0.15860090759001794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47074829931972795} best={'auroc_all': 0.5204147020618757, 'aupr_all': 0.15860090759001794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:23,520 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.520811981030817, 'aupr_all': 0.15888179183814752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47066326530612246} best={'auroc_all': 0.520811981030817, 'aupr_all': 0.15888179183814752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:28,474 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.521170507985251, 'aupr_all': 0.15915749808824517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46981292517006806} best={'auroc_all': 0.521170507985251, 'aupr_all': 0.15915749808824517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:33,131 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5215068076479652, 'aupr_all': 0.15944244933167864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4687925170068027} best={'auroc_all': 0.5215068076479652, 'aupr_all': 0.15944244933167864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:38,052 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5218496905139067, 'aupr_all': 0.15972516758009925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4682823129251701} best={'auroc_all': 0.5218496905139067, 'aupr_all': 0.15972516758009925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:43,058 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5221978346052525, 'aupr_all': 0.16000938114657132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46726190476190477} best={'auroc_all': 0.5221978346052525, 'aupr_all': 0.16000938114657132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:47,974 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5225473417296332, 'aupr_all': 0.16029247092694296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4666666666666667} best={'auroc_all': 0.5225473417296332, 'aupr_all': 0.16029247092694296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:52,711 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.522891246870351, 'aupr_all': 0.16055381867887827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46649659863945575} best={'auroc_all': 0.522891246870351, 'aupr_all': 0.16055381867887827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:57,760 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.523219700882072, 'aupr_all': 0.1608108157943349, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46496598639455783} best={'auroc_all': 0.523219700882072, 'aupr_all': 0.1608108157943349, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:02,891 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5235127632483794, 'aupr_all': 0.16105221996716051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4632227891156463} best={'auroc_all': 0.5235127632483794, 'aupr_all': 0.16105221996716051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:07,620 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5237304605622115, 'aupr_all': 0.16121108799723374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4631802721088435} best={'auroc_all': 0.5237304605622115, 'aupr_all': 0.16121108799723374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:12,662 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5240338093118591, 'aupr_all': 0.16145674059336318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4626700680272109} best={'auroc_all': 0.5240338093118591, 'aupr_all': 0.16145674059336318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:17,616 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5243751792932422, 'aupr_all': 0.1617232701159775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4626700680272109} best={'auroc_all': 0.5243751792932422, 'aupr_all': 0.1617232701159775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:22,223 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.524765998224592, 'aupr_all': 0.16199164783334927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46164965986394557} best={'auroc_all': 0.524765998224592, 'aupr_all': 0.16199164783334927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:26,997 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5252024869736533, 'aupr_all': 0.16228176004021921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46156462585034014} best={'auroc_all': 0.5252024869736533, 'aupr_all': 0.16228176004021921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:31,999 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.525687656940219, 'aupr_all': 0.1625957736556156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4610544217687075} best={'auroc_all': 0.525687656940219, 'aupr_all': 0.1625957736556156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:36,785 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5262236142566589, 'aupr_all': 0.16292954665918108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4610544217687075} best={'auroc_all': 0.5262236142566589, 'aupr_all': 0.16292954665918108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:41,389 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5267801156011308, 'aupr_all': 0.16326843534655636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4602891156462585} best={'auroc_all': 0.5267801156011308, 'aupr_all': 0.16326843534655636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:45,998 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.527354814668275, 'aupr_all': 0.16361495847211588, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46011904761904765} best={'auroc_all': 0.527354814668275, 'aupr_all': 0.16361495847211588, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:50,653 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5279449812865007, 'aupr_all': 0.16395946613281076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46037414965986395} best={'auroc_all': 0.5279449812865007, 'aupr_all': 0.16395946613281076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:55,231 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5285201319609758, 'aupr_all': 0.1643046909439073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4604591836734694} best={'auroc_all': 0.5285201319609758, 'aupr_all': 0.1643046909439073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:00,110 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5291165943959455, 'aupr_all': 0.16465734167459856, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46079931972789123} best={'auroc_all': 0.5291165943959455, 'aupr_all': 0.16465734167459856, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:04,951 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5297310718578946, 'aupr_all': 0.16501664884140496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46130952380952384} best={'auroc_all': 0.5297310718578946, 'aupr_all': 0.16501664884140496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:09,827 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.530315870507165, 'aupr_all': 0.16536587510966072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46156462585034014} best={'auroc_all': 0.530315870507165, 'aupr_all': 0.16536587510966072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:14,605 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5308563336331102, 'aupr_all': 0.1657065743416168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46207482993197285} best={'auroc_all': 0.5308563336331102, 'aupr_all': 0.1657065743416168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:19,509 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5313698850676586, 'aupr_all': 0.16603083170983085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46309523809523817} best={'auroc_all': 0.5313698850676586, 'aupr_all': 0.16603083170983085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:24,366 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5318866367559741, 'aupr_all': 0.16635683388327135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46386054421768713} best={'auroc_all': 0.5318866367559741, 'aupr_all': 0.16635683388327135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:29,187 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.532439623774308, 'aupr_all': 0.1666980591701693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4642857142857143} best={'auroc_all': 0.532439623774308, 'aupr_all': 0.1666980591701693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:33,896 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5330577058838614, 'aupr_all': 0.1670641934738753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46471088435374147} best={'auroc_all': 0.5330577058838614, 'aupr_all': 0.1670641934738753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:38,983 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5337574365460703, 'aupr_all': 0.16747007841331057, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4648809523809524} best={'auroc_all': 0.5337574365460703, 'aupr_all': 0.16747007841331057, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:43,864 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5345409650012776, 'aupr_all': 0.16790577148658956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46534863945578236} best={'auroc_all': 0.5345409650012776, 'aupr_all': 0.16790577148658956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:48,625 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5353255362588669, 'aupr_all': 0.16834686273385868, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46505102040816326} best={'auroc_all': 0.5353255362588669, 'aupr_all': 0.16834686273385868, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:53,342 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5361415291228799, 'aupr_all': 0.16882030657972427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4655612244897959} best={'auroc_all': 0.5361415291228799, 'aupr_all': 0.16882030657972427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:58,211 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5369029513992425, 'aupr_all': 0.1692590145086278, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46590136054421766} best={'auroc_all': 0.5369029513992425, 'aupr_all': 0.1692590145086278, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:02,848 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5376638461161323, 'aupr_all': 0.16971340786983619, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4666666666666667} best={'auroc_all': 0.5376638461161323, 'aupr_all': 0.16971340786983619, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:07,608 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5384331202017696, 'aupr_all': 0.17018507737200345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4667517006802721} best={'auroc_all': 0.5384331202017696, 'aupr_all': 0.17018507737200345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:12,466 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5392060995202805, 'aupr_all': 0.17065996929058777, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4673469387755102} best={'auroc_all': 0.5392060995202805, 'aupr_all': 0.17065996929058777, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:17,259 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5399794483356984, 'aupr_all': 0.17113728287210664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4677721088435374} best={'auroc_all': 0.5399794483356984, 'aupr_all': 0.17113728287210664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:21,979 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5407759194464555, 'aupr_all': 0.17164588503157588, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46819727891156465} best={'auroc_all': 0.5407759194464555, 'aupr_all': 0.17164588503157588, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:26,617 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5415897179093927, 'aupr_all': 0.1721621161670046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.467687074829932} best={'auroc_all': 0.5415897179093927, 'aupr_all': 0.1721621161670046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
