2026-09-02 00:05:48,024 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 7, 'train_seed': None, 'epochs': None, 'set': ['num_epochs=400'], 'tag': 'E400_outpost', 'rotations': [6]}
2026-09-02 00:05:48,024 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 00:05:49,712 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.46200632086176124, 'aupr_all': 0.1410575111351447, 'auroc_unknown': 0.526866658479568, 'aupr_unknown': 0.13108970428313338, 'val_auc': 0.21551724137931033} best={'auroc_all': 0.46200632086176124, 'aupr_all': 0.1410575111351447, 'auroc_unknown': 0.526866658479568, 'aupr_unknown': 0.13108970428313338}
2026-09-02 00:05:50,281 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4703984258487265, 'aupr_all': 0.14273293012578356, 'auroc_unknown': 0.5369414353907497, 'aupr_unknown': 0.13295435187525975, 'val_auc': 0.19482758620689655} best={'auroc_all': 0.4703984258487265, 'aupr_all': 0.14273293012578356, 'auroc_unknown': 0.5369414353907497, 'aupr_unknown': 0.13295435187525975}
2026-09-02 00:05:50,843 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4720887549981211, 'aupr_all': 0.14352515163999466, 'auroc_unknown': 0.5393246486222706, 'aupr_unknown': 0.1341562641428965, 'val_auc': 0.17959770114942528} best={'auroc_all': 0.4720887549981211, 'aupr_all': 0.14352515163999466, 'auroc_unknown': 0.5393246486222706, 'aupr_unknown': 0.1341562641428965}
2026-09-02 00:05:51,411 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.47165914869006664, 'aupr_all': 0.1432638066816235, 'auroc_unknown': 0.5368823982535625, 'aupr_unknown': 0.13321912293138397, 'val_auc': 0.18850574712643678} best={'auroc_all': 0.4720887549981211, 'aupr_all': 0.14352515163999466, 'auroc_unknown': 0.5393246486222706, 'aupr_unknown': 0.1341562641428965}
2026-09-02 00:05:52,108 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4724429261907418, 'aupr_all': 0.14355138773922935, 'auroc_unknown': 0.5369984815394392, 'aupr_unknown': 0.13348997012699393, 'val_auc': 0.20545977011494249} best={'auroc_all': 0.4724429261907418, 'aupr_all': 0.14355138773922935, 'auroc_unknown': 0.5393246486222706, 'aupr_unknown': 0.1341562641428965}
2026-09-02 00:05:54,293 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4767694706542034, 'aupr_all': 0.1445872582396796, 'auroc_unknown': 0.539344875911209, 'aupr_unknown': 0.1338396654696123, 'val_auc': 0.1839080459770115} best={'auroc_all': 0.4767694706542034, 'aupr_all': 0.1445872582396796, 'auroc_unknown': 0.539344875911209, 'aupr_unknown': 0.1341562641428965}
2026-09-02 00:05:56,487 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4754649179236587, 'aupr_all': 0.143849762588044, 'auroc_unknown': 0.5375183315216299, 'aupr_unknown': 0.13300338858156896, 'val_auc': 0.21149425287356322} best={'auroc_all': 0.4767694706542034, 'aupr_all': 0.1445872582396796, 'auroc_unknown': 0.539344875911209, 'aupr_unknown': 0.1341562641428965}
2026-09-02 00:05:58,591 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.48188729255228574, 'aupr_all': 0.14578195500064922, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1345823511999869, 'val_auc': 0.23419540229885058} best={'auroc_all': 0.48188729255228574, 'aupr_all': 0.14578195500064922, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1345823511999869}
2026-09-02 00:06:00,701 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.48573521737790193, 'aupr_all': 0.147349028051111, 'auroc_unknown': 0.5373051803327732, 'aupr_unknown': 0.1347314117606388, 'val_auc': 0.29281609195402303} best={'auroc_all': 0.48573521737790193, 'aupr_all': 0.147349028051111, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1347314117606388}
2026-09-02 00:06:02,812 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4954969203940956, 'aupr_all': 0.149965395733396, 'auroc_unknown': 0.5090678849746504, 'aupr_unknown': 0.1285136829532133, 'val_auc': 0.4706896551724138} best={'auroc_all': 0.4954969203940956, 'aupr_all': 0.149965395733396, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1347314117606388}
2026-09-02 00:06:04,915 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5158998829001139, 'aupr_all': 0.1677589109845895, 'auroc_unknown': 0.44157721261148664, 'aupr_unknown': 0.10662830314290721, 'val_auc': 0.8698275862068965} best={'auroc_all': 0.5158998829001139, 'aupr_all': 0.1677589109845895, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1347314117606388}
2026-09-02 00:06:07,024 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5044603047532792, 'aupr_all': 0.1539238822299041, 'auroc_unknown': 0.4609642466942088, 'aupr_unknown': 0.11256112026487403, 'val_auc': 0.7195402298850575} best={'auroc_all': 0.5158998829001139, 'aupr_all': 0.1677589109845895, 'auroc_unknown': 0.5417714580660888, 'aupr_unknown': 0.1347314117606388}
2026-09-02 00:06:09,158 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5385845684294891, 'aupr_all': 0.17203662096378025, 'auroc_unknown': 0.5769184645773714, 'aupr_unknown': 0.1597796496509635, 'val_auc': 0.4502873563218391} best={'auroc_all': 0.5385845684294891, 'aupr_all': 0.17203662096378025, 'auroc_unknown': 0.5769184645773714, 'aupr_unknown': 0.1597796496509635}
2026-09-02 00:06:11,317 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5359379862342497, 'aupr_all': 0.17057754783271667, 'auroc_unknown': 0.5774390359322062, 'aupr_unknown': 0.157433809941818, 'val_auc': 0.38017241379310346} best={'auroc_all': 0.5385845684294891, 'aupr_all': 0.17203662096378025, 'auroc_unknown': 0.5774390359322062, 'aupr_unknown': 0.1597796496509635}
2026-09-02 00:06:13,469 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5748209465311132, 'aupr_all': 0.18220527563959896, 'auroc_unknown': 0.5916906470170145, 'aupr_unknown': 0.16125887050953014, 'val_auc': 0.4603448275862069} best={'auroc_all': 0.5748209465311132, 'aupr_all': 0.18220527563959896, 'auroc_unknown': 0.5916906470170145, 'aupr_unknown': 0.16125887050953014}
2026-09-02 00:06:15,563 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6323976871396362, 'aupr_all': 0.20091391467473996, 'auroc_unknown': 0.6000061691788516, 'aupr_unknown': 0.15720908145844342, 'val_auc': 0.7147988505747127} best={'auroc_all': 0.6323976871396362, 'aupr_all': 0.20091391467473996, 'auroc_unknown': 0.6000061691788516, 'aupr_unknown': 0.16125887050953014}
