2026-08-21 19:42:48,857 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=16'], 'tag': 'T_hidden16', 'rotations': None}
2026-08-21 19:42:48,858 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 16, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-21 19:42:48,881 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=16'], 'tag': 'T_hidden16', 'rotations': None}
2026-08-21 19:42:48,881 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 16, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-21 19:42:58,682 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15782727567604954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.541921768707483} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15782727567604954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:42:58,805 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5196831146079971, 'aupr_all': 0.156236102970655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6008928571428571} best={'auroc_all': 0.5196831146079971, 'aupr_all': 0.156236102970655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:42:59,347 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4959814973849021, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5270408163265305} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:42:59,689 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15804132760987816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564625} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15804132760987816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:42:59,995 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.47655950624111887, 'aupr_all': 0.15122529120060924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48941326530612245} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:00,519 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5200779323169853, 'aupr_all': 0.1592465159555509, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.607780612244898} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.1592465159555509, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:00,775 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.46591553816358244, 'aupr_all': 0.1476813454182916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48061224489795923} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:01,338 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5164397015493014, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039965986394558} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:01,499 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.46360378281737075, 'aupr_all': 0.14543407151252827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48469387755102045} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:02,123 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.511585585784426, 'aupr_all': 0.15915190829211115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5982142857142857} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:02,234 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4604341582910134, 'aupr_all': 0.1422094383229807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4914540816326531} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:02,903 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.506427579341106, 'aupr_all': 0.15812728576495164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5936224489795918} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:02,956 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4603635556431181, 'aupr_all': 0.14077117818092988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49056122448979594} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:03,636 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.467623995382044, 'aupr_all': 0.14279147279792603, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4920918367346939} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:03,664 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5013597917259247, 'aupr_all': 0.15662828866130815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5877551020408163} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:04,300 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4732625058670977, 'aupr_all': 0.14487563372365903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4960034013605442} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:04,436 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.49685486901305903, 'aupr_all': 0.15500050697547557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5847789115646258} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:05,089 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.47634131010646213, 'aupr_all': 0.14635464942349063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5071428571428571} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:05,151 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4932081131306252, 'aupr_all': 0.15312486765187938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5859693877551021} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:06,001 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.48958068604195126, 'aupr_all': 0.15118969000639967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5842687074829932} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:08,392 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.46868849133813445, 'aupr_all': 0.14124478386459688, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5069727891156462} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:09,461 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.48683959171182967, 'aupr_all': 0.1495478637007022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5813775510204081} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:11,763 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.47464235716955416, 'aupr_all': 0.142357819154325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5204081632653061} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:12,817 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.4849050865494365, 'aupr_all': 0.14807575733340136, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5823979591836734} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:15,096 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.4880465061452221, 'aupr_all': 0.14684986116977608, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5264455782312926} best={'auroc_all': 0.4977139677968008, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:16,243 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.48267383020994725, 'aupr_all': 0.14574986492882053, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387755} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:18,545 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5017035346985554, 'aupr_all': 0.15126347629681394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5331632653061223} best={'auroc_all': 0.5017035346985554, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:19,692 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.48170033313102145, 'aupr_all': 0.14469719901857545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5803571428571428} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:22,033 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5122320432036804, 'aupr_all': 0.1553543215537843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5250850340136054} best={'auroc_all': 0.5122320432036804, 'aupr_all': 0.15787841389905444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:23,001 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.48206971097795914, 'aupr_all': 0.1442738925349278, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5803571428571428} best={'auroc_all': 0.5218002620915461, 'aupr_all': 0.15960907557266973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:43:25,407 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5217571028000418, 'aupr_all': 0.15901438307896734, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5267857142857143} best={'auroc_all': 0.5217571028000418, 'aupr_all': 0.15901438307896734, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
