2026-09-02 11:59:45,612 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': [6]}
2026-09-02 11:59:45,612 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 11:59:47,685 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885, 'val_auc': 0.1517241379310345} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:48,498 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4781183807922426, 'aupr_all': 0.145192347657304, 'auroc_unknown': 0.5472704528765918, 'aupr_unknown': 0.1361028210765748, 'val_auc': 0.1560344827586207} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:49,406 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4764371800028183, 'aupr_all': 0.14468340651449518, 'auroc_unknown': 0.5449070341104228, 'aupr_unknown': 0.13540337509849953, 'val_auc': 0.14224137931034483} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:50,286 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4738313772649342, 'aupr_all': 0.14420778850081964, 'auroc_unknown': 0.5410190663983699, 'aupr_unknown': 0.13476534737837567, 'val_auc': 0.15775862068965518} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:51,359 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.47067060235065816, 'aupr_all': 0.14293777076081465, 'auroc_unknown': 0.5364031759786834, 'aupr_unknown': 0.13317556364029898, 'val_auc': 0.16321839080459769} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:54,936 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4752167779072771, 'aupr_all': 0.14465311292575161, 'auroc_unknown': 0.5421752536173087, 'aupr_unknown': 0.13514512999122086, 'val_auc': 0.17011494252873563} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 11:59:58,607 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4753876250264218, 'aupr_all': 0.14438331241482666, 'auroc_unknown': 0.5409271058137094, 'aupr_unknown': 0.13445260695191033, 'val_auc': 0.16522988505747127} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 12:00:02,124 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.47904185889738954, 'aupr_all': 0.14530804273556946, 'auroc_unknown': 0.5449638494198663, 'aupr_unknown': 0.13554740786561698, 'val_auc': 0.17931034482758623} best={'auroc_all': 0.4799461399239052, 'aupr_all': 0.14661606957102802, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
2026-09-02 12:00:05,633 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4823909119699496, 'aupr_all': 0.14706036159715893, 'auroc_unknown': 0.5474697537106833, 'aupr_unknown': 0.13724181894239562, 'val_auc': 0.18017241379310345} best={'auroc_all': 0.4823909119699496, 'aupr_all': 0.14706036159715893, 'auroc_unknown': 0.5518006730810738, 'aupr_unknown': 0.13838334435725885}
