2026-08-09 11:54:42,767 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': None}
2026-08-09 12:00:52,254 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6287632716001713, 'aupr_all': 0.19997216236512375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761904761904761} best={'auroc_all': 0.6297592279327641, 'aupr_all': 0.20009943095034827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:00:58,819 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6292297983950155, 'aupr_all': 0.20035216343858575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5763605442176871} best={'auroc_all': 0.6297592279327641, 'aupr_all': 0.20035216343858575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:05,196 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6298472133573756, 'aupr_all': 0.2008347520770224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5777210884353742} best={'auroc_all': 0.6298472133573756, 'aupr_all': 0.2008347520770224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:11,595 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6305478472342463, 'aupr_all': 0.20138475712161458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.578656462585034} best={'auroc_all': 0.6305478472342463, 'aupr_all': 0.20138475712161458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:18,154 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.631396132075175, 'aupr_all': 0.20203834754368116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801020408163265} best={'auroc_all': 0.631396132075175, 'aupr_all': 0.20203834754368116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:24,668 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6323829762034877, 'aupr_all': 0.20279718891200216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387755} best={'auroc_all': 0.6323829762034877, 'aupr_all': 0.20279718891200216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:31,082 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6334844177447622, 'aupr_all': 0.20366545497471564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811224489795919} best={'auroc_all': 0.6334844177447622, 'aupr_all': 0.20366545497471564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:37,469 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.634689100827388, 'aupr_all': 0.20463424319316323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818877551020408} best={'auroc_all': 0.634689100827388, 'aupr_all': 0.20463424319316323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:43,842 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6359738148873211, 'aupr_all': 0.20569790274024513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812925170068027} best={'auroc_all': 0.6359738148873211, 'aupr_all': 0.20569790274024513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:50,234 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.637325572108278, 'aupr_all': 0.20685363453589733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811224489795919} best={'auroc_all': 0.637325572108278, 'aupr_all': 0.20685363453589733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:01:56,744 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.6387928463789431, 'aupr_all': 0.20814700740541361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.581547619047619} best={'auroc_all': 0.6387928463789431, 'aupr_all': 0.20814700740541361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:03,193 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.6403090646204683, 'aupr_all': 0.20954570308483622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818027210884354} best={'auroc_all': 0.6403090646204683, 'aupr_all': 0.20954570308483622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:09,585 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.641850956738752, 'aupr_all': 0.2109949003898469, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340136} best={'auroc_all': 0.641850956738752, 'aupr_all': 0.2109949003898469, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:16,068 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6433035927736159, 'aupr_all': 0.2124271580475445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.58171768707483} best={'auroc_all': 0.6433035927736159, 'aupr_all': 0.2124271580475445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:22,468 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6446636554639392, 'aupr_all': 0.21384238861516397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5821428571428571} best={'auroc_all': 0.6446636554639392, 'aupr_all': 0.21384238861516397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:28,841 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6459156218341043, 'aupr_all': 0.21523052225275827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5829081632653061} best={'auroc_all': 0.6459156218341043, 'aupr_all': 0.21523052225275827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:35,423 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6470323502835278, 'aupr_all': 0.21654692540710038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5825680272108844} best={'auroc_all': 0.6470323502835278, 'aupr_all': 0.21654692540710038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:41,862 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6480626718812369, 'aupr_all': 0.2178347267995019, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5828231292517007} best={'auroc_all': 0.6480626718812369, 'aupr_all': 0.2178347267995019, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:48,213 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.6490294194833273, 'aupr_all': 0.2191263237085293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5836734693877551} best={'auroc_all': 0.6490294194833273, 'aupr_all': 0.2191263237085293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:02:54,580 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6499542743472002, 'aupr_all': 0.22042356984974543, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5829081632653061} best={'auroc_all': 0.6499542743472002, 'aupr_all': 0.22042356984974543, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:01,382 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6508123036426721, 'aupr_all': 0.2216911056965574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5833333333333334} best={'auroc_all': 0.6508123036426721, 'aupr_all': 0.2216911056965574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:07,907 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6516176673123255, 'aupr_all': 0.2229232643933522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5835884353741496} best={'auroc_all': 0.6516176673123255, 'aupr_all': 0.2229232643933522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:14,313 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6523823637418368, 'aupr_all': 0.22415394837014255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5827380952380954} best={'auroc_all': 0.6523823637418368, 'aupr_all': 0.22415394837014255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:20,888 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6530822216752026, 'aupr_all': 0.22536537929359002, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5829081632653061} best={'auroc_all': 0.6530822216752026, 'aupr_all': 0.22536537929359002, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:27,390 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6537535729221894, 'aupr_all': 0.22655747903309853, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5830782312925169} best={'auroc_all': 0.6537535729221894, 'aupr_all': 0.22655747903309853, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:34,068 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6544064965373172, 'aupr_all': 0.22773420627279542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5835884353741496} best={'auroc_all': 0.6544064965373172, 'aupr_all': 0.22773420627279542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:40,515 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6549995986031933, 'aupr_all': 0.2288758609032896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5845238095238096} best={'auroc_all': 0.6549995986031933, 'aupr_all': 0.2288758609032896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:46,819 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6556111816727037, 'aupr_all': 0.2300070266286785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5852891156462585} best={'auroc_all': 0.6556111816727037, 'aupr_all': 0.2300070266286785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:52,986 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.6561792400593242, 'aupr_all': 0.23115508705568952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.585969387755102} best={'auroc_all': 0.6561792400593242, 'aupr_all': 0.23115508705568952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:03:59,154 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6567528101081413, 'aupr_all': 0.2323230822603097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5875850340136054} best={'auroc_all': 0.6567528101081413, 'aupr_all': 0.2323230822603097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:05,655 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6573120662573314, 'aupr_all': 0.2335262282370628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5879251700680272} best={'auroc_all': 0.6573120662573314, 'aupr_all': 0.2335262282370628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:12,065 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6578088220046937, 'aupr_all': 0.23466753799377774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5892857142857143} best={'auroc_all': 0.6578088220046937, 'aupr_all': 0.23466753799377774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:18,168 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6582710113164011, 'aupr_all': 0.2357843250965484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5902210884353741} best={'auroc_all': 0.6582710113164011, 'aupr_all': 0.2357843250965484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:24,486 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6587170556660311, 'aupr_all': 0.23690393951270086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.591921768707483} best={'auroc_all': 0.6587170556660311, 'aupr_all': 0.23690393951270086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:30,934 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6591741623425059, 'aupr_all': 0.2380944991427291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5926020408163265} best={'auroc_all': 0.6591741623425059, 'aupr_all': 0.2380944991427291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:37,371 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6596346355463563, 'aupr_all': 0.23928560836540436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5931122448979591} best={'auroc_all': 0.6596346355463563, 'aupr_all': 0.23928560836540436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:43,885 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.660086864863658, 'aupr_all': 0.24051525879166072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5940476190476192} best={'auroc_all': 0.660086864863658, 'aupr_all': 0.24051525879166072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:50,406 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6605605475819356, 'aupr_all': 0.2417644523151353, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5942176870748299} best={'auroc_all': 0.6605605475819356, 'aupr_all': 0.2417644523151353, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:04:56,936 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.66100971418043, 'aupr_all': 0.24305570348461547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.594982993197279} best={'auroc_all': 0.66100971418043, 'aupr_all': 0.24305570348461547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:03,263 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.661409608366369, 'aupr_all': 0.24440927303608265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5943877551020409} best={'auroc_all': 0.661409608366369, 'aupr_all': 0.24440927303608265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:09,625 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.661827018758463, 'aupr_all': 0.24576831692337398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5944727891156463} best={'auroc_all': 0.661827018758463, 'aupr_all': 0.24576831692337398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:16,178 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6622029551755009, 'aupr_all': 0.24704483391256607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5931122448979591} best={'auroc_all': 0.6622029551755009, 'aupr_all': 0.24704483391256607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:22,374 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6625400205179168, 'aupr_all': 0.24830607565002974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5935374149659863} best={'auroc_all': 0.6625400205179168, 'aupr_all': 0.24830607565002974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:28,693 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6628516542093248, 'aupr_all': 0.24956782014297335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5943027210884354} best={'auroc_all': 0.6628516542093248, 'aupr_all': 0.24956782014297335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:34,969 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6631547155724891, 'aupr_all': 0.2508058796004771, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5945578231292517} best={'auroc_all': 0.6631547155724891, 'aupr_all': 0.2508058796004771, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:41,489 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6633906947721779, 'aupr_all': 0.2519447055677938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5943452380952381} best={'auroc_all': 0.6633906947721779, 'aupr_all': 0.2519447055677938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:48,155 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.663557588314051, 'aupr_all': 0.2530430037149555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5937925170068028} best={'auroc_all': 0.663557588314051, 'aupr_all': 0.2530430037149555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:05:54,682 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6636603536149447, 'aupr_all': 0.2540776035689812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5946428571428571} best={'auroc_all': 0.6636603536149447, 'aupr_all': 0.2540776035689812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:00,986 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2550886489445289, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5947278911564626} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2550886489445289, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:07,309 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6637464073918365, 'aupr_all': 0.25597156721799597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5948554421768707} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.25597156721799597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:14,201 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.663714261160923, 'aupr_all': 0.2568101561911963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5937925170068027} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2568101561911963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:20,580 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.6636616714872465, 'aupr_all': 0.2576455213056852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5924319727891156} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2576455213056852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:26,935 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6635945872710106, 'aupr_all': 0.25844480686407023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.591156462585034} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.25844480686407023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:33,393 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6634498040135033, 'aupr_all': 0.25919261808444166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.591156462585034} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.25919261808444166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:39,775 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.6633322444670036, 'aupr_all': 0.25989293620091175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5910714285714286} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.25989293620091175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:46,394 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.6631834316404488, 'aupr_all': 0.2605362716367444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5910714285714286} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2605362716367444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:53,059 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.6630185128542677, 'aupr_all': 0.2612105107673997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.589625850340136} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2612105107673997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:06:59,556 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.6629027392094854, 'aupr_all': 0.261874583437747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5880102040816326} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.261874583437747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:05,826 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6628070415633194, 'aupr_all': 0.26256754598926524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5876700680272109} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.26256754598926524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:12,212 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.6626878829163163, 'aupr_all': 0.26322549587457805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5874149659863945} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.26322549587457805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:18,632 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6625594067889735, 'aupr_all': 0.26384011253727313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5865646258503402} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.26384011253727313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:25,162 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6624165325988194, 'aupr_all': 0.2644221100330723, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.585969387755102} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2644221100330723, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:31,422 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6622976018082423, 'aupr_all': 0.2650162248292427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5843537414965987} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2650162248292427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:37,728 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.662229556900048, 'aupr_all': 0.2655966751144681, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5834183673469387} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2655966751144681, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:43,913 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6621424438986893, 'aupr_all': 0.2662121405464222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5829931972789115} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2662121405464222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:50,454 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6620233263068981, 'aupr_all': 0.2668030788874713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818027210884353} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2668030788874713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:07:56,705 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6619563365176495, 'aupr_all': 0.2674006554978467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5821428571428572} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2674006554978467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:02,980 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6618847588084718, 'aupr_all': 0.26797084642932983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812925170068027} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.26797084642932983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:09,422 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6618706276045375, 'aupr_all': 0.26859343062049557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5809523809523809} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.26859343062049557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:15,826 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6618852843151839, 'aupr_all': 0.2691165798165647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5815476190476191} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2691165798165647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:22,459 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6619259084473537, 'aupr_all': 0.2696743418599481, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340136} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.2696743418599481, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:28,892 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6619570590893789, 'aupr_all': 0.27020493564328774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340136} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.27020493564328774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:35,251 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6620525247735976, 'aupr_all': 0.27070984368679385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580952380952381} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.27070984368679385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:08:41,660 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.662197650842124, 'aupr_all': 0.27119181591213326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811224489795919} best={'auroc_all': 0.6637481789242298, 'aupr_all': 0.27119181591213326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
