2026-08-19 02:40:01,049 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'C_sim', 'rotations': [14]}
2026-08-19 02:40:01,049 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 1.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-19 02:40:17,712 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7887804050122649, 'aupr_all': 0.5364211270608686, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543, 'val_auc': 0.7252955082742316} best={'auroc_all': 0.7887804050122649, 'aupr_all': 0.5364211270608686, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:40:25,684 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7840749972287472, 'aupr_all': 0.5239728669353169, 'auroc_unknown': 0.7895324426990141, 'aupr_unknown': 0.5042531411427699, 'val_auc': 0.740661938534279} best={'auroc_all': 0.7887804050122649, 'aupr_all': 0.5364211270608686, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:40:33,657 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7850706427972496, 'aupr_all': 0.5263176985776303, 'auroc_unknown': 0.7865919778905374, 'aupr_unknown': 0.5011728735043799, 'val_auc': 0.7560283687943262} best={'auroc_all': 0.7887804050122649, 'aupr_all': 0.5364211270608686, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:40:41,794 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7877650180050936, 'aupr_all': 0.5294684459975825, 'auroc_unknown': 0.7848760828853398, 'aupr_unknown': 0.4961053380744498, 'val_auc': 0.7794326241134751} best={'auroc_all': 0.7887804050122649, 'aupr_all': 0.5364211270608686, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:40:49,929 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7943872311712349, 'aupr_all': 0.5423995369960243, 'auroc_unknown': 0.7860806051299578, 'aupr_unknown': 0.49877039047864813, 'val_auc': 0.8111111111111111} best={'auroc_all': 0.7943872311712349, 'aupr_all': 0.5423995369960243, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:41:10,059 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.8112602369616583, 'aupr_all': 0.5823272796773842, 'auroc_unknown': 0.7946075838977186, 'aupr_unknown': 0.5184700758216926, 'val_auc': 0.8716312056737588} best={'auroc_all': 0.8112602369616583, 'aupr_all': 0.5823272796773842, 'auroc_unknown': 0.7994143804087119, 'aupr_unknown': 0.5258971916300543}
2026-08-19 02:41:30,099 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8282810643634376, 'aupr_all': 0.6323553191860362, 'auroc_unknown': 0.8044476206096677, 'aupr_unknown': 0.5420654048784914, 'val_auc': 0.9200945626477541} best={'auroc_all': 0.8282810643634376, 'aupr_all': 0.6323553191860362, 'auroc_unknown': 0.8044476206096677, 'aupr_unknown': 0.5420654048784914}
2026-08-19 02:41:50,001 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8421727357485166, 'aupr_all': 0.6792732052552115, 'auroc_unknown': 0.8140318966487774, 'aupr_unknown': 0.5657833846132505, 'val_auc': 0.9560283687943262} best={'auroc_all': 0.8421727357485166, 'aupr_all': 0.6792732052552115, 'auroc_unknown': 0.8140318966487774, 'aupr_unknown': 0.5657833846132505}
2026-08-19 02:42:09,668 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8523027339500769, 'aupr_all': 0.708802065944986, 'auroc_unknown': 0.8227345372917165, 'aupr_unknown': 0.5871630356999613, 'val_auc': 0.9770685579196217} best={'auroc_all': 0.8523027339500769, 'aupr_all': 0.708802065944986, 'auroc_unknown': 0.8227345372917165, 'aupr_unknown': 0.5871630356999613}
