2026-08-21 19:40:49,334 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=16'], 'tag': 'T_hidden16', 'rotations': None}
2026-08-21 19:46:34,147 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.6015691162398431, 'aupr_all': 0.18632067530051014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6344387755102041} best={'auroc_all': 0.6026881909946263, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:37,695 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.6019696981005814, 'aupr_all': 0.186460394061891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.634608843537415} best={'auroc_all': 0.6026881909946263, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:41,217 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.6023724476765078, 'aupr_all': 0.18660061100533182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6351190476190477} best={'auroc_all': 0.6026881909946263, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:44,686 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.6027822176936681, 'aupr_all': 0.1867414847477467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6351190476190476} best={'auroc_all': 0.6027822176936681, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:48,174 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6031992709054186, 'aupr_all': 0.1868839250566755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6358843537414967} best={'auroc_all': 0.6031992709054186, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:51,549 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6036106297592793, 'aupr_all': 0.18702620009594445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6367346938775511} best={'auroc_all': 0.6036106297592793, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:54,824 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6040566412647397, 'aupr_all': 0.18721317062871795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6362244897959184} best={'auroc_all': 0.6040566412647397, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:46:58,130 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6045190728021972, 'aupr_all': 0.18744585836674815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6360544217687075} best={'auroc_all': 0.6045190728021972, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:01,865 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.604929534599678, 'aupr_all': 0.18760121255983492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6362244897959185} best={'auroc_all': 0.604929534599678, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:05,338 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.6053474581819207, 'aupr_all': 0.18775419769626972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6356292517006803} best={'auroc_all': 0.6053474581819207, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:08,754 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6057631278330302, 'aupr_all': 0.1879063334215364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6357142857142857} best={'auroc_all': 0.6057631278330302, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:12,460 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6061843666236334, 'aupr_all': 0.1880682393358249, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.635969387755102} best={'auroc_all': 0.6061843666236334, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:15,787 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6066062458755421, 'aupr_all': 0.18823052588590708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6357993197278912} best={'auroc_all': 0.6066062458755421, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:19,086 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6069962375443723, 'aupr_all': 0.18834520144495173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6358843537414965} best={'auroc_all': 0.6069962375443723, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:22,608 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6073942390850429, 'aupr_all': 0.18846837334474476, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6354591836734693} best={'auroc_all': 0.6073942390850429, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:26,316 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6078303337040701, 'aupr_all': 0.18864552152166464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6353741496598639} best={'auroc_all': 0.6078303337040701, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:29,727 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6082734036035983, 'aupr_all': 0.18883047822388985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6354591836734693} best={'auroc_all': 0.6082734036035983, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:32,990 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6087235760547842, 'aupr_all': 0.18902797275523908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.635969387755102} best={'auroc_all': 0.6087235760547842, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:36,375 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6091792355350398, 'aupr_all': 0.1892248724973929, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.636139455782313} best={'auroc_all': 0.6091792355350398, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:39,653 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.6096417368663576, 'aupr_all': 0.18942794446267966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6363945578231293} best={'auroc_all': 0.6096417368663576, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:43,212 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.610109337254993, 'aupr_all': 0.18963412386843886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6364795918367347} best={'auroc_all': 0.610109337254993, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:46,731 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6105826935843357, 'aupr_all': 0.18984441293217785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6362244897959184} best={'auroc_all': 0.6105826935843357, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:50,523 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6110714394598573, 'aupr_all': 0.190061233174698, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6363945578231293} best={'auroc_all': 0.6110714394598573, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:54,179 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6115650626945519, 'aupr_all': 0.19028212010309237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6364795918367347} best={'auroc_all': 0.6115650626945519, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:47:57,703 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6120589794740117, 'aupr_all': 0.1904993653404459, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6366496598639455} best={'auroc_all': 0.6120589794740117, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:01,294 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6125400706052755, 'aupr_all': 0.19071270308715765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6367346938775511} best={'auroc_all': 0.6125400706052755, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:04,756 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6130195790581207, 'aupr_all': 0.1909271989531442, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6366071428571429} best={'auroc_all': 0.6130195790581207, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:08,230 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6134880867669388, 'aupr_all': 0.1911367476919095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.635969387755102} best={'auroc_all': 0.6134880867669388, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:11,899 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6139383762254785, 'aupr_all': 0.1913380742872317, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6356292517006803} best={'auroc_all': 0.6139383762254785, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:15,384 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6144020127334053, 'aupr_all': 0.19154151394382435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6355017006802721} best={'auroc_all': 0.6144020127334053, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:18,964 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6148514892987497, 'aupr_all': 0.1917427976618372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6345238095238095} best={'auroc_all': 0.6148514892987497, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:22,414 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6152947028915193, 'aupr_all': 0.1919374609961472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6343537414965986} best={'auroc_all': 0.6152947028915193, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:25,821 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6157207471946748, 'aupr_all': 0.1921273497075853, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6346088435374149} best={'auroc_all': 0.6157207471946748, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:29,074 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6161334772926128, 'aupr_all': 0.19230905023359826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6343537414965986} best={'auroc_all': 0.6161334772926128, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:32,545 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6165379101322268, 'aupr_all': 0.1924876157021462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6346938775510205} best={'auroc_all': 0.6165379101322268, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:35,974 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6169309398867371, 'aupr_all': 0.1926629788109093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6341836734693878} best={'auroc_all': 0.6169309398867371, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:39,617 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6173202808304585, 'aupr_all': 0.19283779542462634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6340986394557824} best={'auroc_all': 0.6173202808304585, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:43,021 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6177019177636681, 'aupr_all': 0.19302014284026472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6334183673469387} best={'auroc_all': 0.6177019177636681, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:46,587 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6180827028012308, 'aupr_all': 0.19319538015220883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.633078231292517} best={'auroc_all': 0.6180827028012308, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:50,170 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6184539507130703, 'aupr_all': 0.19337599933122998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6329931972789116} best={'auroc_all': 0.6184539507130703, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:53,652 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6188190382903651, 'aupr_all': 0.19354384359398624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6327380952380952} best={'auroc_all': 0.6188190382903651, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:57,232 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.6191730799628996, 'aupr_all': 0.1937051424909429, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6324829931972789} best={'auroc_all': 0.6191730799628996, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:00,776 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.619521291795345, 'aupr_all': 0.19386567240046074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6314625850340136} best={'auroc_all': 0.619521291795345, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:04,282 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6198629327411267, 'aupr_all': 0.19402729284927023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6312925170068028} best={'auroc_all': 0.6198629327411267, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:07,839 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6202069959444101, 'aupr_all': 0.19418549720258949, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6316326530612245} best={'auroc_all': 0.6202069959444101, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:11,348 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.620542690042749, 'aupr_all': 0.194336526223179, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6310374149659863} best={'auroc_all': 0.620542690042749, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:14,940 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.6208802747335954, 'aupr_all': 0.19449307548070008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6318027210884354} best={'auroc_all': 0.6208802747335954, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:18,326 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.6212123416039632, 'aupr_all': 0.19465201732732978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6316326530612244} best={'auroc_all': 0.6212123416039632, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:21,825 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.6215426779971497, 'aupr_all': 0.194809999581541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.631547619047619} best={'auroc_all': 0.6215426779971497, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:25,163 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6218626376855299, 'aupr_all': 0.19496169706464314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6308673469387756} best={'auroc_all': 0.6218626376855299, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:28,667 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.6221868178496928, 'aupr_all': 0.1951120849121807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6301020408163265} best={'auroc_all': 0.6221868178496928, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:32,096 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6225052995504446, 'aupr_all': 0.19526339535552267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.629421768707483} best={'auroc_all': 0.6225052995504446, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:35,480 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6228122139452452, 'aupr_all': 0.19541176240966251, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6293367346938776} best={'auroc_all': 0.6228122139452452, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:38,873 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6231250012881073, 'aupr_all': 0.19556629478297727, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6293367346938776} best={'auroc_all': 0.6231250012881073, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:42,269 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6234418797828347, 'aupr_all': 0.19572379259299272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6288265306122449} best={'auroc_all': 0.6234418797828347, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:45,862 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6237618538405391, 'aupr_all': 0.19588726097022077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6289965986394558} best={'auroc_all': 0.6237618538405391, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:49,224 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6240807809903399, 'aupr_all': 0.1960496861969075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6284863945578231} best={'auroc_all': 0.6240807809903399, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:52,521 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6243968568556748, 'aupr_all': 0.19621411926554128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6279761904761905} best={'auroc_all': 0.6243968568556748, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:55,776 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6247045040860076, 'aupr_all': 0.19637433743736962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6270408163265306} best={'auroc_all': 0.6247045040860076, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:59,662 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6250178005134972, 'aupr_all': 0.19653403597539884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6269557823129253} best={'auroc_all': 0.6250178005134972, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:03,318 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6253232800286421, 'aupr_all': 0.19669446773121568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6261904761904762} best={'auroc_all': 0.6253232800286421, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:07,045 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6256265364040628, 'aupr_all': 0.196860228011525, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6258503401360545} best={'auroc_all': 0.6256265364040628, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:10,491 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6259251186436094, 'aupr_all': 0.19702048152473772, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.624829931972789} best={'auroc_all': 0.6259251186436094, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:14,239 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6262230501580474, 'aupr_all': 0.19718330498404887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6241496598639455} best={'auroc_all': 0.6262230501580474, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:17,932 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6265145934815146, 'aupr_all': 0.19734441866386288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6244047619047619} best={'auroc_all': 0.6265145934815146, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:21,422 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6268049482565974, 'aupr_all': 0.19750169912299612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6240646258503402} best={'auroc_all': 0.6268049482565974, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:24,786 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6270915177411436, 'aupr_all': 0.19766059644042885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6240646258503402} best={'auroc_all': 0.6270915177411436, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:28,261 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6273813531677959, 'aupr_all': 0.19782230759502817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6238945578231292} best={'auroc_all': 0.6273813531677959, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:31,745 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6276657775175205, 'aupr_all': 0.19798288595278413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6233843537414966} best={'auroc_all': 0.6276657775175205, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:35,199 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.627932525545764, 'aupr_all': 0.1981321870439347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6231292517006803} best={'auroc_all': 0.627932525545764, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:38,714 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.628182808381277, 'aupr_all': 0.19827944925534452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6234693877551021} best={'auroc_all': 0.628182808381277, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:42,296 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6284337070449684, 'aupr_all': 0.19842773792557467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.622874149659864} best={'auroc_all': 0.6284337070449684, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:46,039 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6286809066340682, 'aupr_all': 0.1985738999684676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.621343537414966} best={'auroc_all': 0.6286809066340682, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:49,723 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6289325114474043, 'aupr_all': 0.19873429309463536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6203656462585034} best={'auroc_all': 0.6289325114474043, 'aupr_all': 0.21250835562624637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
