2026-08-21 03:46:50,448 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': [12]}
2026-08-21 03:46:50,449 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 03:46:56,368 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283, 'val_auc': 0.9730496453900709} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:00,974 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7672814723470371, 'aupr_all': 0.5442041613770252, 'auroc_unknown': 0.7481226381626255, 'aupr_unknown': 0.4700864170665279, 'val_auc': 0.972340425531915} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:05,528 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7618135077988342, 'aupr_all': 0.540143879016756, 'auroc_unknown': 0.7419807946963375, 'aupr_unknown': 0.46507551940896535, 'val_auc': 0.9773049645390071} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:10,226 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7620315835421163, 'aupr_all': 0.5413232472294769, 'auroc_unknown': 0.7419448468478143, 'aupr_unknown': 0.4644497473906444, 'val_auc': 0.9777777777777779} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:15,490 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7627059477753395, 'aupr_all': 0.5449078691919509, 'auroc_unknown': 0.7427271992842545, 'aupr_unknown': 0.4686436883541076, 'val_auc': 0.9780141843971631} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:24,055 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.763788525587747, 'aupr_all': 0.5514569397568772, 'auroc_unknown': 0.74362757145789, 'aupr_unknown': 0.47585209281212537, 'val_auc': 0.9754137115839243} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:36,513 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7634048830163374, 'aupr_all': 0.5590838988051883, 'auroc_unknown': 0.7431111146793572, 'aupr_unknown': 0.48448462702877115, 'val_auc': 0.9820330969267139} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5608150328413691, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4934610314339283}
2026-08-21 03:47:45,731 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7673948430321047, 'aupr_all': 0.5698721301812677, 'auroc_unknown': 0.74726425532406, 'aupr_unknown': 0.4977772116357885, 'val_auc': 0.9839243498817967} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5698721301812677, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.4977772116357885}
2026-08-21 03:47:53,144 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7665989760393578, 'aupr_all': 0.5740805344995152, 'auroc_unknown': 0.7466259552097033, 'aupr_unknown': 0.5045087173152866, 'val_auc': 0.9794326241134752} best={'auroc_all': 0.7708814331585336, 'aupr_all': 0.5740805344995152, 'auroc_unknown': 0.7519465378619059, 'aupr_unknown': 0.5045087173152866}
2026-08-21 03:48:00,436 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7726622930702122, 'aupr_all': 0.5862529773401165, 'auroc_unknown': 0.7532287681137966, 'aupr_unknown': 0.5199081966641562, 'val_auc': 0.9806146572104019} best={'auroc_all': 0.7726622930702122, 'aupr_all': 0.5862529773401165, 'auroc_unknown': 0.7532287681137966, 'aupr_unknown': 0.5199081966641562}
2026-08-21 03:48:07,697 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7748008262702802, 'aupr_all': 0.5948583874280156, 'auroc_unknown': 0.7551977508007228, 'aupr_unknown': 0.5304475279634033, 'val_auc': 0.9784869976359338} best={'auroc_all': 0.7748008262702802, 'aupr_all': 0.5948583874280156, 'auroc_unknown': 0.7551977508007228, 'aupr_unknown': 0.5304475279634033}
2026-08-21 03:48:15,043 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7773467911192964, 'aupr_all': 0.6006220116151368, 'auroc_unknown': 0.758061616137794, 'aupr_unknown': 0.5380250906218669, 'val_auc': 0.9832151300236406} best={'auroc_all': 0.7773467911192964, 'aupr_all': 0.6006220116151368, 'auroc_unknown': 0.758061616137794, 'aupr_unknown': 0.5380250906218669}
