2026-09-02 12:23:50,419 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [0]}
2026-09-02 12:23:52,670 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928, 'val_auc': 0.6247126436781609} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:53,371 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4392968190371901, 'aupr_all': 0.1351127816488797, 'auroc_unknown': 0.4306347502307342, 'aupr_unknown': 0.12032771573796541, 'val_auc': 0.5155172413793103} best={'auroc_all': 0.4392968190371901, 'aupr_all': 0.1351127816488797, 'auroc_unknown': 0.4306347502307342, 'aupr_unknown': 0.12032771573796541}
2026-09-02 12:23:53,448 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4687214452056202, 'aupr_all': 0.14311160320999666, 'auroc_unknown': 0.45142299543594805, 'aupr_unknown': 0.10960724869039593, 'val_auc': 0.6336206896551724} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:53,490 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704, 'val_auc': 0.2364942528735632} best={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704}
2026-09-02 12:23:53,501 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4539451762626678, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.4175426688395381, 'aupr_unknown': 0.10918002593900472, 'val_auc': 0.6612068965517242} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:54,203 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44345545213546744, 'aupr_all': 0.13583950107341644, 'auroc_unknown': 0.4343850622298254, 'aupr_unknown': 0.12094102327445845, 'val_auc': 0.5574712643678161} best={'auroc_all': 0.44345545213546744, 'aupr_all': 0.13583950107341644, 'auroc_unknown': 0.4343850622298254, 'aupr_unknown': 0.12094102327445845}
2026-09-02 12:23:54,285 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4663616724109586, 'aupr_all': 0.14197914958819602, 'auroc_unknown': 0.45105528453690014, 'aupr_unknown': 0.10874475310922904, 'val_auc': 0.5801724137931035} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:54,320 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45025566747302037, 'aupr_all': 0.13764839236183712, 'auroc_unknown': 0.41396273598448696, 'aupr_unknown': 0.10869015147101932, 'val_auc': 0.6488505747126437} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:54,350 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45859082342027074, 'aupr_all': 0.13938847077501382, 'auroc_unknown': 0.5206417319499291, 'aupr_unknown': 0.1288416580114526, 'val_auc': 0.23448275862068962} best={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704}
2026-09-02 12:23:55,036 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4495888384836243, 'aupr_all': 0.1374786463612289, 'auroc_unknown': 0.4408853974474536, 'aupr_unknown': 0.12256848888189367, 'val_auc': 0.5511494252873563} best={'auroc_all': 0.4495888384836243, 'aupr_all': 0.1374786463612289, 'auroc_unknown': 0.4408853974474536, 'aupr_unknown': 0.12256848888189367}
2026-09-02 12:23:55,101 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.46161295276665454, 'aupr_all': 0.14054563921751995, 'auroc_unknown': 0.4454838021839139, 'aupr_unknown': 0.10745861411380803, 'val_auc': 0.6295977011494253} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:55,152 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.44993736752410257, 'aupr_all': 0.13686843554522415, 'auroc_unknown': 0.4111284792254941, 'aupr_unknown': 0.10734651676040445, 'val_auc': 0.6525862068965518} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:55,184 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4634431889407213, 'aupr_all': 0.14088691482007792, 'auroc_unknown': 0.5256191454838955, 'aupr_unknown': 0.1303224741446426, 'val_auc': 0.24712643678160917} best={'auroc_all': 0.4634431889407213, 'aupr_all': 0.14088691482007792, 'auroc_unknown': 0.5256191454838955, 'aupr_unknown': 0.1303224741446426}
2026-09-02 12:23:56,019 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.45158801812387706, 'aupr_all': 0.1380736862406786, 'auroc_unknown': 0.44173175976608986, 'aupr_unknown': 0.12270807289741635, 'val_auc': 0.5502873563218391} best={'auroc_all': 0.45158801812387706, 'aupr_all': 0.1380736862406786, 'auroc_unknown': 0.44173175976608986, 'aupr_unknown': 0.12270807289741635}
2026-09-02 12:23:56,057 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4624817065831347, 'aupr_all': 0.1408282144627389, 'auroc_unknown': 0.4469841846343424, 'aupr_unknown': 0.10757559424966726, 'val_auc': 0.6172413793103447} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:56,108 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.44966454882599205, 'aupr_all': 0.1373279084267622, 'auroc_unknown': 0.41092904902287863, 'aupr_unknown': 0.10783635993244353, 'val_auc': 0.6477011494252874} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:56,159 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.46265863163040033, 'aupr_all': 0.1407403112122328, 'auroc_unknown': 0.5246892961457463, 'aupr_unknown': 0.1301595047937668, 'val_auc': 0.25057471264367814} best={'auroc_all': 0.4634431889407213, 'aupr_all': 0.14088691482007792, 'auroc_unknown': 0.5256191454838955, 'aupr_unknown': 0.1303224741446426}
2026-09-02 12:23:56,988 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4533863509092031, 'aupr_all': 0.13848437153570853, 'auroc_unknown': 0.4423110829954898, 'aupr_unknown': 0.12286314698767373, 'val_auc': 0.5517241379310345} best={'auroc_all': 0.4533863509092031, 'aupr_all': 0.13848437153570853, 'auroc_unknown': 0.4423110829954898, 'aupr_unknown': 0.12286314698767373}
2026-09-02 12:23:57,077 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4689079573244126, 'aupr_all': 0.14278999073921256, 'auroc_unknown': 0.4526405463468211, 'aupr_unknown': 0.1092143549055552, 'val_auc': 0.6054597701149426} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:57,103 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.45090038656540277, 'aupr_all': 0.13798215767494448, 'auroc_unknown': 0.41261281572302677, 'aupr_unknown': 0.10823611494607163, 'val_auc': 0.657183908045977} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:57,106 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.46501037697282666, 'aupr_all': 0.1412426763285206, 'auroc_unknown': 0.5275905126454893, 'aupr_unknown': 0.13074717966544536, 'val_auc': 0.24626436781609193} best={'auroc_all': 0.46501037697282666, 'aupr_all': 0.1412426763285206, 'auroc_unknown': 0.5275905126454893, 'aupr_unknown': 0.13074717966544536}
2026-09-02 12:23:57,848 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4574464527651867, 'aupr_all': 0.14009256386568814, 'auroc_unknown': 0.4440332454207655, 'aupr_unknown': 0.1235719965231145, 'val_auc': 0.5620689655172414} best={'auroc_all': 0.4574464527651867, 'aupr_all': 0.14009256386568814, 'auroc_unknown': 0.4440332454207655, 'aupr_unknown': 0.1235719965231145}
2026-09-02 12:23:57,983 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4498707396705497, 'aupr_all': 0.13752818198380404, 'auroc_unknown': 0.4114343467387698, 'aupr_unknown': 0.10783633402713125, 'val_auc': 0.6511494252873564} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:57,987 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4626076229053395, 'aupr_all': 0.14063669153733666, 'auroc_unknown': 0.5238380187159843, 'aupr_unknown': 0.12992909427354665, 'val_auc': 0.2540229885057471} best={'auroc_all': 0.46501037697282666, 'aupr_all': 0.1412426763285206, 'auroc_unknown': 0.5275905126454893, 'aupr_unknown': 0.13074717966544536}
2026-09-02 12:23:58,010 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.47200735663245535, 'aupr_all': 0.14390160041686412, 'auroc_unknown': 0.4548440312619142, 'aupr_unknown': 0.10973435085081579, 'val_auc': 0.628448275862069} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:58,721 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4638457771381096, 'aupr_all': 0.14160235458297016, 'auroc_unknown': 0.4496147640457637, 'aupr_unknown': 0.12455525061499394, 'val_auc': 0.6005747126436782} best={'auroc_all': 0.4638457771381096, 'aupr_all': 0.14160235458297016, 'auroc_unknown': 0.4496147640457637, 'aupr_unknown': 0.12455525061499394}
2026-09-02 12:23:58,822 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.45349366647779976, 'aupr_all': 0.1382914265393968, 'auroc_unknown': 0.4141101214726988, 'aupr_unknown': 0.10821269020216107, 'val_auc': 0.6655172413793103} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:58,868 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.46523003100156185, 'aupr_all': 0.14157452103168247, 'auroc_unknown': 0.5254700233309225, 'aupr_unknown': 0.13068517829860948, 'val_auc': 0.2517241379310345} best={'auroc_all': 0.46523003100156185, 'aupr_all': 0.14157452103168247, 'auroc_unknown': 0.5275905126454893, 'aupr_unknown': 0.13074717966544536}
2026-09-02 12:23:58,869 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4755681280238266, 'aupr_all': 0.14550532963386004, 'auroc_unknown': 0.45820808221320886, 'aupr_unknown': 0.1108832586378043, 'val_auc': 0.5902298850574713} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:59,585 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4684774565288233, 'aupr_all': 0.14360301559993044, 'auroc_unknown': 0.4509940643468584, 'aupr_unknown': 0.12554828209078964, 'val_auc': 0.6097701149425288} best={'auroc_all': 0.4684774565288233, 'aupr_all': 0.14360301559993044, 'auroc_unknown': 0.4509940643468584, 'aupr_unknown': 0.12554828209078964}
2026-09-02 12:23:59,688 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.45181258036626465, 'aupr_all': 0.13889456136227538, 'auroc_unknown': 0.41163707515636894, 'aupr_unknown': 0.10805851360255453, 'val_auc': 0.6704022988505747} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13889456136227538, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:23:59,724 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.48547196281574034, 'aupr_all': 0.14825586300170213, 'auroc_unknown': 0.4642851633151827, 'aupr_unknown': 0.11189191048116996, 'val_auc': 0.6287356321839079} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-02 12:23:59,745 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4693179537134352, 'aupr_all': 0.142561317481058, 'auroc_unknown': 0.5295162890559806, 'aupr_unknown': 0.1315665730289162, 'val_auc': 0.2738505747126437} best={'auroc_all': 0.4693179537134352, 'aupr_all': 0.142561317481058, 'auroc_unknown': 0.5295162890559806, 'aupr_unknown': 0.1315665730289162}
2026-09-02 12:24:00,447 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.48381108294826025, 'aupr_all': 0.14824049133336675, 'auroc_unknown': 0.46255585923927783, 'aupr_unknown': 0.1283544530442273, 'val_auc': 0.6514367816091954} best={'auroc_all': 0.48381108294826025, 'aupr_all': 0.14824049133336675, 'auroc_unknown': 0.46255585923927783, 'aupr_unknown': 0.1283544530442273}
2026-09-02 12:24:00,561 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.45900143906989443, 'aupr_all': 0.14144196393045805, 'auroc_unknown': 0.41719163255157066, 'aupr_unknown': 0.10899810495510831, 'val_auc': 0.6775862068965517} best={'auroc_all': 0.45900143906989443, 'aupr_all': 0.14144196393045805, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-02 12:24:00,587 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.49312045049878456, 'aupr_all': 0.15201641052668408, 'auroc_unknown': 0.4709295219680579, 'aupr_unknown': 0.11452399096642542, 'val_auc': 0.6198275862068966} best={'auroc_all': 0.49312045049878456, 'aupr_all': 0.15201641052668408, 'auroc_unknown': 0.4709295219680579, 'aupr_unknown': 0.11452399096642542}
2026-09-02 12:24:00,587 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.47715932960590446, 'aupr_all': 0.1447994609635392, 'auroc_unknown': 0.5336397416539493, 'aupr_unknown': 0.13295767231693342, 'val_auc': 0.28735632183908044} best={'auroc_all': 0.47715932960590446, 'aupr_all': 0.1447994609635392, 'auroc_unknown': 0.5336397416539493, 'aupr_unknown': 0.13295767231693342}
2026-09-02 12:24:01,344 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5029825425390748, 'aupr_all': 0.1553672743804121, 'auroc_unknown': 0.4764595130906941, 'aupr_unknown': 0.13268950351634567, 'val_auc': 0.6962643678160919} best={'auroc_all': 0.5029825425390748, 'aupr_all': 0.1553672743804121, 'auroc_unknown': 0.4764595130906941, 'aupr_unknown': 0.13268950351634567}
2026-09-02 12:24:01,425 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.4681628721435114, 'aupr_all': 0.15014873389347833, 'auroc_unknown': 0.4221691141285244, 'aupr_unknown': 0.11005587183715393, 'val_auc': 0.7086206896551723} best={'auroc_all': 0.4681628721435114, 'aupr_all': 0.15014873389347833, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.11005587183715393}
2026-09-02 12:24:01,453 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5051622022411546, 'aupr_all': 0.1570336524732503, 'auroc_unknown': 0.47907318675683475, 'aupr_unknown': 0.11730278575078565, 'val_auc': 0.653448275862069} best={'auroc_all': 0.5051622022411546, 'aupr_all': 0.1570336524732503, 'auroc_unknown': 0.47907318675683475, 'aupr_unknown': 0.11730278575078565}
2026-09-02 12:24:01,462 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.486666378901617, 'aupr_all': 0.14749386658646024, 'auroc_unknown': 0.5311620574609668, 'aupr_unknown': 0.13256575143702437, 'val_auc': 0.30431034482758623} best={'auroc_all': 0.486666378901617, 'aupr_all': 0.14749386658646024, 'auroc_unknown': 0.5336397416539493, 'aupr_unknown': 0.13295767231693342}
2026-09-02 12:24:02,217 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.532554896764212, 'aupr_all': 0.17022952072246778, 'auroc_unknown': 0.49668047478591265, 'aupr_unknown': 0.1399802505505725, 'val_auc': 0.7738505747126437} best={'auroc_all': 0.532554896764212, 'aupr_all': 0.17022952072246778, 'auroc_unknown': 0.49668047478591265, 'aupr_unknown': 0.1399802505505725}
2026-09-02 12:24:02,299 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.481295967485057, 'aupr_all': 0.16017477955714632, 'auroc_unknown': 0.43049489883536113, 'aupr_unknown': 0.11453518263313567, 'val_auc': 0.7485632183908046} best={'auroc_all': 0.481295967485057, 'aupr_all': 0.16017477955714632, 'auroc_unknown': 0.43049489883536113, 'aupr_unknown': 0.11453518263313567}
2026-09-02 12:24:02,333 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5314056178954754, 'aupr_all': 0.16004022086905836, 'auroc_unknown': 0.5344472750465776, 'aupr_unknown': 0.1331456438822529, 'val_auc': 0.475} best={'auroc_all': 0.5314056178954754, 'aupr_all': 0.16004022086905836, 'auroc_unknown': 0.5344472750465776, 'aupr_unknown': 0.1331456438822529}
2026-09-02 12:24:02,336 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5304257870756367, 'aupr_all': 0.17052726808072727, 'auroc_unknown': 0.4961434155621686, 'aupr_unknown': 0.12345008989111181, 'val_auc': 0.6939655172413793} best={'auroc_all': 0.5304257870756367, 'aupr_all': 0.17052726808072727, 'auroc_unknown': 0.4961434155621686, 'aupr_unknown': 0.12345008989111181}
2026-09-02 12:24:03,089 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5652160769960191, 'aupr_all': 0.1882116732518354, 'auroc_unknown': 0.5231827504098486, 'aupr_unknown': 0.14851224724951828, 'val_auc': 0.8735632183908045} best={'auroc_all': 0.5652160769960191, 'aupr_all': 0.1882116732518354, 'auroc_unknown': 0.5231827504098486, 'aupr_unknown': 0.14851224724951828}
2026-09-02 12:24:03,207 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5885649309877637, 'aupr_all': 0.18449319225367264, 'auroc_unknown': 0.5648522086352807, 'aupr_unknown': 0.14237870909988204, 'val_auc': 0.6175287356321839} best={'auroc_all': 0.5885649309877637, 'aupr_all': 0.18449319225367264, 'auroc_unknown': 0.5648522086352807, 'aupr_unknown': 0.14237870909988204}
2026-09-02 12:24:03,252 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.47502526583252114, 'aupr_all': 0.14829086349049458, 'auroc_unknown': 0.43305093159479763, 'aupr_unknown': 0.11211262268078025, 'val_auc': 0.7091954022988506} best={'auroc_all': 0.481295967485057, 'aupr_all': 0.16017477955714632, 'auroc_unknown': 0.43305093159479763, 'aupr_unknown': 0.11453518263313567}
2026-09-02 12:24:03,276 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5356925755516282, 'aupr_all': 0.1716673333511035, 'auroc_unknown': 0.5054332955267891, 'aupr_unknown': 0.1248933578727631, 'val_auc': 0.6310344827586207} best={'auroc_all': 0.5356925755516282, 'aupr_all': 0.1716673333511035, 'auroc_unknown': 0.5054332955267891, 'aupr_unknown': 0.1248933578727631}
2026-09-02 12:24:03,974 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5852108320880844, 'aupr_all': 0.2022837407507078, 'auroc_unknown': 0.5417703294876249, 'aupr_unknown': 0.15488479684154316, 'val_auc': 0.8839080459770114} best={'auroc_all': 0.5852108320880844, 'aupr_all': 0.2022837407507078, 'auroc_unknown': 0.5417703294876249, 'aupr_unknown': 0.15488479684154316}
2026-09-02 12:24:04,081 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6287233158313468, 'aupr_all': 0.21160554892925015, 'auroc_unknown': 0.5908032143903339, 'aupr_unknown': 0.152440798983893, 'val_auc': 0.7025862068965518} best={'auroc_all': 0.6287233158313468, 'aupr_all': 0.21160554892925015, 'auroc_unknown': 0.5908032143903339, 'aupr_unknown': 0.152440798983893}
2026-09-02 12:24:04,096 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.47217607074286316, 'aupr_all': 0.1410268789882998, 'auroc_unknown': 0.44335276634148135, 'aupr_unknown': 0.11152130897234289, 'val_auc': 0.6494252873563219} best={'auroc_all': 0.481295967485057, 'aupr_all': 0.16017477955714632, 'auroc_unknown': 0.44335276634148135, 'aupr_unknown': 0.11453518263313567}
2026-09-02 12:24:04,125 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5092029464694623, 'aupr_all': 0.15580952315981209, 'auroc_unknown': 0.4886049684113646, 'aupr_unknown': 0.11714823474804566, 'val_auc': 0.5525862068965517} best={'auroc_all': 0.5356925755516282, 'aupr_all': 0.1716673333511035, 'auroc_unknown': 0.5054332955267891, 'aupr_unknown': 0.1248933578727631}
2026-09-02 12:24:04,831 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5954396869532158, 'aupr_all': 0.20965806118961955, 'auroc_unknown': 0.5519807588812977, 'aupr_unknown': 0.15825336640846616, 'val_auc': 0.8985632183908046} best={'auroc_all': 0.5954396869532158, 'aupr_all': 0.20965806118961955, 'auroc_unknown': 0.5519807588812977, 'aupr_unknown': 0.15825336640846616}
