2026-09-07 05:28:58,827 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3', 'num_epochs=400'], 'tag': 'E400_T_drop0.3', 'save_scores': True, 'rotations': [7]}
2026-09-07 05:28:58,827 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 745, 'num_epochs': 400, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 05:29:02,124 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6666458080314385, 'aupr_all': 0.13996544800845245, 'auroc_unknown': 0.8338665044134371, 'aupr_unknown': 0.15106246461055822, 'val_auc': 0.427536231884058} best={'auroc_all': 0.6666458080314385, 'aupr_all': 0.13996544800845245, 'auroc_unknown': 0.8338665044134371, 'aupr_unknown': 0.15106246461055822}
2026-09-07 05:29:04,146 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6686787227109808, 'aupr_all': 0.14891210607196936, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1698653081076123, 'val_auc': 0.4207729468599034} best={'auroc_all': 0.6686787227109808, 'aupr_all': 0.14891210607196936, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1698653081076123}
2026-09-07 05:29:06,149 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6694803607926775, 'aupr_all': 0.14992281540283792, 'auroc_unknown': 0.8485149184212993, 'aupr_unknown': 0.1699776397648857, 'val_auc': 0.42028985507246375} best={'auroc_all': 0.6694803607926775, 'aupr_all': 0.14992281540283792, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1699776397648857}
2026-09-07 05:29:08,242 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6714202138688942, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8516581599853341, 'aupr_unknown': 0.1723252649515408, 'val_auc': 0.41739130434782606} best={'auroc_all': 0.6714202138688942, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:10,939 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6691340333935643, 'aupr_all': 0.14865608540215383, 'auroc_unknown': 0.8475236474127826, 'aupr_unknown': 0.168146909736104, 'val_auc': 0.3913043478260869} best={'auroc_all': 0.6714202138688942, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:17,979 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6736719590825163, 'aupr_all': 0.15074266240525058, 'auroc_unknown': 0.8471559646725942, 'aupr_unknown': 0.16999659810420284, 'val_auc': 0.4091787439613527} best={'auroc_all': 0.6736719590825163, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:22,955 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6724772159522893, 'aupr_all': 0.14973639092826888, 'auroc_unknown': 0.8460045971748361, 'aupr_unknown': 0.16851126650690357, 'val_auc': 0.4227053140096618} best={'auroc_all': 0.6736719590825163, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:27,489 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6734942286995074, 'aupr_all': 0.14896980970277066, 'auroc_unknown': 0.8433462074137116, 'aupr_unknown': 0.16690545519984648, 'val_auc': 0.41594202898550725} best={'auroc_all': 0.6736719590825163, 'aupr_all': 0.15086812839538094, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:31,713 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6836117776000474, 'aupr_all': 0.15194495364422816, 'auroc_unknown': 0.8428760795107185, 'aupr_unknown': 0.1669357191845044, 'val_auc': 0.444927536231884} best={'auroc_all': 0.6836117776000474, 'aupr_all': 0.15194495364422816, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:35,915 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6882219062570969, 'aupr_all': 0.15185186321628932, 'auroc_unknown': 0.8338387156445791, 'aupr_unknown': 0.16186939889430646, 'val_auc': 0.4454106280193237} best={'auroc_all': 0.6882219062570969, 'aupr_all': 0.15194495364422816, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
2026-09-07 05:29:40,094 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6994686602091295, 'aupr_all': 0.15236047230354294, 'auroc_unknown': 0.8108347995019589, 'aupr_unknown': 0.14701408202938418, 'val_auc': 0.5285024154589372} best={'auroc_all': 0.6994686602091295, 'aupr_all': 0.15236047230354294, 'auroc_unknown': 0.8529370654894183, 'aupr_unknown': 0.1723252649515408}
