2026-08-10 10:02:49,280 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.5'], 'tag': 'D_sim0.5', 'rotations': None}
2026-08-10 10:02:49,280 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.5}
2026-08-10 10:03:04,936 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5347312559084095, 'aupr_all': 0.17856127039718028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5864795918367347} best={'auroc_all': 0.5347312559084095, 'aupr_all': 0.17856127039718028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:06,650 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5285707940924539, 'aupr_all': 0.17795328840192415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428572} best={'auroc_all': 0.5347312559084095, 'aupr_all': 0.17856127039718028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:08,438 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5312925170068027} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:10,137 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5573095347929661, 'aupr_all': 0.19329911423711574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5370748299319729} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:11,798 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5550069819725004, 'aupr_all': 0.19189521034151072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.534608843537415} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:13,513 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5525451534047289, 'aupr_all': 0.19338568730016908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5599489795918368} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:15,108 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.550722831608838, 'aupr_all': 0.1925389044973132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5435374149659864} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:16,776 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5481768850174153, 'aupr_all': 0.19132963389191474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5389030612244898} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:18,479 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5479581243735949, 'aupr_all': 0.19166627486191157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5600340136054422} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:20,095 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5478790787213735, 'aupr_all': 0.1904637819033357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5802721088435374} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:27,795 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5448631238531381, 'aupr_all': 0.18792759598099423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5637755102040816} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:35,347 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5462692730715737, 'aupr_all': 0.187179336077747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5497448979591837} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:43,049 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5444980670672523, 'aupr_all': 0.18631254104272246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.582312925170068} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:50,782 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5445329516807991, 'aupr_all': 0.18604022222063415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.564625850340136} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:03:58,555 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.543403001400385, 'aupr_all': 0.18256365439367983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5683673469387754} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:04:06,179 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5410944298858558, 'aupr_all': 0.18134829340627476, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738095238095238} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:04:14,117 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5422490297154914, 'aupr_all': 0.18068433900493988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580187074829932} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:04:21,688 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5419519973101938, 'aupr_all': 0.17997998065814486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5659013605442177} best={'auroc_all': 0.5591607389304248, 'aupr_all': 0.19410900159212927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
