2026-08-19 11:02:48,114 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [12]}
2026-08-19 11:02:48,114 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-19 11:02:53,763 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761, 'val_auc': 0.988179669030733} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-08-19 11:02:58,052 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7564779930334615, 'aupr_all': 0.5312959296678353, 'auroc_unknown': 0.7361114804803283, 'aupr_unknown': 0.4527049234373344, 'val_auc': 0.9943262411347518} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-08-19 11:03:02,361 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.754859544631428, 'aupr_all': 0.5356457966450634, 'auroc_unknown': 0.7342557907196946, 'aupr_unknown': 0.4575446237507898, 'val_auc': 0.992434988179669} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-08-19 11:03:06,692 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7588982694963955, 'aupr_all': 0.5439399156923407, 'auroc_unknown': 0.7384385266199237, 'aupr_unknown': 0.46696095267104853, 'val_auc': 0.991725768321513} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-08-19 11:03:11,146 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7570879078168646, 'aupr_all': 0.5443280505802298, 'auroc_unknown': 0.7363785503141924, 'aupr_unknown': 0.46695686556254273, 'val_auc': 0.9976359338061466} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5443280505802298, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-08-19 11:03:22,802 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7611845323160268, 'aupr_all': 0.5601858725364247, 'auroc_unknown': 0.740575727575121, 'aupr_unknown': 0.4854685334841657, 'val_auc': 0.9966903073286052} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5601858725364247, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4854685334841657}
2026-08-19 11:03:34,425 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7672328638838843, 'aupr_all': 0.5773947774714654, 'auroc_unknown': 0.747020147153351, 'aupr_unknown': 0.5075090974447117, 'val_auc': 0.9976359338061466} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5773947774714654, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.5075090974447117}
2026-08-19 11:03:45,958 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7725502746644944, 'aupr_all': 0.5902786279056362, 'auroc_unknown': 0.7527210724943262, 'aupr_unknown': 0.5244007579989732, 'val_auc': 0.9985815602836879} best={'auroc_all': 0.7725502746644944, 'aupr_all': 0.5902786279056362, 'auroc_unknown': 0.7527210724943262, 'aupr_unknown': 0.5244007579989732}
2026-08-19 11:03:57,539 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7759057028931877, 'aupr_all': 0.5986752812386291, 'auroc_unknown': 0.756327167571468, 'aupr_unknown': 0.5351134623061095, 'val_auc': 0.9985815602836879} best={'auroc_all': 0.7759057028931877, 'aupr_all': 0.5986752812386291, 'auroc_unknown': 0.756327167571468, 'aupr_unknown': 0.5351134623061095}
