2026-08-10 22:45:59,573 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': None}
2026-08-10 22:45:59,574 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 22:46:02,982 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6079444246966241, 'aupr_all': 0.12022747731293139, 'auroc_unknown': 0.4000838745414411, 'aupr_unknown': 0.036216367561905896, 'val_auc': 0.8333333333333334} best={'auroc_all': 0.6079444246966241, 'aupr_all': 0.12022747731293139, 'auroc_unknown': 0.4000838745414411, 'aupr_unknown': 0.036216367561905896}
2026-08-10 22:46:03,706 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6035768239580557, 'aupr_all': 0.12058502635776924, 'auroc_unknown': 0.38937784879833764, 'aupr_unknown': 0.03567988168837642, 'val_auc': 0.8217391304347826} best={'auroc_all': 0.6079444246966241, 'aupr_all': 0.12058502635776924, 'auroc_unknown': 0.4000838745414411, 'aupr_unknown': 0.036216367561905896}
2026-08-10 22:46:04,494 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6044272144712027, 'aupr_all': 0.11875858442607563, 'auroc_unknown': 0.3975842837419327, 'aupr_unknown': 0.03614540335053591, 'val_auc': 0.8251207729468598} best={'auroc_all': 0.6079444246966241, 'aupr_all': 0.12058502635776924, 'auroc_unknown': 0.4000838745414411, 'aupr_unknown': 0.036216367561905896}
2026-08-10 22:46:05,142 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6078845641162356, 'aupr_all': 0.12151205736132051, 'auroc_unknown': 0.40113484936335797, 'aupr_unknown': 0.03633594212781612, 'val_auc': 0.8270531400966185} best={'auroc_all': 0.6079444246966241, 'aupr_all': 0.12151205736132051, 'auroc_unknown': 0.40113484936335797, 'aupr_unknown': 0.03633594212781612}
2026-08-10 22:46:05,986 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.611032366677528, 'aupr_all': 0.12277436984210299, 'auroc_unknown': 0.40483892296581114, 'aupr_unknown': 0.036556940903754, 'val_auc': 0.8478260869565217} best={'auroc_all': 0.611032366677528, 'aupr_all': 0.12277436984210299, 'auroc_unknown': 0.40483892296581114, 'aupr_unknown': 0.036556940903754}
2026-08-10 22:46:08,416 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6144849027913544, 'aupr_all': 0.1267593570682129, 'auroc_unknown': 0.40266969798691854, 'aupr_unknown': 0.03647225660646084, 'val_auc': 0.8347826086956521} best={'auroc_all': 0.6144849027913544, 'aupr_all': 0.1267593570682129, 'auroc_unknown': 0.40483892296581114, 'aupr_unknown': 0.036556940903754}
2026-08-10 22:46:10,976 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6182624139735576, 'aupr_all': 0.12969633526927477, 'auroc_unknown': 0.4032858105914958, 'aupr_unknown': 0.0364702190713166, 'val_auc': 0.8429951690821257} best={'auroc_all': 0.6182624139735576, 'aupr_all': 0.12969633526927477, 'auroc_unknown': 0.40483892296581114, 'aupr_unknown': 0.036556940903754}
2026-08-10 22:46:13,291 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6167247993127758, 'aupr_all': 0.1300390731881768, 'auroc_unknown': 0.39890343515721166, 'aupr_unknown': 0.03618655635133148, 'val_auc': 0.8579710144927536} best={'auroc_all': 0.6182624139735576, 'aupr_all': 0.1300390731881768, 'auroc_unknown': 0.40483892296581114, 'aupr_unknown': 0.036556940903754}
2026-08-10 22:46:15,458 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.624295743357327, 'aupr_all': 0.13463127507913963, 'auroc_unknown': 0.4056374418912183, 'aupr_unknown': 0.03656114365684306, 'val_auc': 0.8666666666666666} best={'auroc_all': 0.624295743357327, 'aupr_all': 0.13463127507913963, 'auroc_unknown': 0.4056374418912183, 'aupr_unknown': 0.03656114365684306}
2026-08-10 22:46:17,911 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6236114813827424, 'aupr_all': 0.13872721515606715, 'auroc_unknown': 0.39576993037580793, 'aupr_unknown': 0.0360520578942895, 'val_auc': 0.8797101449275364} best={'auroc_all': 0.624295743357327, 'aupr_all': 0.13872721515606715, 'auroc_unknown': 0.4056374418912183, 'aupr_unknown': 0.03656114365684306}
2026-08-10 22:46:20,588 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6336010397227406, 'aupr_all': 0.149965875423906, 'auroc_unknown': 0.40336002152810724, 'aupr_unknown': 0.03643131089151009, 'val_auc': 0.8946859903381642} best={'auroc_all': 0.6336010397227406, 'aupr_all': 0.149965875423906, 'auroc_unknown': 0.4056374418912183, 'aupr_unknown': 0.03656114365684306}
