2026-08-21 18:08:41,500 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': [3]}
2026-08-21 18:08:41,500 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 18:08:43,349 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928, 'val_auc': 0.5109195402298851} best={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928}
2026-08-21 18:08:43,921 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4553848883532769, 'aupr_all': 0.13825242704784144, 'auroc_unknown': 0.4410790148804071, 'aupr_unknown': 0.10592395921578836, 'val_auc': 0.49712643678160917} best={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928}
2026-08-21 18:08:44,493 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45894031575501715, 'aupr_all': 0.13955389584751496, 'auroc_unknown': 0.44379177595245467, 'aupr_unknown': 0.1067783317424449, 'val_auc': 0.5660919540229885} best={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928}
2026-08-21 18:08:45,082 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.45856903462134646, 'aupr_all': 0.13944986244621677, 'auroc_unknown': 0.4433081220607644, 'aupr_unknown': 0.10663295892242536, 'val_auc': 0.506896551724138} best={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928}
2026-08-21 18:08:45,675 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.45963141058574164, 'aupr_all': 0.13979863338561915, 'auroc_unknown': 0.443328871013032, 'aupr_unknown': 0.10698051598405635, 'val_auc': 0.5083333333333333} best={'auroc_all': 0.463404771847881, 'aupr_all': 0.14021876407982445, 'auroc_unknown': 0.44723965984634056, 'aupr_unknown': 0.10767461622507928}
2026-08-21 18:08:46,280 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4646180409787216, 'aupr_all': 0.14121304505191867, 'auroc_unknown': 0.44878814757659413, 'aupr_unknown': 0.10816069786662641, 'val_auc': 0.5252873563218391} best={'auroc_all': 0.4646180409787216, 'aupr_all': 0.14121304505191867, 'auroc_unknown': 0.44878814757659413, 'aupr_unknown': 0.10816069786662641}
2026-08-21 18:08:46,873 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.46981781169633735, 'aupr_all': 0.14279597249699605, 'auroc_unknown': 0.45449934153469057, 'aupr_unknown': 0.10959688228793872, 'val_auc': 0.5281609195402299} best={'auroc_all': 0.46981781169633735, 'aupr_all': 0.14279597249699605, 'auroc_unknown': 0.45449934153469057, 'aupr_unknown': 0.10959688228793872}
2026-08-21 18:08:47,467 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.46948843386333483, 'aupr_all': 0.143083420796843, 'auroc_unknown': 0.45350638158842016, 'aupr_unknown': 0.10976685672815721, 'val_auc': 0.560919540229885} best={'auroc_all': 0.46981781169633735, 'aupr_all': 0.143083420796843, 'auroc_unknown': 0.45449934153469057, 'aupr_unknown': 0.10976685672815721}
2026-08-21 18:08:48,055 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.47128380795912256, 'aupr_all': 0.14424076101971925, 'auroc_unknown': 0.45321969325514344, 'aupr_unknown': 0.11005600919341643, 'val_auc': 0.5416666666666667} best={'auroc_all': 0.47128380795912256, 'aupr_all': 0.14424076101971925, 'auroc_unknown': 0.45449934153469057, 'aupr_unknown': 0.11005600919341643}
