2026-08-10 09:10:49,040 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.5'], 'tag': 'D_sim0.5', 'rotations': None}
2026-08-10 09:10:49,040 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.5}
2026-08-10 09:11:04,943 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5404624054263429, 'aupr_all': 0.16973673364701763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43256802721088433} best={'auroc_all': 0.5404624054263429, 'aupr_all': 0.16973673364701763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:06,667 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4341836734693878} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:08,284 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.557935571349824, 'aupr_all': 0.1714718481812731, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.42176870748299317} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:09,982 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5417639480176314, 'aupr_all': 0.1645993724737565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.41113945578231287} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:11,707 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5477860086087689, 'aupr_all': 0.1661047017677286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.42687074829931976} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:13,429 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5494746772150972, 'aupr_all': 0.16701955507909003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44855442176870747} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:15,145 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5465193547365483, 'aupr_all': 0.16655650669852087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4618197278911565} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:16,738 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5433519266640274, 'aupr_all': 0.1644851910512186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4690051020408163} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:18,450 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.542842316529821, 'aupr_all': 0.16385467633064607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4707482993197279} best={'auroc_all': 0.5581611779502278, 'aupr_all': 0.1735295314584326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
