2026-08-10 14:05:35,260 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'C_sim', 'rotations': None}
2026-08-10 14:05:35,260 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 1.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 14:05:42,957 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4652755810591026, 'aupr_all': 0.14140084955920817, 'auroc_unknown': 0.4223657492336961, 'aupr_unknown': 0.10999454467908944, 'val_auc': 0.6718390804597701} best={'auroc_all': 0.4652755810591026, 'aupr_all': 0.14140084955920817, 'auroc_unknown': 0.4223657492336961, 'aupr_unknown': 0.10999454467908944}
2026-08-10 14:05:44,371 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4679427135320643, 'aupr_all': 0.14244489786597822, 'auroc_unknown': 0.42719673975362, 'aupr_unknown': 0.11148006727569047, 'val_auc': 0.6669540229885058} best={'auroc_all': 0.4679427135320643, 'aupr_all': 0.14244489786597822, 'auroc_unknown': 0.42719673975362, 'aupr_unknown': 0.11148006727569047}
2026-08-10 14:05:45,725 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.468486791308994, 'aupr_all': 0.14208629071839812, 'auroc_unknown': 0.4290101710241863, 'aupr_unknown': 0.11144771440301057, 'val_auc': 0.6632183908045978} best={'auroc_all': 0.468486791308994, 'aupr_all': 0.14244489786597822, 'auroc_unknown': 0.4290101710241863, 'aupr_unknown': 0.11148006727569047}
2026-08-10 14:05:47,326 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.47036097205015437, 'aupr_all': 0.14259981189812035, 'auroc_unknown': 0.43097764011488077, 'aupr_unknown': 0.111851250971487, 'val_auc': 0.6658045977011494} best={'auroc_all': 0.47036097205015437, 'aupr_all': 0.14259981189812035, 'auroc_unknown': 0.43097764011488077, 'aupr_unknown': 0.111851250971487}
2026-08-10 14:05:48,874 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.47189400900689316, 'aupr_all': 0.14312518616320496, 'auroc_unknown': 0.43205411599341337, 'aupr_unknown': 0.11208172871937397, 'val_auc': 0.6689655172413793} best={'auroc_all': 0.47189400900689316, 'aupr_all': 0.14312518616320496, 'auroc_unknown': 0.43205411599341337, 'aupr_unknown': 0.11208172871937397}
2026-08-10 14:05:52,877 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4721158189799429, 'aupr_all': 0.14327521692757683, 'auroc_unknown': 0.4317671433388579, 'aupr_unknown': 0.1120089655392335, 'val_auc': 0.6709770114942529} best={'auroc_all': 0.4721158189799429, 'aupr_all': 0.14327521692757683, 'auroc_unknown': 0.43205411599341337, 'aupr_unknown': 0.11208172871937397}
2026-08-10 14:05:56,644 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.47306865462469316, 'aupr_all': 0.14373597966116014, 'auroc_unknown': 0.4317878270599421, 'aupr_unknown': 0.11201427765957418, 'val_auc': 0.6735632183908046} best={'auroc_all': 0.47306865462469316, 'aupr_all': 0.14373597966116014, 'auroc_unknown': 0.43205411599341337, 'aupr_unknown': 0.11208172871937397}
2026-08-10 14:06:01,058 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4745410728492666, 'aupr_all': 0.14437987764930094, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027, 'val_auc': 0.6816091954022988} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.14437987764930094, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:04,975 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4737695429471447, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4297175542852645, 'aupr_unknown': 0.11150592337956397, 'val_auc': 0.6844827586206896} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:08,942 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.47119103354686054, 'aupr_all': 0.1438539635922137, 'auroc_unknown': 0.42497242915881434, 'aupr_unknown': 0.11019653950161697, 'val_auc': 0.6885057471264369} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:13,352 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.466576211805841, 'aupr_all': 0.14321011282902274, 'auroc_unknown': 0.4167347179724319, 'aupr_unknown': 0.10761341399630128, 'val_auc': 0.6985632183908047} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:17,210 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.448338436652301, 'aupr_all': 0.13946911637018544, 'auroc_unknown': 0.39152724347937307, 'aupr_unknown': 0.09902821077932474, 'val_auc': 0.7091954022988506} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:21,044 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.4222533682272156, 'aupr_all': 0.13198912709094232, 'auroc_unknown': 0.36164225726702975, 'aupr_unknown': 0.09370188385121811, 'val_auc': 0.6732758620689655} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:25,328 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.4334426962845097, 'aupr_all': 0.13548963933454514, 'auroc_unknown': 0.38039246969443546, 'aupr_unknown': 0.09837641290867237, 'val_auc': 0.6637931034482759} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:29,345 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.45336997490664305, 'aupr_all': 0.14250225072933584, 'auroc_unknown': 0.3992762318777062, 'aupr_unknown': 0.10314826258001694, 'val_auc': 0.6896551724137931} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.1443944655753192, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:33,078 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.46340062050829645, 'aupr_all': 0.14504343991586074, 'auroc_unknown': 0.4082239257657896, 'aupr_unknown': 0.1058155276565248, 'val_auc': 0.7057471264367816} best={'auroc_all': 0.4745410728492666, 'aupr_all': 0.14504343991586074, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:37,088 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.48729277246732505, 'aupr_all': 0.15729555948457186, 'auroc_unknown': 0.42950428835030224, 'aupr_unknown': 0.11063741962692834, 'val_auc': 0.7261494252873564} best={'auroc_all': 0.48729277246732505, 'aupr_all': 0.15729555948457186, 'auroc_unknown': 0.4321237418707386, 'aupr_unknown': 0.11210763805426027}
2026-08-10 14:06:41,373 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.49445447544682175, 'aupr_all': 0.15932770541554508, 'auroc_unknown': 0.4370802602168638, 'aupr_unknown': 0.1130842174973334, 'val_auc': 0.7330459770114943} best={'auroc_all': 0.49445447544682175, 'aupr_all': 0.15932770541554508, 'auroc_unknown': 0.4370802602168638, 'aupr_unknown': 0.1130842174973334}
2026-08-10 14:06:45,428 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.4954030221385206, 'aupr_all': 0.15871874533096436, 'auroc_unknown': 0.43726082351173357, 'aupr_unknown': 0.1133399976906805, 'val_auc': 0.7301724137931034} best={'auroc_all': 0.4954030221385206, 'aupr_all': 0.15932770541554508, 'auroc_unknown': 0.43726082351173357, 'aupr_unknown': 0.1133399976906805}
2026-08-10 14:06:49,602 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.4958036608117947, 'aupr_all': 0.15916725554577293, 'auroc_unknown': 0.4375348548651242, 'aupr_unknown': 0.11351014925591357, 'val_auc': 0.7367816091954023} best={'auroc_all': 0.4958036608117947, 'aupr_all': 0.15932770541554508, 'auroc_unknown': 0.4375348548651242, 'aupr_unknown': 0.11351014925591357}
