2026-08-10 00:07:18,203 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_fview_gate=true'], 'tag': 'C_fview', 'rotations': None}
2026-08-10 00:45:12,840 INFO [OUTPOST-v4] epoch 370 cur={'auroc_all': 0.7310721309117361, 'aupr_all': 0.3762676523702063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.79328231292517} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37690364909808005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:18,828 INFO [OUTPOST-v4] epoch 371 cur={'auroc_all': 0.7318826901184547, 'aupr_all': 0.37752696448655554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7931122448979592} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37752696448655554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:24,930 INFO [OUTPOST-v4] epoch 372 cur={'auroc_all': 0.7321214097535376, 'aupr_all': 0.37802336877666826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7932823129251702} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37802336877666826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:31,024 INFO [OUTPOST-v4] epoch 373 cur={'auroc_all': 0.7315026420219455, 'aupr_all': 0.377489463560927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7932823129251702} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37802336877666826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:37,064 INFO [OUTPOST-v4] epoch 374 cur={'auroc_all': 0.730958350497491, 'aupr_all': 0.3769102466095373, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7923469387755102} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37802336877666826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:43,112 INFO [OUTPOST-v4] epoch 375 cur={'auroc_all': 0.7314264599707537, 'aupr_all': 0.37773077959573154, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7924319727891156} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37802336877666826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:49,146 INFO [OUTPOST-v4] epoch 376 cur={'auroc_all': 0.7324215972518693, 'aupr_all': 0.3791571591485838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7929421768707483} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3791571591485838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:45:55,246 INFO [OUTPOST-v4] epoch 377 cur={'auroc_all': 0.7327535389038409, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7927721088435373} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:01,301 INFO [OUTPOST-v4] epoch 378 cur={'auroc_all': 0.73210988966108, 'aupr_all': 0.3789078437240052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7926020408163265} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:07,383 INFO [OUTPOST-v4] epoch 379 cur={'auroc_all': 0.7314717787664038, 'aupr_all': 0.3781174300939162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.791156462585034} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:13,465 INFO [OUTPOST-v4] epoch 380 cur={'auroc_all': 0.7315314114616807, 'aupr_all': 0.37823667501969427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7912414965986394} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:19,553 INFO [OUTPOST-v4] epoch 381 cur={'auroc_all': 0.7319918723489675, 'aupr_all': 0.37901184829868517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7914965986394558} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37965463008312894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:25,580 INFO [OUTPOST-v4] epoch 382 cur={'auroc_all': 0.7325130846860554, 'aupr_all': 0.37993555710982596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7919217687074831} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.37993555710982596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:31,591 INFO [OUTPOST-v4] epoch 383 cur={'auroc_all': 0.73251361840381, 'aupr_all': 0.380375280367542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7924319727891157} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.380375280367542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:37,682 INFO [OUTPOST-v4] epoch 384 cur={'auroc_all': 0.7320394614978352, 'aupr_all': 0.3802310746143224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7926020408163266} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.380375280367542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:43,681 INFO [OUTPOST-v4] epoch 385 cur={'auroc_all': 0.731662478172894, 'aupr_all': 0.3801762695031494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7928571428571428} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.380375280367542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:49,676 INFO [OUTPOST-v4] epoch 386 cur={'auroc_all': 0.731961483281123, 'aupr_all': 0.38097973101757554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7934523809523809} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.38097973101757554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:46:55,749 INFO [OUTPOST-v4] epoch 387 cur={'auroc_all': 0.7325194071886871, 'aupr_all': 0.38207970585818074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7941326530612245} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.38207970585818074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:01,785 INFO [OUTPOST-v4] epoch 388 cur={'auroc_all': 0.7325182843286417, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7933673469387755} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:07,870 INFO [OUTPOST-v4] epoch 389 cur={'auroc_all': 0.7318556552614222, 'aupr_all': 0.38176249067244905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7928571428571429} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:13,934 INFO [OUTPOST-v4] epoch 390 cur={'auroc_all': 0.7312825573475417, 'aupr_all': 0.3811577528225372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7920918367346939} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:20,036 INFO [OUTPOST-v4] epoch 391 cur={'auroc_all': 0.7315038408341328, 'aupr_all': 0.38155187173957433, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7918367346938776} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:26,094 INFO [OUTPOST-v4] epoch 392 cur={'auroc_all': 0.7320160087080403, 'aupr_all': 0.3822432461415445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7917517006802721} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3824173413368393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:32,162 INFO [OUTPOST-v4] epoch 393 cur={'auroc_all': 0.7322159948034612, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7918367346938776} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:38,198 INFO [OUTPOST-v4] epoch 394 cur={'auroc_all': 0.731908419419749, 'aupr_all': 0.38197791753277804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7913265306122449} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:44,244 INFO [OUTPOST-v4] epoch 395 cur={'auroc_all': 0.7316284310856698, 'aupr_all': 0.3814969056385831, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7906462585034013} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:50,254 INFO [OUTPOST-v4] epoch 396 cur={'auroc_all': 0.7317672284932827, 'aupr_all': 0.38171611415016776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7903061224489796} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:47:56,309 INFO [OUTPOST-v4] epoch 397 cur={'auroc_all': 0.7319695280498938, 'aupr_all': 0.3820994128276395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7903911564625851} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:48:02,352 INFO [OUTPOST-v4] epoch 398 cur={'auroc_all': 0.73177702221408, 'aupr_all': 0.3820399169866827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7905612244897959} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:48:08,378 INFO [OUTPOST-v4] epoch 399 cur={'auroc_all': 0.7313918606909295, 'aupr_all': 0.38176216183025535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7905612244897959} best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:48:08,402 INFO AGG best={'auroc_all': 0.7329994432010052, 'aupr_all': 0.3825559927663191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0} val_selected={'auroc_all': 0.7294020808440019, 'aupr_all': 0.36449265417767523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
