2026-08-11 02:47:13,649 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': None}
2026-08-11 02:47:13,650 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 02:47:17,233 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4380323347610884, 'aupr_all': 0.13482328341723326, 'auroc_unknown': 0.39321911596210835, 'aupr_unknown': 0.10464369698464163, 'val_auc': 0.7066091954022988} best={'auroc_all': 0.4380323347610884, 'aupr_all': 0.13482328341723326, 'auroc_unknown': 0.39321911596210835, 'aupr_unknown': 0.10464369698464163}
2026-08-11 02:47:18,342 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4399030063588431, 'aupr_all': 0.13537945593687467, 'auroc_unknown': 0.39802757799663513, 'aupr_unknown': 0.10576100756386857, 'val_auc': 0.6951149425287356} best={'auroc_all': 0.4399030063588431, 'aupr_all': 0.13537945593687467, 'auroc_unknown': 0.39802757799663513, 'aupr_unknown': 0.10576100756386857}
2026-08-11 02:47:19,517 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4425416069730028, 'aupr_all': 0.13575774273984476, 'auroc_unknown': 0.40227126264166674, 'aupr_unknown': 0.10645616953114709, 'val_auc': 0.6551724137931035} best={'auroc_all': 0.4425416069730028, 'aupr_all': 0.13575774273984476, 'auroc_unknown': 0.40227126264166674, 'aupr_unknown': 0.10645616953114709}
2026-08-11 02:47:20,636 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4430044698688892, 'aupr_all': 0.1363895302368912, 'auroc_unknown': 0.40330229023576314, 'aupr_unknown': 0.10705811495621764, 'val_auc': 0.6626436781609195} best={'auroc_all': 0.4430044698688892, 'aupr_all': 0.1363895302368912, 'auroc_unknown': 0.40330229023576314, 'aupr_unknown': 0.10705811495621764}
2026-08-11 02:47:21,918 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4446359463256103, 'aupr_all': 0.13665497955540334, 'auroc_unknown': 0.4050034703929862, 'aupr_unknown': 0.10736245707719444, 'val_auc': 0.689080459770115} best={'auroc_all': 0.4446359463256103, 'aupr_all': 0.13665497955540334, 'auroc_unknown': 0.4050034703929862, 'aupr_unknown': 0.10736245707719444}
2026-08-11 02:47:26,643 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.44503612628732814, 'aupr_all': 0.13631660220969327, 'auroc_unknown': 0.40396805449590306, 'aupr_unknown': 0.10629819891767381, 'val_auc': 0.6591954022988507} best={'auroc_all': 0.44503612628732814, 'aupr_all': 0.13665497955540334, 'auroc_unknown': 0.4050034703929862, 'aupr_unknown': 0.10736245707719444}
2026-08-11 02:47:31,360 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4473742937676879, 'aupr_all': 0.1376356286454584, 'auroc_unknown': 0.40610499034461534, 'aupr_unknown': 0.10744962820968915, 'val_auc': 0.6816091954022989} best={'auroc_all': 0.4473742937676879, 'aupr_all': 0.1376356286454584, 'auroc_unknown': 0.40610499034461534, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:47:36,119 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10737094870043865, 'val_auc': 0.6899425287356321} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:47:40,901 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.44736628925103045, 'aupr_all': 0.13789742821920636, 'auroc_unknown': 0.4018770420981924, 'aupr_unknown': 0.10619901254520027, 'val_auc': 0.6951149425287356} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:47:45,635 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.44452351612316077, 'aupr_all': 0.13713615395427572, 'auroc_unknown': 0.39671200948275936, 'aupr_unknown': 0.10533825258862771, 'val_auc': 0.7094827586206897} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:47:50,453 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.44257571217721386, 'aupr_all': 0.13670254010726646, 'auroc_unknown': 0.392793115160698, 'aupr_unknown': 0.10368088521488725, 'val_auc': 0.728735632183908} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:47:55,201 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.43309850206823863, 'aupr_all': 0.13340350123332012, 'auroc_unknown': 0.3797397864903325, 'aupr_unknown': 0.10027930947328383, 'val_auc': 0.7192528735632183} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:00,091 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.4050013412725906, 'aupr_all': 0.12399713614499487, 'auroc_unknown': 0.35656705908344055, 'aupr_unknown': 0.09397338777475771, 'val_auc': 0.6477011494252873} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:04,907 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.40128793361085996, 'aupr_all': 0.12201556718634798, 'auroc_unknown': 0.35888478183481826, 'aupr_unknown': 0.09375098505274913, 'val_auc': 0.5971264367816091} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:09,711 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.40927401006376457, 'aupr_all': 0.12522654687180085, 'auroc_unknown': 0.36186189602416396, 'aupr_unknown': 0.09504888575104999, 'val_auc': 0.6336206896551725} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:14,416 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.42258476439106596, 'aupr_all': 0.13080839608922082, 'auroc_unknown': 0.36953488572300003, 'aupr_unknown': 0.09763842244503598, 'val_auc': 0.6785919540229886} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:19,167 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.4266819072052209, 'aupr_all': 0.133308754354768, 'auroc_unknown': 0.37445101491106225, 'aupr_unknown': 0.099497590883154, 'val_auc': 0.7022988505747126} best={'auroc_all': 0.44993213821236067, 'aupr_all': 0.13843680072406644, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:23,835 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.46046509590374246, 'aupr_all': 0.14619522040010505, 'auroc_unknown': 0.39912412267481434, 'aupr_unknown': 0.10422417506561457, 'val_auc': 0.7402298850574712} best={'auroc_all': 0.46046509590374246, 'aupr_all': 0.14619522040010505, 'auroc_unknown': 0.4069322832860328, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:28,610 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.4768051354777059, 'aupr_all': 0.15793306373819155, 'auroc_unknown': 0.40902600692826396, 'aupr_unknown': 0.10656857384793533, 'val_auc': 0.8204022988505747} best={'auroc_all': 0.4768051354777059, 'aupr_all': 0.15793306373819155, 'auroc_unknown': 0.40902600692826396, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:33,372 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.4866049115530725, 'aupr_all': 0.16987074946348943, 'auroc_unknown': 0.4137305751908045, 'aupr_unknown': 0.10693204869976428, 'val_auc': 0.8603448275862069} best={'auroc_all': 0.4866049115530725, 'aupr_all': 0.16987074946348943, 'auroc_unknown': 0.4137305751908045, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:38,273 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.4936466155894407, 'aupr_all': 0.1938066899001859, 'auroc_unknown': 0.41688109722556393, 'aupr_unknown': 0.10679793495435906, 'val_auc': 0.8770114942528735} best={'auroc_all': 0.4936466155894407, 'aupr_all': 0.1938066899001859, 'auroc_unknown': 0.41688109722556393, 'aupr_unknown': 0.10744962820968915}
2026-08-11 02:48:43,075 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.517349755451695, 'aupr_all': 0.23757455935944083, 'auroc_unknown': 0.4358211247203785, 'aupr_unknown': 0.1086578737513968, 'val_auc': 0.9089080459770115} best={'auroc_all': 0.517349755451695, 'aupr_all': 0.23757455935944083, 'auroc_unknown': 0.4358211247203785, 'aupr_unknown': 0.1086578737513968}
2026-08-11 02:48:47,898 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44085512316764597, 'aupr_unknown': 0.11061013535110283, 'val_auc': 0.9301724137931036} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44085512316764597, 'aupr_unknown': 0.11061013535110283}
2026-08-11 02:48:52,711 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5189514844639901, 'aupr_all': 0.2393050419097705, 'auroc_unknown': 0.43670968619776407, 'aupr_unknown': 0.1103685569461553, 'val_auc': 0.9091954022988505} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44085512316764597, 'aupr_unknown': 0.11061013535110283}
2026-08-11 02:48:57,483 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5141980630262338, 'aupr_all': 0.23378953910787592, 'auroc_unknown': 0.433690561693838, 'aupr_unknown': 0.10961336400414551, 'val_auc': 0.8790229885057471} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44085512316764597, 'aupr_unknown': 0.11061013535110283}
2026-08-11 02:49:02,163 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5159595154024331, 'aupr_all': 0.23247187434352093, 'auroc_unknown': 0.4369464309512544, 'aupr_unknown': 0.11071555134354608, 'val_auc': 0.9011494252873563} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44085512316764597, 'aupr_unknown': 0.11071555134354608}
2026-08-11 02:49:06,966 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5221854697426518, 'aupr_all': 0.23677076468486974, 'auroc_unknown': 0.44319959500156075, 'aupr_unknown': 0.11179171957223424, 'val_auc': 0.8867816091954023} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.44319959500156075, 'aupr_unknown': 0.11179171957223424}
2026-08-11 02:49:11,893 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5227486757914792, 'aupr_all': 0.23765799653581818, 'auroc_unknown': 0.4451850086178444, 'aupr_unknown': 0.11226520450826238, 'val_auc': 0.9025862068965518} best={'auroc_all': 0.5232553456409925, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.4451850086178444, 'aupr_unknown': 0.11226520450826238}
2026-08-11 02:49:16,766 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5257793830439659, 'aupr_all': 0.23471354805023392, 'auroc_unknown': 0.4498049692807611, 'aupr_unknown': 0.11331774915882013, 'val_auc': 0.9028735632183909} best={'auroc_all': 0.5257793830439659, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.4498049692807611, 'aupr_unknown': 0.11331774915882013}
2026-08-11 02:49:21,618 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5270171473719131, 'aupr_all': 0.2394222551188373, 'auroc_unknown': 0.44973061968875583, 'aupr_unknown': 0.11312950811625586, 'val_auc': 0.8991379310344827} best={'auroc_all': 0.5270171473719131, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.4498049692807611, 'aupr_unknown': 0.11331774915882013}
2026-08-11 02:49:26,506 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5308842004694271, 'aupr_all': 0.2417023606336498, 'auroc_unknown': 0.4549320165219328, 'aupr_unknown': 0.11450272911374262, 'val_auc': 0.9129310344827587} best={'auroc_all': 0.5308842004694271, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.4549320165219328, 'aupr_unknown': 0.11450272911374262}
2026-08-11 02:49:31,371 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5347980421456837, 'aupr_all': 0.24267324350715447, 'auroc_unknown': 0.45937116233120967, 'aupr_unknown': 0.11511968518243337, 'val_auc': 0.9160919540229886} best={'auroc_all': 0.5347980421456837, 'aupr_all': 0.24333673063701755, 'auroc_unknown': 0.45937116233120967, 'aupr_unknown': 0.11511968518243337}
2026-08-11 02:49:36,140 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.535014095288702, 'aupr_all': 0.24441923052050013, 'auroc_unknown': 0.45887243309431147, 'aupr_unknown': 0.11540353346147578, 'val_auc': 0.8994252873563219} best={'auroc_all': 0.535014095288702, 'aupr_all': 0.24441923052050013, 'auroc_unknown': 0.45937116233120967, 'aupr_unknown': 0.11540353346147578}
2026-08-11 02:49:40,909 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5341622908642272, 'aupr_all': 0.24456469796354227, 'auroc_unknown': 0.45696346539311594, 'aupr_unknown': 0.11503747354596239, 'val_auc': 0.9258620689655174} best={'auroc_all': 0.535014095288702, 'aupr_all': 0.24456469796354227, 'auroc_unknown': 0.45937116233120967, 'aupr_unknown': 0.11540353346147578}
2026-08-11 02:49:45,752 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5394395150281245, 'aupr_all': 0.24920330361851917, 'auroc_unknown': 0.4631564509954572, 'aupr_unknown': 0.11580339414331568, 'val_auc': 0.910344827586207} best={'auroc_all': 0.5394395150281245, 'aupr_all': 0.24920330361851917, 'auroc_unknown': 0.4631564509954572, 'aupr_unknown': 0.11580339414331568}
2026-08-11 02:49:50,507 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5413965849475086, 'aupr_all': 0.25143237966717086, 'auroc_unknown': 0.46520394372596774, 'aupr_unknown': 0.11667947047908464, 'val_auc': 0.9183908045977012} best={'auroc_all': 0.5413965849475086, 'aupr_all': 0.25143237966717086, 'auroc_unknown': 0.46520394372596774, 'aupr_unknown': 0.11667947047908464}
2026-08-11 02:49:55,346 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.549801098082072, 'aupr_all': 0.25539711205908533, 'auroc_unknown': 0.4733310249555245, 'aupr_unknown': 0.11841828263318638, 'val_auc': 0.9192528735632184} best={'auroc_all': 0.549801098082072, 'aupr_all': 0.25539711205908533, 'auroc_unknown': 0.4733310249555245, 'aupr_unknown': 0.11841828263318638}
2026-08-11 02:50:00,101 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5610279487446717, 'aupr_all': 0.262452442590557, 'auroc_unknown': 0.485801100642291, 'aupr_unknown': 0.12138682765019904, 'val_auc': 0.9379310344827586} best={'auroc_all': 0.5610279487446717, 'aupr_all': 0.262452442590557, 'auroc_unknown': 0.485801100642291, 'aupr_unknown': 0.12138682765019904}
2026-08-11 02:50:04,705 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5678424300116256, 'aupr_all': 0.26666131827850614, 'auroc_unknown': 0.4926594871421045, 'aupr_unknown': 0.12255438425720522, 'val_auc': 0.9270114942528737} best={'auroc_all': 0.5678424300116256, 'aupr_all': 0.26666131827850614, 'auroc_unknown': 0.4926594871421045, 'aupr_unknown': 0.12255438425720522}
2026-08-11 02:50:09,382 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5704201825378419, 'aupr_all': 0.2688004354044935, 'auroc_unknown': 0.4952848662691218, 'aupr_unknown': 0.12381950458779195, 'val_auc': 0.9393678160919541} best={'auroc_all': 0.5704201825378419, 'aupr_all': 0.2688004354044935, 'auroc_unknown': 0.4952848662691218, 'aupr_unknown': 0.12381950458779195}
