2026-08-21 10:27:44,787 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=1.5'], 'tag': 'T_lambda_un1.5', 'rotations': [14]}
2026-08-21 10:27:44,787 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 10:27:50,360 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.765638305750361, 'aupr_all': 0.4948799886944234, 'auroc_unknown': 0.740033968839419, 'aupr_unknown': 0.4077795341040887, 'val_auc': 0.8205673758865248} best={'auroc_all': 0.765638305750361, 'aupr_all': 0.4948799886944234, 'auroc_unknown': 0.740033968839419, 'aupr_unknown': 0.4077795341040887}
2026-08-21 10:27:54,667 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7834592225681625, 'aupr_all': 0.534326169228733, 'auroc_unknown': 0.7617868958229873, 'aupr_unknown': 0.4564756474187136, 'val_auc': 0.8411347517730496} best={'auroc_all': 0.7834592225681625, 'aupr_all': 0.534326169228733, 'auroc_unknown': 0.7617868958229873, 'aupr_unknown': 0.4564756474187136}
2026-08-21 10:27:58,975 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7894422031666334, 'aupr_all': 0.5449821399993826, 'auroc_unknown': 0.7705328890257903, 'aupr_unknown': 0.4727627628512413, 'val_auc': 0.8250591016548464} best={'auroc_all': 0.7894422031666334, 'aupr_all': 0.5449821399993826, 'auroc_unknown': 0.7705328890257903, 'aupr_unknown': 0.4727627628512413}
2026-08-21 10:28:03,333 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7962955641097702, 'aupr_all': 0.5604234921347755, 'auroc_unknown': 0.7756318038402389, 'aupr_unknown': 0.4832139482817612, 'val_auc': 0.8257683215130024} best={'auroc_all': 0.7962955641097702, 'aupr_all': 0.5604234921347755, 'auroc_unknown': 0.7756318038402389, 'aupr_unknown': 0.4832139482817612}
2026-08-21 10:28:07,754 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.8043969869008287, 'aupr_all': 0.5798911922155932, 'auroc_unknown': 0.7813961398734398, 'aupr_unknown': 0.49324794581667636, 'val_auc': 0.8836879432624114} best={'auroc_all': 0.8043969869008287, 'aupr_all': 0.5798911922155932, 'auroc_unknown': 0.7813961398734398, 'aupr_unknown': 0.49324794581667636}
2026-08-21 10:28:19,509 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.8160648762917372, 'aupr_all': 0.6183524776082381, 'auroc_unknown': 0.7866979647841887, 'aupr_unknown': 0.504750680620239, 'val_auc': 0.8843971631205674} best={'auroc_all': 0.8160648762917372, 'aupr_all': 0.6183524776082381, 'auroc_unknown': 0.7866979647841887, 'aupr_unknown': 0.504750680620239}
2026-08-21 10:28:31,090 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8308266796436422, 'aupr_all': 0.6588438583991729, 'auroc_unknown': 0.7985974595377061, 'aupr_unknown': 0.524092019193126, 'val_auc': 0.9134751773049645} best={'auroc_all': 0.8308266796436422, 'aupr_all': 0.6588438583991729, 'auroc_unknown': 0.7985974595377061, 'aupr_unknown': 0.524092019193126}
2026-08-21 10:28:42,628 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8389021515500387, 'aupr_all': 0.6818118225112746, 'auroc_unknown': 0.8053930675907899, 'aupr_unknown': 0.5377389136572106, 'val_auc': 0.9411347517730496} best={'auroc_all': 0.8389021515500387, 'aupr_all': 0.6818118225112746, 'auroc_unknown': 0.8053930675907899, 'aupr_unknown': 0.5377389136572106}
2026-08-21 10:28:54,239 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.847516658563723, 'aupr_all': 0.6986417930208959, 'auroc_unknown': 0.8146919002262494, 'aupr_unknown': 0.5512931117192338, 'val_auc': 0.9411347517730496} best={'auroc_all': 0.847516658563723, 'aupr_all': 0.6986417930208959, 'auroc_unknown': 0.8146919002262494, 'aupr_unknown': 0.5512931117192338}
