2026-08-09 00:55:23,692 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.0'], 'tag': 'C_nosim', 'rotations': None}
2026-08-09 00:55:43,084 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.534109780585593, 'aupr_all': 0.17189824669303339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4926020408163265} best={'auroc_all': 0.537498022062529, 'aupr_all': 0.17325586841965523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:55:49,819 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5324026166063061, 'aupr_all': 0.1707807197103145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5157738095238095} best={'auroc_all': 0.537498022062529, 'aupr_all': 0.17325586841965523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:55:56,120 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5372316722698409, 'aupr_all': 0.17189389148087753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5056972789115646} best={'auroc_all': 0.537498022062529, 'aupr_all': 0.17325586841965523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:02,544 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5397341742360365, 'aupr_all': 0.17162480255101448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107993197278912} best={'auroc_all': 0.5397341742360365, 'aupr_all': 0.17325586841965523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:08,809 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5426008913562743, 'aupr_all': 0.17210135237828303, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5177721088435373} best={'auroc_all': 0.5426008913562743, 'aupr_all': 0.17325586841965523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:15,353 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5454768130550187, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5178571428571429} best={'auroc_all': 0.5454768130550187, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:21,891 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5452400579118251, 'aupr_all': 0.17212548461787222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5179421768707484} best={'auroc_all': 0.5454768130550187, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:28,566 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5496445390487903, 'aupr_all': 0.17295325915367377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5030612244897958} best={'auroc_all': 0.5496445390487903, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:35,260 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5496914323118165, 'aupr_all': 0.17248509368429216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5498299319727891} best={'auroc_all': 0.5496914323118165, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:41,805 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5522382923817037, 'aupr_all': 0.17308921338207825, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5094387755102041} best={'auroc_all': 0.5522382923817037, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:48,231 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5534482058983251, 'aupr_all': 0.1725142836599682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5328231292517006} best={'auroc_all': 0.5534482058983251, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:56:54,774 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5547142993669032, 'aupr_all': 0.17317838298428134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5096088435374149} best={'auroc_all': 0.5547142993669032, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:01,327 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5531347411444667, 'aupr_all': 0.1717461348023995, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5150510204081633} best={'auroc_all': 0.5547142993669032, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:07,883 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5549112453238831, 'aupr_all': 0.172478954811223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.51921768707483} best={'auroc_all': 0.5549112453238831, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:14,385 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5536016271724149, 'aupr_all': 0.1718521227724228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5130102040816327} best={'auroc_all': 0.5549112453238831, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:20,819 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5580309508180978, 'aupr_all': 0.17268319896659548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5095238095238095} best={'auroc_all': 0.5580309508180978, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:27,689 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5573524210673112, 'aupr_all': 0.1714456451132936, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5296768707482993} best={'auroc_all': 0.5580309508180978, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:34,309 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5583747964287582, 'aupr_all': 0.17302226973213405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5198979591836734} best={'auroc_all': 0.5583747964287582, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:40,690 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.558828986132428, 'aupr_all': 0.172177942200104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5087585034013605} best={'auroc_all': 0.558828986132428, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:47,085 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5596098254712563, 'aupr_all': 0.17313443064561787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5277210884353742} best={'auroc_all': 0.5596098254712563, 'aupr_all': 0.17346588964678744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:53,490 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5625018818682752, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5111394557823129} best={'auroc_all': 0.5625018818682752, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:57:59,909 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5612801485561494, 'aupr_all': 0.17297861531639078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409013605442178} best={'auroc_all': 0.5625018818682752, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:06,379 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5619318240928356, 'aupr_all': 0.17273852443099738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5209183673469387} best={'auroc_all': 0.5625018818682752, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:12,714 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5625033044313674, 'aupr_all': 0.17279172439370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5177721088435374} best={'auroc_all': 0.5625033044313674, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:18,995 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5621973281481586, 'aupr_all': 0.17330194667654872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5186224489795919} best={'auroc_all': 0.5625033044313674, 'aupr_all': 0.17379974027217132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:25,368 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5637362991881159, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5473639455782312} best={'auroc_all': 0.5637362991881159, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:31,905 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5629459904646643, 'aupr_all': 0.173167593760218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5309523809523808} best={'auroc_all': 0.5637362991881159, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:38,332 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5627935853070688, 'aupr_all': 0.17267684226545094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5547619047619048} best={'auroc_all': 0.5637362991881159, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:44,685 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5645152150902668, 'aupr_all': 0.17349232960546365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.541326530612245} best={'auroc_all': 0.5645152150902668, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:50,936 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.565425556936735, 'aupr_all': 0.1734821477811262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5277210884353741} best={'auroc_all': 0.565425556936735, 'aupr_all': 0.1740556232660221, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:58:57,352 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5661943465708721, 'aupr_all': 0.17473069062758437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5337585034013606} best={'auroc_all': 0.5661943465708721, 'aupr_all': 0.17473069062758437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:03,854 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.562935866249411, 'aupr_all': 0.17289732965918977, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.555952380952381} best={'auroc_all': 0.5661943465708721, 'aupr_all': 0.17473069062758437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:10,169 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5657154252075569, 'aupr_all': 0.1741492185689493, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5406462585034013} best={'auroc_all': 0.5661943465708721, 'aupr_all': 0.17473069062758437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:16,474 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5663816117088872, 'aupr_all': 0.1748487700396043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5078231292517007} best={'auroc_all': 0.5663816117088872, 'aupr_all': 0.1748487700396043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:22,772 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.564303462571117, 'aupr_all': 0.1732669080247532, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5261054421768708} best={'auroc_all': 0.5663816117088872, 'aupr_all': 0.1748487700396043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:28,927 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5663757510773892, 'aupr_all': 0.17518624923851495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5215136054421768} best={'auroc_all': 0.5663816117088872, 'aupr_all': 0.17518624923851495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:35,680 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5675554315359714, 'aupr_all': 0.17557808594832555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5153061224489797} best={'auroc_all': 0.5675554315359714, 'aupr_all': 0.17557808594832555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:42,087 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5678799688804779, 'aupr_all': 0.17528697236315968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5197278911564627} best={'auroc_all': 0.5678799688804779, 'aupr_all': 0.17557808594832555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:48,577 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5688162165656516, 'aupr_all': 0.17599562121208373, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5221088435374149} best={'auroc_all': 0.5688162165656516, 'aupr_all': 0.17599562121208373, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 00:59:54,912 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5700655451384524, 'aupr_all': 0.1764124169758812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5410714285714285} best={'auroc_all': 0.5700655451384524, 'aupr_all': 0.1764124169758812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:01,272 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5698737700854105, 'aupr_all': 0.17688557687450238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5249999999999999} best={'auroc_all': 0.5700655451384524, 'aupr_all': 0.17688557687450238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:07,677 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5689882358507298, 'aupr_all': 0.17624268215872818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5500850340136053} best={'auroc_all': 0.5700655451384524, 'aupr_all': 0.17688557687450238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:14,175 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5712013519448433, 'aupr_all': 0.17710005149349375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5260204081632653} best={'auroc_all': 0.5712013519448433, 'aupr_all': 0.17710005149349375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:20,429 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5709189002980501, 'aupr_all': 0.17747183558378224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5465136054421769} best={'auroc_all': 0.5712013519448433, 'aupr_all': 0.17747183558378224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:26,612 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5726718408385996, 'aupr_all': 0.17757848361919537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5511904761904761} best={'auroc_all': 0.5726718408385996, 'aupr_all': 0.17757848361919537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:32,898 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5717853725978482, 'aupr_all': 0.17789071589503708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5096938775510204} best={'auroc_all': 0.5726718408385996, 'aupr_all': 0.17789071589503708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:39,254 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5716505862844374, 'aupr_all': 0.17812770047709767, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5607142857142857} best={'auroc_all': 0.5726718408385996, 'aupr_all': 0.17812770047709767, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:45,656 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5727285955635228, 'aupr_all': 0.1783721283995347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5408163265306122} best={'auroc_all': 0.5727285955635228, 'aupr_all': 0.1783721283995347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:52,091 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5708576992936787, 'aupr_all': 0.17786748840643346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.5727285955635228, 'aupr_all': 0.1783721283995347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:00:58,373 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5728478404264711, 'aupr_all': 0.1789781124779237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590986394557823} best={'auroc_all': 0.5728478404264711, 'aupr_all': 0.1789781124779237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:04,583 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.574577660724442, 'aupr_all': 0.179038133303956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5540816326530612} best={'auroc_all': 0.574577660724442, 'aupr_all': 0.179038133303956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:10,957 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5748255952018346, 'aupr_all': 0.1796560112803211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5504251700680273} best={'auroc_all': 0.5748255952018346, 'aupr_all': 0.1796560112803211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:17,261 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5757459791531323, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5440476190476191} best={'auroc_all': 0.5757459791531323, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:23,705 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5737616411745414, 'aupr_all': 0.17896282354567253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5392857142857144} best={'auroc_all': 0.5757459791531323, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:30,096 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5742741785453559, 'aupr_all': 0.17952568760888207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5492346938775511} best={'auroc_all': 0.5757459791531323, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:36,414 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5762349405685163, 'aupr_all': 0.18037255529017854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5276360544217686} best={'auroc_all': 0.5762349405685163, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:43,055 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5744329000473013, 'aupr_all': 0.17964192038724117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5400510204081632} best={'auroc_all': 0.5762349405685163, 'aupr_all': 0.18065547923716616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:49,836 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5394557823129252} best={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:01:56,227 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5722128723082653, 'aupr_all': 0.1789764878389824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5266156462585034} best={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:02:02,711 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5759004452823648, 'aupr_all': 0.18063683410942713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.54328231292517} best={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:02:09,080 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5747144649015175, 'aupr_all': 0.18043777546011652, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5540816326530612} best={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 01:02:15,582 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5743959626731596, 'aupr_all': 0.18035669666628118, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5183673469387755} best={'auroc_all': 0.5769301797905441, 'aupr_all': 0.18140990506729843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
