2026-08-13 12:38:35,429 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['sampling_sizes=[50, 10]', 'sim_topk_frac=1.0'], 'tag': 'F_b50_sim1.0', 'rotations': None}
2026-08-13 12:38:35,429 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [50, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-13 12:38:35,429 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['sampling_sizes=[100, 10]', 'sim_topk_frac=0.0'], 'tag': 'F_b100_sim0.0', 'rotations': None}
2026-08-13 12:38:35,487 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [100, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.0}
2026-08-13 12:38:35,487 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sampling_sizes=[50, 10]', 'sim_topk_frac=1.0'], 'tag': 'F_b50_sim1.0', 'rotations': None}
2026-08-13 12:38:35,487 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['sampling_sizes=[100, 10]', 'sim_topk_frac=0.0'], 'tag': 'F_b100_sim0.0', 'rotations': None}
2026-08-13 12:38:35,487 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [100, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.0}
2026-08-13 12:38:35,487 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [50, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-13 12:38:39,762 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5487739612278026, 'aupr_all': 0.16962369660786963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5081632653061224} best={'auroc_all': 0.5487739612278026, 'aupr_all': 0.16962369660786963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:39,977 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5320404829515072, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5988095238095238} best={'auroc_all': 0.5320404829515072, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:40,997 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49438775510204086} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:41,242 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5221539814806673, 'aupr_all': 0.1676023819752845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5697278911564625} best={'auroc_all': 0.5320404829515072, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:42,207 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5576959813442489, 'aupr_all': 0.17271109003930385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4648809523809524} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:42,517 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5319945934884118, 'aupr_all': 0.16869852534030635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5490646258503402} best={'auroc_all': 0.5320404829515072, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:43,443 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5465627767814089, 'aupr_all': 0.1674611518441065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45348639455782314} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:43,812 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5356562400961999, 'aupr_all': 0.16879221516086299, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5702380952380953} best={'auroc_all': 0.5356562400961999, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:44,700 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5478736348002762, 'aupr_all': 0.17221232822513502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46462585034013604} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:45,050 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5342804922621723, 'aupr_all': 0.16963727348485344, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761904761904761} best={'auroc_all': 0.5356562400961999, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:45,930 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5401863214429147, 'aupr_all': 0.16859655993201844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4366496598639456} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:46,362 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5340119480684085, 'aupr_all': 0.17129032827538698, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767006802721089} best={'auroc_all': 0.5356562400961999, 'aupr_all': 0.17214551984291177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-13 12:38:47,302 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5347579376906199, 'aupr_all': 0.16461587875125339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44047619047619047} best={'auroc_all': 0.5643819498724567, 'aupr_all': 0.1774247880515376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
