2026-08-11 02:31:22,413 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-11 02:31:22,413 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.003, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 02:31:22,446 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-11 02:31:22,447 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.003, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 02:31:25,046 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6117917937932601, 'aupr_all': 0.12203659615955542, 'auroc_unknown': 0.42009424095389486, 'aupr_unknown': 0.03744277526207823, 'val_auc': 0.7980676328502415} best={'auroc_all': 0.6117917937932601, 'aupr_all': 0.12203659615955542, 'auroc_unknown': 0.42009424095389486, 'aupr_unknown': 0.03744277526207823}
2026-08-11 02:31:25,047 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6056336828697533, 'aupr_all': 0.12105127180717408, 'auroc_unknown': 0.39572854795321144, 'aupr_unknown': 0.0360033084448004, 'val_auc': 0.8323671497584542} best={'auroc_all': 0.6056336828697533, 'aupr_all': 0.12105127180717408, 'auroc_unknown': 0.39572854795321144, 'aupr_unknown': 0.0360033084448004}
2026-08-11 02:31:25,628 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6125191307009489, 'aupr_all': 0.12242705764490278, 'auroc_unknown': 0.4207505800474765, 'aupr_unknown': 0.037454319583558576, 'val_auc': 0.7946859903381643} best={'auroc_all': 0.6125191307009489, 'aupr_all': 0.12242705764490278, 'auroc_unknown': 0.4207505800474765, 'aupr_unknown': 0.037454319583558576}
2026-08-11 02:31:25,630 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6162038271275807, 'aupr_all': 0.12490163179527618, 'auroc_unknown': 0.4130252446649041, 'aupr_unknown': 0.03700266393036368, 'val_auc': 0.8270531400966183} best={'auroc_all': 0.6162038271275807, 'aupr_all': 0.12490163179527618, 'auroc_unknown': 0.4130252446649041, 'aupr_unknown': 0.03700266393036368}
2026-08-11 02:31:26,194 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6174670705095925, 'aupr_all': 0.1262707119296336, 'auroc_unknown': 0.4238353044312945, 'aupr_unknown': 0.03765829307425443, 'val_auc': 0.8} best={'auroc_all': 0.6174670705095925, 'aupr_all': 0.1262707119296336, 'auroc_unknown': 0.4238353044312945, 'aupr_unknown': 0.03765829307425443}
2026-08-11 02:31:26,201 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6199181452847142, 'aupr_all': 0.12960006758885187, 'auroc_unknown': 0.4102547030314127, 'aupr_unknown': 0.03687489645141079, 'val_auc': 0.857487922705314} best={'auroc_all': 0.6199181452847142, 'aupr_all': 0.12960006758885187, 'auroc_unknown': 0.4130252446649041, 'aupr_unknown': 0.03700266393036368}
2026-08-11 02:31:26,740 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6251070085014366, 'aupr_all': 0.13449335436682403, 'auroc_unknown': 0.4230668397792814, 'aupr_unknown': 0.03761151240289255, 'val_auc': 0.8135265700483092} best={'auroc_all': 0.6251070085014366, 'aupr_all': 0.13449335436682403, 'auroc_unknown': 0.4238353044312945, 'aupr_unknown': 0.03765829307425443}
