2026-08-15 22:58:12,432 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false', 'use_pl=false'], 'tag': 'L_lean', 'rotations': None}
2026-08-15 22:58:12,432 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-15 22:58:12,502 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false', 'use_pl=false'], 'tag': 'L_lean', 'rotations': None}
2026-08-15 22:58:12,502 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-15 22:58:13,905 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6040415148552978, 'aupr_all': 0.11938752127010399, 'auroc_unknown': 0.39624270721496757, 'aupr_unknown': 0.035975401277615934, 'val_auc': 0.8458937198067633} best={'auroc_all': 0.6040415148552978, 'aupr_all': 0.11938752127010399, 'auroc_unknown': 0.39624270721496757, 'aupr_unknown': 0.035975401277615934}
2026-08-15 22:58:13,920 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.584614349753646, 'aupr_all': 0.10859990067808419, 'auroc_unknown': 0.3988664452822651, 'aupr_unknown': 0.03612116852542735, 'val_auc': 0.7840579710144928} best={'auroc_all': 0.584614349753646, 'aupr_all': 0.10859990067808419, 'auroc_unknown': 0.3988664452822651, 'aupr_unknown': 0.03612116852542735}
2026-08-15 22:58:14,344 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6040784185945476, 'aupr_all': 0.11887677535472052, 'auroc_unknown': 0.3959937191192341, 'aupr_unknown': 0.03603033045767241, 'val_auc': 0.8449275362318841} best={'auroc_all': 0.6040784185945476, 'aupr_all': 0.11938752127010399, 'auroc_unknown': 0.39624270721496757, 'aupr_unknown': 0.03603033045767241}
2026-08-15 22:58:14,354 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5923432763608717, 'aupr_all': 0.1084411917376383, 'auroc_unknown': 0.41774052897370667, 'aupr_unknown': 0.03723985000118689, 'val_auc': 0.7729468599033816} best={'auroc_all': 0.5923432763608717, 'aupr_all': 0.10859990067808419, 'auroc_unknown': 0.41774052897370667, 'aupr_unknown': 0.03723985000118689}
2026-08-15 22:58:14,737 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.603118551102422, 'aupr_all': 0.11962027877526962, 'auroc_unknown': 0.39406631544780407, 'aupr_unknown': 0.035934085619336115, 'val_auc': 0.8386473429951691} best={'auroc_all': 0.6040784185945476, 'aupr_all': 0.11962027877526962, 'auroc_unknown': 0.39624270721496757, 'aupr_unknown': 0.03603033045767241}
2026-08-15 22:58:14,762 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6018546906010249, 'aupr_all': 0.11012393600899681, 'auroc_unknown': 0.43392429282294703, 'aupr_unknown': 0.03832080715968241, 'val_auc': 0.7710144927536231} best={'auroc_all': 0.6018546906010249, 'aupr_all': 0.11012393600899681, 'auroc_unknown': 0.43392429282294703, 'aupr_unknown': 0.03832080715968241}
2026-08-15 22:58:15,129 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.609652981427175, 'aupr_all': 0.12173081081716897, 'auroc_unknown': 0.4029122128545364, 'aupr_unknown': 0.03645030638457171, 'val_auc': 0.8294685990338164} best={'auroc_all': 0.609652981427175, 'aupr_all': 0.12173081081716897, 'auroc_unknown': 0.4029122128545364, 'aupr_unknown': 0.03645030638457171}
2026-08-15 22:58:15,154 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5947146193113936, 'aupr_all': 0.11405242297486086, 'auroc_unknown': 0.39009244694496004, 'aupr_unknown': 0.035726802485951926, 'val_auc': 0.8439613526570049} best={'auroc_all': 0.6018546906010249, 'aupr_all': 0.11405242297486086, 'auroc_unknown': 0.43392429282294703, 'aupr_unknown': 0.03832080715968241}
2026-08-15 22:58:15,644 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6054217640727905, 'aupr_all': 0.1219108414613764, 'auroc_unknown': 0.39543794624816325, 'aupr_unknown': 0.036033684012867474, 'val_auc': 0.8386473429951691} best={'auroc_all': 0.609652981427175, 'aupr_all': 0.1219108414613764, 'auroc_unknown': 0.4029122128545364, 'aupr_unknown': 0.03645030638457171}
2026-08-15 22:58:15,693 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.604004364268294, 'aupr_all': 0.12032351172234257, 'auroc_unknown': 0.3905298522162021, 'aupr_unknown': 0.03585810811290948, 'val_auc': 0.855072463768116} best={'auroc_all': 0.604004364268294, 'aupr_all': 0.12032351172234257, 'auroc_unknown': 0.43392429282294703, 'aupr_unknown': 0.03832080715968241}
2026-08-15 22:58:16,146 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6074175281653287, 'aupr_all': 0.1244413921090664, 'auroc_unknown': 0.39300331891652956, 'aupr_unknown': 0.03593992351004587, 'val_auc': 0.8270531400966183} best={'auroc_all': 0.609652981427175, 'aupr_all': 0.1244413921090664, 'auroc_unknown': 0.4029122128545364, 'aupr_unknown': 0.03645030638457171}
