2026-09-02 12:27:58,938 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [9]}
2026-09-02 12:27:58,939 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 12:27:58,939 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [0]}
2026-09-02 12:27:58,939 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 12:28:01,056 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527, 'val_auc': 0.5221264367816092} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:01,081 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13923659962408358, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603, 'val_auc': 0.6} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13923659962408358, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:01,926 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.48420149235382876, 'aupr_all': 0.14653349879167613, 'auroc_unknown': 0.48565483732343195, 'aupr_unknown': 0.13351441408136547, 'val_auc': 0.48074712643678164} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:01,979 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4607474328666463, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.42013028620008963, 'aupr_unknown': 0.10887312842156704, 'val_auc': 0.5775862068965518} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:02,808 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4685074103934498, 'aupr_all': 0.1428475456904771, 'auroc_unknown': 0.47089587656616017, 'aupr_unknown': 0.13023051335393349, 'val_auc': 0.4689655172413793} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:02,846 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44995679395851196, 'aupr_all': 0.13761948800738413, 'auroc_unknown': 0.40978319882579073, 'aupr_unknown': 0.1074768940610149, 'val_auc': 0.628735632183908} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:03,691 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4624374638535294, 'aupr_all': 0.14045867389234346, 'auroc_unknown': 0.4659443383963349, 'aupr_unknown': 0.12828762656229045, 'val_auc': 0.42442528735632185} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:03,732 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4520235418110079, 'aupr_all': 0.13773526744728268, 'auroc_unknown': 0.4117190833153702, 'aupr_unknown': 0.10740734944490245, 'val_auc': 0.6155172413793104} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:04,683 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.45925737718273313, 'aupr_all': 0.13985637348200464, 'auroc_unknown': 0.4629520980792049, 'aupr_unknown': 0.127872443499762, 'val_auc': 0.4060344827586207} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:04,729 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.44911822336243645, 'aupr_all': 0.13724874670062617, 'auroc_unknown': 0.40814328720453585, 'aupr_unknown': 0.10688699324166664, 'val_auc': 0.5646551724137931} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:05,636 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4601649609324542, 'aupr_all': 0.14045995276661705, 'auroc_unknown': 0.46294026647744313, 'aupr_unknown': 0.1282249063516854, 'val_auc': 0.41551724137931034} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:05,707 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.45377008606162733, 'aupr_all': 0.13827929595266042, 'auroc_unknown': 0.41375620623436427, 'aupr_unknown': 0.10781791800505047, 'val_auc': 0.5554597701149425} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:06,517 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.46453042707146797, 'aupr_all': 0.14101230201472714, 'auroc_unknown': 0.46613356702928344, 'aupr_unknown': 0.1283680231062918, 'val_auc': 0.42298850574712643} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:06,578 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.452496611039022, 'aupr_all': 0.13848116257672066, 'auroc_unknown': 0.4113785565937914, 'aupr_unknown': 0.10759693534182105, 'val_auc': 0.5741379310344827} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.13979333099518024, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:07,471 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4712977069192785, 'aupr_all': 0.14344301369601042, 'auroc_unknown': 0.4715894496811473, 'aupr_unknown': 0.13024856127271384, 'val_auc': 0.4362068965517241} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
2026-09-02 12:28:07,496 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.459176506335357, 'aupr_all': 0.1402543634254593, 'auroc_unknown': 0.41715655407865093, 'aupr_unknown': 0.10874110939138662, 'val_auc': 0.5764367816091954} best={'auroc_all': 0.46274408959333935, 'aupr_all': 0.1402543634254593, 'auroc_unknown': 0.4248978000570647, 'aupr_unknown': 0.10911151318143603}
2026-09-02 12:28:08,376 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4760783987590568, 'aupr_all': 0.14472538645955896, 'auroc_unknown': 0.4770981254020435, 'aupr_unknown': 0.13177179187614702, 'val_auc': 0.48534482758620695} best={'auroc_all': 0.5017999153401952, 'aupr_all': 0.15151301961181468, 'auroc_unknown': 0.5011815432761495, 'aupr_unknown': 0.13735116926718527}
