2026-08-20 02:38:44,207 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=128'], 'tag': 'T_hidden128', 'rotations': [9]}
2026-08-20 02:38:44,207 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 128, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 02:38:49,904 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7399151099738882, 'aupr_all': 0.4373151886069962, 'auroc_unknown': 0.7380780489662015, 'aupr_unknown': 0.4239233331705846, 'val_auc': 0.9836879432624114} best={'auroc_all': 0.7399151099738882, 'aupr_all': 0.4373151886069962, 'auroc_unknown': 0.7380780489662015, 'aupr_unknown': 0.4239233331705846}
2026-08-20 02:38:54,219 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7412013852124113, 'aupr_all': 0.44070042550313493, 'auroc_unknown': 0.7394436481969754, 'aupr_unknown': 0.42733541961264976, 'val_auc': 0.9725768321513002} best={'auroc_all': 0.7412013852124113, 'aupr_all': 0.44070042550313493, 'auroc_unknown': 0.7394436481969754, 'aupr_unknown': 0.42733541961264976}
2026-08-20 02:38:58,532 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.743302845720105, 'aupr_all': 0.4477916160082957, 'auroc_unknown': 0.7417113981316273, 'aupr_unknown': 0.4358464710286263, 'val_auc': 0.9702127659574468} best={'auroc_all': 0.743302845720105, 'aupr_all': 0.4477916160082957, 'auroc_unknown': 0.7417113981316273, 'aupr_unknown': 0.4358464710286263}
2026-08-20 02:39:02,893 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7453053874533313, 'aupr_all': 0.4550161870741644, 'auroc_unknown': 0.7437219067410822, 'aupr_unknown': 0.4432342015808484, 'val_auc': 0.9839243498817967} best={'auroc_all': 0.7453053874533313, 'aupr_all': 0.4550161870741644, 'auroc_unknown': 0.7437219067410822, 'aupr_unknown': 0.4432342015808484}
2026-08-20 02:39:07,336 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7488956339315406, 'aupr_all': 0.4609272198317267, 'auroc_unknown': 0.7472610804915656, 'aupr_unknown': 0.449384091562919, 'val_auc': 0.9869976359338062} best={'auroc_all': 0.7488956339315406, 'aupr_all': 0.4609272198317267, 'auroc_unknown': 0.7472610804915656, 'aupr_unknown': 0.449384091562919}
2026-08-20 02:39:19,040 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7532519512609084, 'aupr_all': 0.4710550220101901, 'auroc_unknown': 0.7517369198362192, 'aupr_unknown': 0.4602735568515175, 'val_auc': 0.9898345153664303} best={'auroc_all': 0.7532519512609084, 'aupr_all': 0.4710550220101901, 'auroc_unknown': 0.7517369198362192, 'aupr_unknown': 0.4602735568515175}
2026-08-20 02:39:30,725 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7544367779506713, 'aupr_all': 0.4772495550571717, 'auroc_unknown': 0.7527777243850904, 'aupr_unknown': 0.46653531988578356, 'val_auc': 0.9817966903073286} best={'auroc_all': 0.7544367779506713, 'aupr_all': 0.4772495550571717, 'auroc_unknown': 0.7527777243850904, 'aupr_unknown': 0.46653531988578356}
2026-08-20 02:39:42,388 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7597955482411858, 'aupr_all': 0.4825308204989571, 'auroc_unknown': 0.758291220431478, 'aupr_unknown': 0.4717704400472351, 'val_auc': 0.9782505910165485} best={'auroc_all': 0.7597955482411858, 'aupr_all': 0.4825308204989571, 'auroc_unknown': 0.758291220431478, 'aupr_unknown': 0.4717704400472351}
2026-08-20 02:39:54,121 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7614074560267732, 'aupr_all': 0.49319614246971094, 'auroc_unknown': 0.7598592290188791, 'aupr_unknown': 0.482857725631232, 'val_auc': 0.9964539007092198} best={'auroc_all': 0.7614074560267732, 'aupr_all': 0.49319614246971094, 'auroc_unknown': 0.7598592290188791, 'aupr_unknown': 0.482857725631232}
2026-08-20 02:40:05,785 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.765315782525883, 'aupr_all': 0.5025431732020993, 'auroc_unknown': 0.7638376435160616, 'aupr_unknown': 0.49277655320565317, 'val_auc': 0.992434988179669} best={'auroc_all': 0.765315782525883, 'aupr_all': 0.5025431732020993, 'auroc_unknown': 0.7638376435160616, 'aupr_unknown': 0.49277655320565317}
2026-08-20 02:40:17,438 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7681055900192586, 'aupr_all': 0.5080176272433418, 'auroc_unknown': 0.7666762494933498, 'aupr_unknown': 0.4984907252167179, 'val_auc': 0.982033096926714} best={'auroc_all': 0.7681055900192586, 'aupr_all': 0.5080176272433418, 'auroc_unknown': 0.7666762494933498, 'aupr_unknown': 0.4984907252167179}
2026-08-20 02:40:29,129 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7720686240373634, 'aupr_all': 0.5169373544101924, 'auroc_unknown': 0.7703899941175187, 'aupr_unknown': 0.5070182216943592, 'val_auc': 0.9881796690307328} best={'auroc_all': 0.7720686240373634, 'aupr_all': 0.5169373544101924, 'auroc_unknown': 0.7703899941175187, 'aupr_unknown': 0.5070182216943592}
2026-08-20 02:40:40,766 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.7739560656398238, 'aupr_all': 0.5246442763228316, 'auroc_unknown': 0.772484761030581, 'aupr_unknown': 0.515397435411423, 'val_auc': 0.9964539007092199} best={'auroc_all': 0.7739560656398238, 'aupr_all': 0.5246442763228316, 'auroc_unknown': 0.772484761030581, 'aupr_unknown': 0.515397435411423}
2026-08-20 02:40:52,510 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.77395157644035, 'aupr_all': 0.5284882168339166, 'auroc_unknown': 0.7723607599961556, 'aupr_unknown': 0.519685872880547, 'val_auc': 0.9950354609929078} best={'auroc_all': 0.7739560656398238, 'aupr_all': 0.5284882168339166, 'auroc_unknown': 0.772484761030581, 'aupr_unknown': 0.519685872880547}
