2026-08-10 02:09:20,298 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.25'], 'tag': 'D_sim0.25', 'rotations': None}
2026-08-10 02:09:20,299 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.25}
2026-08-10 02:09:34,485 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5157788604365596, 'aupr_all': 0.16013426771760017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.426828231292517} best={'auroc_all': 0.5157788604365596, 'aupr_all': 0.16013426771760017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:35,934 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5297423456190808, 'aupr_all': 0.16166613263593743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.39251700680272106} best={'auroc_all': 0.5297423456190808, 'aupr_all': 0.16166613263593743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:37,383 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5320645803081288, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.38873299319727894} best={'auroc_all': 0.5320645803081288, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:38,836 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5160628003347839, 'aupr_all': 0.15629862873583372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.394515306122449} best={'auroc_all': 0.5320645803081288, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:40,291 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5269317653428274, 'aupr_all': 0.15879095858238274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.3957482993197279} best={'auroc_all': 0.5320645803081288, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:41,763 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5322973140933174, 'aupr_all': 0.1608429221343296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.36364795918367343} best={'auroc_all': 0.5322973140933174, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:43,285 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5300718506442266, 'aupr_all': 0.1598939849979409, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.42134353741496605} best={'auroc_all': 0.5322973140933174, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:44,811 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5317514747873744, 'aupr_all': 0.16058583535041246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43439625850340136} best={'auroc_all': 0.5322973140933174, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 02:09:46,363 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5311987361530726, 'aupr_all': 0.16020435568489844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44872448979591834} best={'auroc_all': 0.5322973140933174, 'aupr_all': 0.1624380921534047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
