2026-08-21 17:54:01,494 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [6]}
2026-08-21 17:54:01,494 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 17:54:01,525 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [5]}
2026-08-21 17:54:01,525 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 17:54:03,477 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4476820662863887, 'aupr_all': 0.1370866129622471, 'auroc_unknown': 0.4411719235231144, 'aupr_unknown': 0.12280590111507167, 'val_auc': 0.5221264367816092} best={'auroc_all': 0.4476820662863887, 'aupr_all': 0.1370866129622471, 'auroc_unknown': 0.4411719235231144, 'aupr_unknown': 0.12280590111507167}
2026-08-21 17:54:03,519 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.49215227095247605, 'aupr_all': 0.14838532459453058, 'auroc_unknown': 0.557106195748449, 'aupr_unknown': 0.13814954919960148, 'val_auc': 0.182183908045977} best={'auroc_all': 0.49215227095247605, 'aupr_all': 0.14838532459453058, 'auroc_unknown': 0.557106195748449, 'aupr_unknown': 0.13814954919960148}
2026-08-21 17:54:04,331 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.44818715358103267, 'aupr_all': 0.13670761482108193, 'auroc_unknown': 0.44075839515959836, 'aupr_unknown': 0.12215971333189628, 'val_auc': 0.5126436781609196} best={'auroc_all': 0.44818715358103267, 'aupr_all': 0.1370866129622471, 'auroc_unknown': 0.4411719235231144, 'aupr_unknown': 0.12280590111507167}
2026-08-21 17:54:04,357 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.47931509043590076, 'aupr_all': 0.14503980901124663, 'auroc_unknown': 0.5458864273217637, 'aupr_unknown': 0.13545515455068335, 'val_auc': 0.13908045977011493} best={'auroc_all': 0.49215227095247605, 'aupr_all': 0.14838532459453058, 'auroc_unknown': 0.557106195748449, 'aupr_unknown': 0.13814954919960148}
2026-08-21 17:54:05,159 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4504576840424158, 'aupr_all': 0.13744322837949763, 'auroc_unknown': 0.4430881006656257, 'aupr_unknown': 0.12282803869498624, 'val_auc': 0.49942528735632186} best={'auroc_all': 0.4504576840424158, 'aupr_all': 0.13744322837949763, 'auroc_unknown': 0.4430881006656257, 'aupr_unknown': 0.12282803869498624}
2026-08-21 17:54:05,187 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.47596174841028926, 'aupr_all': 0.14484737212889603, 'auroc_unknown': 0.5442743903016123, 'aupr_unknown': 0.13560746251083888, 'val_auc': 0.11781609195402298} best={'auroc_all': 0.49215227095247605, 'aupr_all': 0.14838532459453058, 'auroc_unknown': 0.557106195748449, 'aupr_unknown': 0.13814954919960148}
2026-08-21 17:54:05,978 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.45069607643822585, 'aupr_all': 0.13793443483674175, 'auroc_unknown': 0.44139794146938505, 'aupr_unknown': 0.12291167845803407, 'val_auc': 0.5295977011494253} best={'auroc_all': 0.45069607643822585, 'aupr_all': 0.13793443483674175, 'auroc_unknown': 0.4430881006656257, 'aupr_unknown': 0.12291167845803407}
2026-08-21 17:54:06,031 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4788584660171801, 'aupr_all': 0.1459954179642285, 'auroc_unknown': 0.545502426235896, 'aupr_unknown': 0.136518488046692, 'val_auc': 0.15057471264367817} best={'auroc_all': 0.49215227095247605, 'aupr_all': 0.14838532459453058, 'auroc_unknown': 0.557106195748449, 'aupr_unknown': 0.13814954919960148}
2026-08-21 17:54:06,939 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4575379886562467, 'aupr_all': 0.13940160777370647, 'auroc_unknown': 0.4468809108797918, 'aupr_unknown': 0.12375424615836485, 'val_auc': 0.5514367816091954} best={'auroc_all': 0.4575379886562467, 'aupr_all': 0.13940160777370647, 'auroc_unknown': 0.4468809108797918, 'aupr_unknown': 0.12375424615836485}
