2026-08-10 09:13:17,428 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.5'], 'tag': 'D_sim0.5', 'rotations': None}
2026-08-10 09:14:18,082 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5859207128446001, 'aupr_all': 0.19530741725464457, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5641156462585034} best={'auroc_all': 0.5861498563515086, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:14:25,631 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5865977851353644, 'aupr_all': 0.19463277688759545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715136054421769} best={'auroc_all': 0.5865977851353644, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:14:33,233 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5864880158153216, 'aupr_all': 0.1935220297968243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5634353741496598} best={'auroc_all': 0.5865977851353644, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:14:40,823 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5873554795984869, 'aupr_all': 0.19290055835910183, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5642857142857143} best={'auroc_all': 0.5873554795984869, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:14:48,319 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5877685422436412, 'aupr_all': 0.19263528370272803, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5683673469387756} best={'auroc_all': 0.5877685422436412, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:14:55,772 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5892164097156436, 'aupr_all': 0.1924795066203633, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5612244897959184} best={'auroc_all': 0.5892164097156436, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:03,236 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5888345346622051, 'aupr_all': 0.19110944514327285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340136} best={'auroc_all': 0.5892164097156436, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:10,899 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.589635823602078, 'aupr_all': 0.19065418096195264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558843537414966} best={'auroc_all': 0.589635823602078, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:18,456 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5892243066856515, 'aupr_all': 0.18972481523572252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5607142857142857} best={'auroc_all': 0.589635823602078, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:26,194 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5907109877549792, 'aupr_all': 0.19028259507255274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.5907109877549792, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:33,860 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5904827371989295, 'aupr_all': 0.1894763608859031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5843537414965987} best={'auroc_all': 0.5907109877549792, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:41,330 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5899030868732307, 'aupr_all': 0.1885490721729925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.570578231292517} best={'auroc_all': 0.5907109877549792, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:48,956 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5922446113535873, 'aupr_all': 0.18956612083109187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5545068027210884} best={'auroc_all': 0.5922446113535873, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:15:56,305 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5910053187273341, 'aupr_all': 0.18867871350084042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5759353741496599} best={'auroc_all': 0.5922446113535873, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:03,777 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5938371532867854, 'aupr_all': 0.18984438253780794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5722789115646258} best={'auroc_all': 0.5938371532867854, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:11,171 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5929668464301964, 'aupr_all': 0.18869682093564558, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5751700680272108} best={'auroc_all': 0.5938371532867854, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:18,853 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5922481503128525, 'aupr_all': 0.18827664656220297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5680272108843537} best={'auroc_all': 0.5938371532867854, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:26,444 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.594053015432646, 'aupr_all': 0.1890648741495008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795918367346938} best={'auroc_all': 0.594053015432646, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:33,937 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5939671032962351, 'aupr_all': 0.1889637905947707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5951530612244899} best={'auroc_all': 0.594053015432646, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:41,947 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.592113164881664, 'aupr_all': 0.1876857778285193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5869047619047618} best={'auroc_all': 0.594053015432646, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:49,491 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.59452043928387, 'aupr_all': 0.1883669424457938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5883503401360544} best={'auroc_all': 0.59452043928387, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:16:57,317 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5942689412140849, 'aupr_all': 0.18827271263717002, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5857142857142857} best={'auroc_all': 0.59452043928387, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:04,963 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5933962552079665, 'aupr_all': 0.18827849594922508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5657312925170068} best={'auroc_all': 0.59452043928387, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:13,111 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5941558074194273, 'aupr_all': 0.18854787140564933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5777210884353742} best={'auroc_all': 0.59452043928387, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:20,562 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.594077839466518, 'aupr_all': 0.18856794251279058, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5684523809523809} best={'auroc_all': 0.59452043928387, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:28,084 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5946349874305774, 'aupr_all': 0.18908531972241682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5770408163265306} best={'auroc_all': 0.5946349874305774, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:36,039 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5956311531447508, 'aupr_all': 0.1886325067654628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6050170068027211} best={'auroc_all': 0.5956311531447508, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:43,821 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5943399072006055, 'aupr_all': 0.18882189294965201, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.575595238095238} best={'auroc_all': 0.5956311531447508, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:51,462 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5950095772366651, 'aupr_all': 0.18883835247401287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5684523809523809} best={'auroc_all': 0.5956311531447508, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:17:59,154 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5962625084043098, 'aupr_all': 0.1897055935462664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792091836734694} best={'auroc_all': 0.5962625084043098, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:06,673 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5958214235242768, 'aupr_all': 0.19024374236451944, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5865646258503402} best={'auroc_all': 0.5962625084043098, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:14,431 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.596692307206593, 'aupr_all': 0.1903587049052156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5752551020408163} best={'auroc_all': 0.596692307206593, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:22,093 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5959054265933346, 'aupr_all': 0.19049961384667194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5856292517006803} best={'auroc_all': 0.596692307206593, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:29,289 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5967258965282045, 'aupr_all': 0.19146318137037688, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755102040816327} best={'auroc_all': 0.5967258965282045, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:36,434 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.596241188432773, 'aupr_all': 0.1918545630788946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.5967258965282045, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:43,862 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5973969213862568, 'aupr_all': 0.19186473641497231, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5842687074829932} best={'auroc_all': 0.5973969213862568, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:51,477 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.597943883552245, 'aupr_all': 0.19367500884383787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5834183673469389} best={'auroc_all': 0.597943883552245, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:18:58,996 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5979965512308242, 'aupr_all': 0.193159805737377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5916666666666667} best={'auroc_all': 0.5979965512308242, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:06,566 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.599994936250165, 'aupr_all': 0.1948972195722174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5825680272108844} best={'auroc_all': 0.599994936250165, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:13,792 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5996285841723438, 'aupr_all': 0.1947617570387994, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795068027210883} best={'auroc_all': 0.599994936250165, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:21,350 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5998153894919859, 'aupr_all': 0.1947074830214881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5835034013605442} best={'auroc_all': 0.599994936250165, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:29,243 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6002957929484505, 'aupr_all': 0.1954279903630332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6026360544217687} best={'auroc_all': 0.6002957929484505, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:37,034 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6012816989651714, 'aupr_all': 0.19577333222923607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.591156462585034} best={'auroc_all': 0.6012816989651714, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:44,770 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6009456723196163, 'aupr_all': 0.19632056956765484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5891156462585034} best={'auroc_all': 0.6012816989651714, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:19:52,794 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6011765360399032, 'aupr_all': 0.1962518907970855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6027210884353742} best={'auroc_all': 0.6012816989651714, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:00,593 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6011233880153448, 'aupr_all': 0.19624396184277657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5982993197278912} best={'auroc_all': 0.6012816989651714, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:08,833 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6027764206977486, 'aupr_all': 0.19649391373921457, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5659863945578232} best={'auroc_all': 0.6027764206977486, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:16,126 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.603137234427485, 'aupr_all': 0.1975847932666739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5855442176870749} best={'auroc_all': 0.603137234427485, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:24,034 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6038707986898165, 'aupr_all': 0.19783144432010466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5969387755102041} best={'auroc_all': 0.6038707986898165, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:32,037 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6036208278739139, 'aupr_all': 0.19748643808073763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6084183673469388} best={'auroc_all': 0.6038707986898165, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:39,516 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6039642259827647, 'aupr_all': 0.19743365028173085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.589030612244898} best={'auroc_all': 0.6039642259827647, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:47,031 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6051692703512553, 'aupr_all': 0.19822043723283764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5932823129251701} best={'auroc_all': 0.6051692703512553, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:20:54,871 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19870239034797854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5790816326530612} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:21:02,172 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6041867596005581, 'aupr_all': 0.19696793830055903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5864795918367347} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:21:09,947 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.603732879863738, 'aupr_all': 0.196772603346921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5946428571428571} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:21:17,370 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6047275737485651, 'aupr_all': 0.197728366999037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5985544217687075} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:21:25,374 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6054541832580016, 'aupr_all': 0.19708659854323554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5997448979591836} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:21:32,811 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6053908022218785, 'aupr_all': 0.19734595908273414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5870748299319728} best={'auroc_all': 0.6066139211474058, 'aupr_all': 0.19917231010313122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
