2026-09-02 13:00:58,685 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': [5]}
2026-09-02 13:00:58,685 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': False, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 13:01:00,500 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.43168117510157705, 'aupr_all': 0.1315510301415843, 'auroc_unknown': 0.4255844333806273, 'aupr_unknown': 0.11786221188886623, 'val_auc': 0.43994252873563217} best={'auroc_all': 0.43168117510157705, 'aupr_all': 0.1315510301415843, 'auroc_unknown': 0.4255844333806273, 'aupr_unknown': 0.11786221188886623}
2026-09-02 13:01:01,111 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4410082489181747, 'aupr_all': 0.1339094979043557, 'auroc_unknown': 0.43410304511112974, 'aupr_unknown': 0.11973204666038909, 'val_auc': 0.46522988505747126} best={'auroc_all': 0.4410082489181747, 'aupr_all': 0.1339094979043557, 'auroc_unknown': 0.43410304511112974, 'aupr_unknown': 0.11973204666038909}
2026-09-02 13:01:01,714 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4453257108928215, 'aupr_all': 0.13536292033953312, 'auroc_unknown': 0.43848150145986553, 'aupr_unknown': 0.12092328509758296, 'val_auc': 0.4738505747126437} best={'auroc_all': 0.4453257108928215, 'aupr_all': 0.13536292033953312, 'auroc_unknown': 0.43848150145986553, 'aupr_unknown': 0.12092328509758296}
2026-09-02 13:01:02,317 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.45112854969350735, 'aupr_all': 0.13762353154023638, 'auroc_unknown': 0.44157793695835507, 'aupr_unknown': 0.12252508512888452, 'val_auc': 0.49999999999999994} best={'auroc_all': 0.45112854969350735, 'aupr_all': 0.13762353154023638, 'auroc_unknown': 0.44157793695835507, 'aupr_unknown': 0.12252508512888452}
2026-09-02 13:01:03,053 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.45560601025899217, 'aupr_all': 0.13910538736016362, 'auroc_unknown': 0.44336669719627875, 'aupr_unknown': 0.12319663793657681, 'val_auc': 0.5307471264367816} best={'auroc_all': 0.45560601025899217, 'aupr_all': 0.13910538736016362, 'auroc_unknown': 0.44336669719627875, 'aupr_unknown': 0.12319663793657681}
2026-09-02 13:01:05,374 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4595573516049767, 'aupr_all': 0.13980814872451341, 'auroc_unknown': 0.4466782928653582, 'aupr_unknown': 0.1235534681684476, 'val_auc': 0.5086206896551724} best={'auroc_all': 0.4595573516049767, 'aupr_all': 0.13980814872451341, 'auroc_unknown': 0.4466782928653582, 'aupr_unknown': 0.1235534681684476}
2026-09-02 13:01:07,911 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.463329107376669, 'aupr_all': 0.14084958492349253, 'auroc_unknown': 0.4483837151400617, 'aupr_unknown': 0.12378813157432932, 'val_auc': 0.5520114942528737} best={'auroc_all': 0.463329107376669, 'aupr_all': 0.14084958492349253, 'auroc_unknown': 0.4483837151400617, 'aupr_unknown': 0.12378813157432932}
2026-09-02 13:01:10,492 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4700897129713353, 'aupr_all': 0.1420415416270199, 'auroc_unknown': 0.4530451733222327, 'aupr_unknown': 0.12436313878528799, 'val_auc': 0.5790229885057472} best={'auroc_all': 0.4700897129713353, 'aupr_all': 0.1420415416270199, 'auroc_unknown': 0.4530451733222327, 'aupr_unknown': 0.12436313878528799}
2026-09-02 13:01:14,803 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.48216710660163, 'aupr_all': 0.1459007958992792, 'auroc_unknown': 0.46042190465805316, 'aupr_unknown': 0.126309498072602, 'val_auc': 0.6597701149425288} best={'auroc_all': 0.48216710660163, 'aupr_all': 0.1459007958992792, 'auroc_unknown': 0.46042190465805316, 'aupr_unknown': 0.126309498072602}
2026-09-02 13:01:21,244 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5018176904130018, 'aupr_all': 0.15185602746878468, 'auroc_unknown': 0.4730391064428952, 'aupr_unknown': 0.128646367817629, 'val_auc': 0.7416666666666667} best={'auroc_all': 0.5018176904130018, 'aupr_all': 0.15185602746878468, 'auroc_unknown': 0.4730391064428952, 'aupr_unknown': 0.128646367817629}
2026-09-02 13:01:27,753 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5334920674093145, 'aupr_all': 0.16242683209386558, 'auroc_unknown': 0.49896389869918145, 'aupr_unknown': 0.13373241170533182, 'val_auc': 0.7991379310344828} best={'auroc_all': 0.5334920674093145, 'aupr_all': 0.16242683209386558, 'auroc_unknown': 0.49896389869918145, 'aupr_unknown': 0.13373241170533182}
2026-09-02 13:01:34,541 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5517716082500558, 'aupr_all': 0.17018299898393538, 'auroc_unknown': 0.5146809565705557, 'aupr_unknown': 0.13747004670692406, 'val_auc': 0.8356321839080461} best={'auroc_all': 0.5517716082500558, 'aupr_all': 0.17018299898393538, 'auroc_unknown': 0.5146809565705557, 'aupr_unknown': 0.13747004670692406}
2026-09-02 13:01:41,158 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5669680111074251, 'aupr_all': 0.17565990561478503, 'auroc_unknown': 0.5290276024870371, 'aupr_unknown': 0.140192766383173, 'val_auc': 0.8445402298850575} best={'auroc_all': 0.5669680111074251, 'aupr_all': 0.17565990561478503, 'auroc_unknown': 0.5290276024870371, 'aupr_unknown': 0.140192766383173}
2026-09-02 13:01:47,709 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5775405556061157, 'aupr_all': 0.17810326253390268, 'auroc_unknown': 0.5382375357917895, 'aupr_unknown': 0.14063549417291527, 'val_auc': 0.8793103448275863} best={'auroc_all': 0.5775405556061157, 'aupr_all': 0.17810326253390268, 'auroc_unknown': 0.5382375357917895, 'aupr_unknown': 0.14063549417291527}
2026-09-02 13:01:54,337 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5782832554869242, 'aupr_all': 0.18400417711305603, 'auroc_unknown': 0.5376208452293784, 'aupr_unknown': 0.14161361136996745, 'val_auc': 0.9083333333333333} best={'auroc_all': 0.5782832554869242, 'aupr_all': 0.18400417711305603, 'auroc_unknown': 0.5382375357917895, 'aupr_unknown': 0.14161361136996745}
2026-09-02 13:02:03,860 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5997874926973121, 'aupr_all': 0.20190786039632158, 'auroc_unknown': 0.5589110775640106, 'aupr_unknown': 0.15088133941844645, 'val_auc': 0.9525862068965517} best={'auroc_all': 0.5997874926973121, 'aupr_all': 0.20190786039632158, 'auroc_unknown': 0.5589110775640106, 'aupr_unknown': 0.15088133941844645}
2026-09-02 13:02:13,881 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6282895811192856, 'aupr_all': 0.23135963838110757, 'auroc_unknown': 0.5877407783019455, 'aupr_unknown': 0.16474130604891887, 'val_auc': 0.9721264367816091} best={'auroc_all': 0.6282895811192856, 'aupr_all': 0.23135963838110757, 'auroc_unknown': 0.5877407783019455, 'aupr_unknown': 0.16474130604891887}
2026-09-02 13:02:20,173 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6515238030931104, 'aupr_all': 0.25552691975262287, 'auroc_unknown': 0.6121513643378197, 'aupr_unknown': 0.1729332499273495, 'val_auc': 0.9755747126436781} best={'auroc_all': 0.6515238030931104, 'aupr_all': 0.25552691975262287, 'auroc_unknown': 0.6121513643378197, 'aupr_unknown': 0.1729332499273495}
2026-09-02 13:02:25,821 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6881362329285907, 'aupr_all': 0.3242978802537623, 'auroc_unknown': 0.6528138897434601, 'aupr_unknown': 0.21338224795115307, 'val_auc': 0.9807471264367817} best={'auroc_all': 0.6881362329285907, 'aupr_all': 0.3242978802537623, 'auroc_unknown': 0.6528138897434601, 'aupr_unknown': 0.21338224795115307}
2026-09-02 13:02:31,388 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6947338812428808, 'aupr_all': 0.35963748211540675, 'auroc_unknown': 0.6610098000883963, 'aupr_unknown': 0.24337495865416414, 'val_auc': 0.9795977011494253} best={'auroc_all': 0.6947338812428808, 'aupr_all': 0.35963748211540675, 'auroc_unknown': 0.6610098000883963, 'aupr_unknown': 0.24337495865416414}
