2026-08-21 21:23:55,905 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-21 21:29:11,865 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5879159017156947, 'aupr_all': 0.21417324502301577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4872448979591837} best={'auroc_all': 0.5879159017156947, 'aupr_all': 0.21417324502301577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:16,840 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5905425772230266, 'aupr_all': 0.21623954324018682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48792517006802727} best={'auroc_all': 0.5905425772230266, 'aupr_all': 0.21623954324018682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:21,545 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5930391467111036, 'aupr_all': 0.21819659713810147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48928571428571427} best={'auroc_all': 0.5930391467111036, 'aupr_all': 0.21819659713810147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:26,444 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5954718014453028, 'aupr_all': 0.22009532381504862, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48988095238095236} best={'auroc_all': 0.5954718014453028, 'aupr_all': 0.22009532381504862, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:31,298 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5977406089343514, 'aupr_all': 0.22174058774189087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49226190476190473} best={'auroc_all': 0.5977406089343514, 'aupr_all': 0.22174058774189087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:36,085 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5998172924010572, 'aupr_all': 0.22327423354765083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49421768707482994} best={'auroc_all': 0.5998172924010572, 'aupr_all': 0.22327423354765083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:41,549 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6018180155147153, 'aupr_all': 0.22474619966507875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49583333333333335} best={'auroc_all': 0.6018180155147153, 'aupr_all': 0.22474619966507875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:46,500 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6036585104001515, 'aupr_all': 0.2261274380663195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4977891156462585} best={'auroc_all': 0.6036585104001515, 'aupr_all': 0.2261274380663195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:51,492 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6055013023246931, 'aupr_all': 0.2274172205770519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4991496598639456} best={'auroc_all': 0.6055013023246931, 'aupr_all': 0.2274172205770519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:56,270 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.60752300670439, 'aupr_all': 0.22875233389127225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5013180272108844} best={'auroc_all': 0.60752300670439, 'aupr_all': 0.22875233389127225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:01,062 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6095106681023839, 'aupr_all': 0.23000575612020144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5035714285714286} best={'auroc_all': 0.6095106681023839, 'aupr_all': 0.23000575612020144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:05,848 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6115698025187651, 'aupr_all': 0.23129844425036916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5049319727891156} best={'auroc_all': 0.6115698025187651, 'aupr_all': 0.23129844425036916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:10,634 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6136992131941071, 'aupr_all': 0.2323945475198569, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5063775510204082} best={'auroc_all': 0.6136992131941071, 'aupr_all': 0.2323945475198569, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:15,384 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6161248721201995, 'aupr_all': 0.2338071733323687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.508843537414966} best={'auroc_all': 0.6161248721201995, 'aupr_all': 0.2338071733323687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:20,301 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6182264863643283, 'aupr_all': 0.23526580815239467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108843537414967} best={'auroc_all': 0.6182264863643283, 'aupr_all': 0.23526580815239467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:25,230 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.620623353270319, 'aupr_all': 0.2367064849845962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5134353741496599} best={'auroc_all': 0.620623353270319, 'aupr_all': 0.2367064849845962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:30,030 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6231587589360876, 'aupr_all': 0.23809105223048316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5157312925170068} best={'auroc_all': 0.6231587589360876, 'aupr_all': 0.23809105223048316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:34,686 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6255164345368036, 'aupr_all': 0.23942944055131354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5173469387755103} best={'auroc_all': 0.6255164345368036, 'aupr_all': 0.23942944055131354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:39,441 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6278995582106125, 'aupr_all': 0.2406901318238395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5193027210884353} best={'auroc_all': 0.6278995582106125, 'aupr_all': 0.2406901318238395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:45,058 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.6302286860697375, 'aupr_all': 0.24195212285252327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5209183673469387} best={'auroc_all': 0.6302286860697375, 'aupr_all': 0.24195212285252327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:49,965 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6325075048722067, 'aupr_all': 0.2431995555459115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5237244897959183} best={'auroc_all': 0.6325075048722067, 'aupr_all': 0.2431995555459115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:54,971 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.634747797463834, 'aupr_all': 0.24451675385230098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5267857142857143} best={'auroc_all': 0.634747797463834, 'aupr_all': 0.24451675385230098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:59,850 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6370413304542463, 'aupr_all': 0.2458558105081394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5292517006802722} best={'auroc_all': 0.6370413304542463, 'aupr_all': 0.2458558105081394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:04,581 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6394977376812871, 'aupr_all': 0.2472170744302163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5318877551020408} best={'auroc_all': 0.6394977376812871, 'aupr_all': 0.2472170744302163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:09,272 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6418258863736084, 'aupr_all': 0.24856964128364964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5340986394557823} best={'auroc_all': 0.6418258863736084, 'aupr_all': 0.24856964128364964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:14,342 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6447052464463491, 'aupr_all': 0.25015203338846553, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.536734693877551} best={'auroc_all': 0.6447052464463491, 'aupr_all': 0.25015203338846553, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:19,317 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6479261715127295, 'aupr_all': 0.2518346239199089, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5405612244897959} best={'auroc_all': 0.6479261715127295, 'aupr_all': 0.2518346239199089, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:24,080 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6510624797346343, 'aupr_all': 0.2535260236305598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428572} best={'auroc_all': 0.6510624797346343, 'aupr_all': 0.2535260236305598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:28,798 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.654336491242755, 'aupr_all': 0.2552588897202483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5492346938775511} best={'auroc_all': 0.654336491242755, 'aupr_all': 0.2552588897202483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:33,598 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6576266148687837, 'aupr_all': 0.256970818646577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5540816326530612} best={'auroc_all': 0.6576266148687837, 'aupr_all': 0.256970818646577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:38,245 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6611408239996157, 'aupr_all': 0.2589390488295006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5579081632653061} best={'auroc_all': 0.6611408239996157, 'aupr_all': 0.2589390488295006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:43,034 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6644145460684925, 'aupr_all': 0.2607108493936343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591838} best={'auroc_all': 0.6644145460684925, 'aupr_all': 0.2607108493936343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:47,739 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6675122644439768, 'aupr_all': 0.2625543441496832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5661564625850339} best={'auroc_all': 0.6675122644439768, 'aupr_all': 0.2625543441496832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:52,351 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6703744572798638, 'aupr_all': 0.26427851555799187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5694727891156461} best={'auroc_all': 0.6703744572798638, 'aupr_all': 0.26427851555799187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:57,185 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6729186282333719, 'aupr_all': 0.2660136795772348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5735544217687074} best={'auroc_all': 0.6729186282333719, 'aupr_all': 0.2660136795772348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:02,047 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6756064677953845, 'aupr_all': 0.26786312470148954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5768707482993198} best={'auroc_all': 0.6756064677953845, 'aupr_all': 0.26786312470148954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:06,905 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6780503819214458, 'aupr_all': 0.2694635681932962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5798469387755102} best={'auroc_all': 0.6780503819214458, 'aupr_all': 0.2694635681932962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:11,769 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6807794224413553, 'aupr_all': 0.2713274809338607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5834183673469387} best={'auroc_all': 0.6807794224413553, 'aupr_all': 0.2713274809338607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:16,449 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6837458749878487, 'aupr_all': 0.27336384281001763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5883078231292518} best={'auroc_all': 0.6837458749878487, 'aupr_all': 0.27336384281001763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:21,082 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6864284943796688, 'aupr_all': 0.2750604048234111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5912414965986393} best={'auroc_all': 0.6864284943796688, 'aupr_all': 0.2750604048234111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:25,726 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6891793393226155, 'aupr_all': 0.2768923299877859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5953231292517007} best={'auroc_all': 0.6891793393226155, 'aupr_all': 0.2768923299877859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:30,440 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.6918087593708624, 'aupr_all': 0.2786534973483733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5999149659863945} best={'auroc_all': 0.6918087593708624, 'aupr_all': 0.2786534973483733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:35,184 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.6943666735565523, 'aupr_all': 0.28028418506069497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6049319727891156} best={'auroc_all': 0.6943666735565523, 'aupr_all': 0.28028418506069497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:39,896 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6967663465862759, 'aupr_all': 0.28193346390792146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.6967663465862759, 'aupr_all': 0.28193346390792146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:44,459 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6994890646035536, 'aupr_all': 0.28390013526428304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6142857142857143} best={'auroc_all': 0.6994890646035536, 'aupr_all': 0.28390013526428304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:49,307 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.7022909617024913, 'aupr_all': 0.2859267980884946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6199829931972789} best={'auroc_all': 0.7022909617024913, 'aupr_all': 0.2859267980884946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:54,088 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.7047714621806327, 'aupr_all': 0.2877155754501783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6244047619047619} best={'auroc_all': 0.7047714621806327, 'aupr_all': 0.2877155754501783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:58,840 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.7070157597081802, 'aupr_all': 0.2897749784384183, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6278911564625851} best={'auroc_all': 0.7070157597081802, 'aupr_all': 0.2897749784384183, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:03,798 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.7088783771945458, 'aupr_all': 0.29170425026189756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6318027210884353} best={'auroc_all': 0.7088783771945458, 'aupr_all': 0.29170425026189756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:08,558 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.7106201076094874, 'aupr_all': 0.29359518393087713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6339285714285714} best={'auroc_all': 0.7106201076094874, 'aupr_all': 0.29359518393087713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:13,246 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.7116992582234637, 'aupr_all': 0.29504576812237576, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6347789115646258} best={'auroc_all': 0.7116992582234637, 'aupr_all': 0.29504576812237576, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:17,963 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.7135086229944807, 'aupr_all': 0.29690720387081226, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6388605442176871} best={'auroc_all': 0.7135086229944807, 'aupr_all': 0.29690720387081226, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:22,807 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.7141723092334067, 'aupr_all': 0.2978193837707064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.639030612244898} best={'auroc_all': 0.7141723092334067, 'aupr_all': 0.2978193837707064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:27,536 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.7159322537931054, 'aupr_all': 0.299265525235885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6433673469387755} best={'auroc_all': 0.7159322537931054, 'aupr_all': 0.299265525235885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:32,328 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.7177514328125258, 'aupr_all': 0.30058240446060575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6494047619047619} best={'auroc_all': 0.7177514328125258, 'aupr_all': 0.30058240446060575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:36,907 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.7185255103579549, 'aupr_all': 0.3009700602258404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6511904761904762} best={'auroc_all': 0.7185255103579549, 'aupr_all': 0.3009700602258404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:41,636 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.7200621638312008, 'aupr_all': 0.30189603543663523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6549319727891156} best={'auroc_all': 0.7200621638312008, 'aupr_all': 0.30189603543663523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:46,459 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.7219656702558528, 'aupr_all': 0.3033905550986079, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6598639455782312} best={'auroc_all': 0.7219656702558528, 'aupr_all': 0.3033905550986079, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:51,349 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.7221543620624814, 'aupr_all': 0.30381882257820425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6590136054421769} best={'auroc_all': 0.7221543620624814, 'aupr_all': 0.30381882257820425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:56,241 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.7235773911312876, 'aupr_all': 0.3054762809842345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6619047619047619} best={'auroc_all': 0.7235773911312876, 'aupr_all': 0.3054762809842345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:01,364 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.7249311744269515, 'aupr_all': 0.3071330549365463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6630952380952381} best={'auroc_all': 0.7249311744269515, 'aupr_all': 0.3071330549365463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:06,031 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.7253591914330384, 'aupr_all': 0.30795123926865225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6636904761904762} best={'auroc_all': 0.7253591914330384, 'aupr_all': 0.30795123926865225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:10,703 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.7276809539871496, 'aupr_all': 0.31058859031875685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.669047619047619} best={'auroc_all': 0.7276809539871496, 'aupr_all': 0.31058859031875685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:15,255 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.7272645104452957, 'aupr_all': 0.3106870167699706, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6664115646258504} best={'auroc_all': 0.7276809539871496, 'aupr_all': 0.3106870167699706, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:20,061 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.7289067127628017, 'aupr_all': 0.31262192413780726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6725340136054421} best={'auroc_all': 0.7289067127628017, 'aupr_all': 0.31262192413780726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:24,757 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.731509498242332, 'aupr_all': 0.3153001218523072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6784863945578231} best={'auroc_all': 0.731509498242332, 'aupr_all': 0.3153001218523072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:29,396 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.7317438475501087, 'aupr_all': 0.31592607239003273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6784013605442177} best={'auroc_all': 0.7317438475501087, 'aupr_all': 0.31592607239003273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:34,059 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.7342454298795579, 'aupr_all': 0.31866523799782265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6849489795918368} best={'auroc_all': 0.7342454298795579, 'aupr_all': 0.31866523799782265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:38,662 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.7361258796972099, 'aupr_all': 0.3211201290900336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6880102040816326} best={'auroc_all': 0.7361258796972099, 'aupr_all': 0.3211201290900336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:43,199 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.7360604746391405, 'aupr_all': 0.32174156706570495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6885204081632653} best={'auroc_all': 0.7361258796972099, 'aupr_all': 0.32174156706570495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:47,885 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.7379695953640193, 'aupr_all': 0.3242989576161127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6920918367346939} best={'auroc_all': 0.7379695953640193, 'aupr_all': 0.3242989576161127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:52,580 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.7396586950500724, 'aupr_all': 0.32685746334100413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6974489795918368} best={'auroc_all': 0.7396586950500724, 'aupr_all': 0.32685746334100413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:57,267 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.7405881932584106, 'aupr_all': 0.3287304035827131, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7} best={'auroc_all': 0.7405881932584106, 'aupr_all': 0.3287304035827131, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:01,923 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.7420296314842304, 'aupr_all': 0.3312092191787186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7046768707482993} best={'auroc_all': 0.7420296314842304, 'aupr_all': 0.3312092191787186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
