2026-08-09 18:15:04,958 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_hybrid=true'], 'tag': 'C_hopmix', 'rotations': None}
2026-08-09 18:16:07,240 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5101302708969858, 'aupr_all': 0.16543808893392203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5639455782312925} best={'auroc_all': 0.5101302708969858, 'aupr_all': 0.16543808893392203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:14,135 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5112442979134666, 'aupr_all': 0.16569557196477822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5645408163265306} best={'auroc_all': 0.5112442979134666, 'aupr_all': 0.16569557196477822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:21,000 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.512383834585858, 'aupr_all': 0.1659613886652975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5669217687074829} best={'auroc_all': 0.512383834585858, 'aupr_all': 0.1659613886652975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:27,666 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5134372148433279, 'aupr_all': 0.1661836817852792, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5668367346938775} best={'auroc_all': 0.5134372148433279, 'aupr_all': 0.1661836817852792, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:34,153 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5144545075695425, 'aupr_all': 0.16637827509516565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5674319727891157} best={'auroc_all': 0.5144545075695425, 'aupr_all': 0.16637827509516565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:40,919 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5154788002093849, 'aupr_all': 0.16661101180127907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5666666666666667} best={'auroc_all': 0.5154788002093849, 'aupr_all': 0.16661101180127907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:47,724 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5165209149167109, 'aupr_all': 0.16686196442164147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5671768707482994} best={'auroc_all': 0.5165209149167109, 'aupr_all': 0.16686196442164147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:16:54,210 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5175620032437396, 'aupr_all': 0.1671483329956234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5687074829931973} best={'auroc_all': 0.5175620032437396, 'aupr_all': 0.1671483329956234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:00,726 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5185790496386824, 'aupr_all': 0.1673996822766509, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5694727891156462} best={'auroc_all': 0.5185790496386824, 'aupr_all': 0.1673996822766509, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:07,086 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5195674148625959, 'aupr_all': 0.1676272338008424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5703231292517007} best={'auroc_all': 0.5195674148625959, 'aupr_all': 0.1676272338008424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:13,849 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5205311736452602, 'aupr_all': 0.16784356976114315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5710034013605442} best={'auroc_all': 0.5205311736452602, 'aupr_all': 0.16784356976114315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:20,349 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5214625501295428, 'aupr_all': 0.16808054977180834, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5724489795918367} best={'auroc_all': 0.5214625501295428, 'aupr_all': 0.16808054977180834, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:26,866 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5223715309957366, 'aupr_all': 0.1683577039720885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5729591836734694} best={'auroc_all': 0.5223715309957366, 'aupr_all': 0.1683577039720885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:33,520 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5232591200437727, 'aupr_all': 0.16863633502684888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5735544217687074} best={'auroc_all': 0.5232591200437727, 'aupr_all': 0.16863633502684888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:39,927 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.524111434453749, 'aupr_all': 0.16892640207047316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5748299319727891} best={'auroc_all': 0.524111434453749, 'aupr_all': 0.16892640207047316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:46,540 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5249333392682747, 'aupr_all': 0.16921193544376048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755952380952382} best={'auroc_all': 0.5249333392682747, 'aupr_all': 0.16921193544376048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:53,433 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5257120067863937, 'aupr_all': 0.1695251378719521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761054421768708} best={'auroc_all': 0.5257120067863937, 'aupr_all': 0.1695251378719521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:17:59,918 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.526445915912505, 'aupr_all': 0.1698050947483768, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.576530612244898} best={'auroc_all': 0.526445915912505, 'aupr_all': 0.1698050947483768, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:06,450 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5271361217655544, 'aupr_all': 0.1701088952892852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5764455782312925} best={'auroc_all': 0.5271361217655544, 'aupr_all': 0.1701088952892852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:13,008 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5277955690538523, 'aupr_all': 0.1704149280334149, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767006802721089} best={'auroc_all': 0.5277955690538523, 'aupr_all': 0.1704149280334149, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:19,662 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5284192818857172, 'aupr_all': 0.17070859104947683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767857142857142} best={'auroc_all': 0.5284192818857172, 'aupr_all': 0.17070859104947683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:26,220 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5290252834991706, 'aupr_all': 0.17094878129008909, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5775510204081633} best={'auroc_all': 0.5290252834991706, 'aupr_all': 0.17094878129008909, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:32,767 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.529622335076431, 'aupr_all': 0.1712512353814605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.529622335076431, 'aupr_all': 0.1712512353814605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:39,548 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5302177998697515, 'aupr_all': 0.17150632507946395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.5302177998697515, 'aupr_all': 0.17150632507946395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:45,961 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5308173147597255, 'aupr_all': 0.17180993060154817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.578826530612245} best={'auroc_all': 0.5308173147597255, 'aupr_all': 0.17180993060154817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:52,497 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.531420185913272, 'aupr_all': 0.1721127020387483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5788265306122449} best={'auroc_all': 0.531420185913272, 'aupr_all': 0.1721127020387483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:18:58,989 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.532029644375567, 'aupr_all': 0.17239345301005735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5797619047619048} best={'auroc_all': 0.532029644375567, 'aupr_all': 0.17239345301005735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:05,719 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5326411432818932, 'aupr_all': 0.17270881170801552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5799319727891157} best={'auroc_all': 0.5326411432818932, 'aupr_all': 0.17270881170801552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:12,118 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5332453158856565, 'aupr_all': 0.17301325288081562, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5800170068027211} best={'auroc_all': 0.5332453158856565, 'aupr_all': 0.17301325288081562, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:18,519 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5338483738404171, 'aupr_all': 0.17330492036716252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806972789115645} best={'auroc_all': 0.5338483738404171, 'aupr_all': 0.17330492036716252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:25,178 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.534449069067733, 'aupr_all': 0.17352392462185207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5802721088435374} best={'auroc_all': 0.534449069067733, 'aupr_all': 0.17352392462185207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:31,895 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5350654576497959, 'aupr_all': 0.17383404979909048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5804421768707483} best={'auroc_all': 0.5350654576497959, 'aupr_all': 0.17383404979909048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:38,372 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5356989252000068, 'aupr_all': 0.17414645348386334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.58078231292517} best={'auroc_all': 0.5356989252000068, 'aupr_all': 0.17414645348386334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:44,985 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5363620017690363, 'aupr_all': 0.17446985759561065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5810374149659865} best={'auroc_all': 0.5363620017690363, 'aupr_all': 0.17446985759561065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:51,799 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5370426807601655, 'aupr_all': 0.17475789983107998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818027210884353} best={'auroc_all': 0.5370426807601655, 'aupr_all': 0.17475789983107998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:19:58,369 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5377390469477596, 'aupr_all': 0.17506760884531192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.582312925170068} best={'auroc_all': 0.5377390469477596, 'aupr_all': 0.17506760884531192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:05,102 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5384445766586489, 'aupr_all': 0.1753886712385076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.584013605442177} best={'auroc_all': 0.5384445766586489, 'aupr_all': 0.1753886712385076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:11,735 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5391592842621571, 'aupr_all': 0.1757101519898187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5846088435374149} best={'auroc_all': 0.5391592842621571, 'aupr_all': 0.1757101519898187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:18,559 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5398880450646967, 'aupr_all': 0.17603352917855644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5848639455782313} best={'auroc_all': 0.5398880450646967, 'aupr_all': 0.17603352917855644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:25,285 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5406308652245497, 'aupr_all': 0.17636091588600541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5853741496598639} best={'auroc_all': 0.5406308652245497, 'aupr_all': 0.17636091588600541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:32,036 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5413632470967786, 'aupr_all': 0.1766645963124915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5860544217687076} best={'auroc_all': 0.5413632470967786, 'aupr_all': 0.1766645963124915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:38,718 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5420863135414286, 'aupr_all': 0.17697786349349598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5863095238095237} best={'auroc_all': 0.5420863135414286, 'aupr_all': 0.17697786349349598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:45,558 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5427824744529632, 'aupr_all': 0.17728295099688185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5864795918367347} best={'auroc_all': 0.5427824744529632, 'aupr_all': 0.17728295099688185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:52,229 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5434400147266687, 'aupr_all': 0.17757225535843488, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5869047619047618} best={'auroc_all': 0.5434400147266687, 'aupr_all': 0.17757225535843488, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:20:58,883 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5440583903809872, 'aupr_all': 0.17786078583946147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5873299319727892} best={'auroc_all': 0.5440583903809872, 'aupr_all': 0.17786078583946147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:05,505 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5446501725218009, 'aupr_all': 0.17811814827256375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5869897959183673} best={'auroc_all': 0.5446501725218009, 'aupr_all': 0.17811814827256375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:12,398 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5452603761361917, 'aupr_all': 0.17839313823583575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5877551020408163} best={'auroc_all': 0.5452603761361917, 'aupr_all': 0.17839313823583575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:19,062 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5458874842340802, 'aupr_all': 0.1786673677385599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5887755102040816} best={'auroc_all': 0.5458874842340802, 'aupr_all': 0.1786673677385599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:25,870 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5465572240640001, 'aupr_all': 0.1789691279580671, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5895408163265305} best={'auroc_all': 0.5465572240640001, 'aupr_all': 0.1789691279580671, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:32,552 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5472731099520896, 'aupr_all': 0.17927976173597443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.590391156462585} best={'auroc_all': 0.5472731099520896, 'aupr_all': 0.17927976173597443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:38,798 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5480461919086304, 'aupr_all': 0.17961503096626538, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5904761904761905} best={'auroc_all': 0.5480461919086304, 'aupr_all': 0.17961503096626538, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:45,116 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5488658263699383, 'aupr_all': 0.17995830385658934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5910714285714286} best={'auroc_all': 0.5488658263699383, 'aupr_all': 0.17995830385658934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:51,248 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5497359566891162, 'aupr_all': 0.1803175855559845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5919217687074829} best={'auroc_all': 0.5497359566891162, 'aupr_all': 0.1803175855559845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:21:57,674 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.550597481835881, 'aupr_all': 0.18067296882561218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5923469387755103} best={'auroc_all': 0.550597481835881, 'aupr_all': 0.18067296882561218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:22:04,194 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5514842826238487, 'aupr_all': 0.1810296907904114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5922619047619049} best={'auroc_all': 0.5514842826238487, 'aupr_all': 0.1810296907904114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:22:10,534 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5523650606122316, 'aupr_all': 0.1813867838133094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5925170068027212} best={'auroc_all': 0.5523650606122316, 'aupr_all': 0.1813867838133094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 18:22:17,060 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5532390316464821, 'aupr_all': 0.18175056026076955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5930272108843537} best={'auroc_all': 0.5532390316464821, 'aupr_all': 0.18175056026076955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
