2026-08-21 18:24:37,479 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': [0]}
2026-08-21 18:24:37,479 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 18:24:39,486 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928, 'val_auc': 0.6247126436781609} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:40,351 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4539451762626678, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.4175426688395381, 'aupr_unknown': 0.10918002593900472, 'val_auc': 0.6612068965517242} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:41,256 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45025566747302037, 'aupr_all': 0.13764839236183712, 'auroc_unknown': 0.41396273598448696, 'aupr_unknown': 0.10869015147101932, 'val_auc': 0.6488505747126437} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:42,131 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.44993736752410257, 'aupr_all': 0.13686843554522415, 'auroc_unknown': 0.4111284792254941, 'aupr_unknown': 0.10734651676040445, 'val_auc': 0.6525862068965518} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:43,017 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.44795403636812003, 'aupr_all': 0.1368172695348, 'auroc_unknown': 0.4085205974084751, 'aupr_unknown': 0.10718126464815668, 'val_auc': 0.6275862068965518} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:43,850 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4535661199681177, 'aupr_all': 0.13812165240930754, 'auroc_unknown': 0.41344379819307014, 'aupr_unknown': 0.10789804526685257, 'val_auc': 0.6632183908045977} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:44,675 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4495793890255645, 'aupr_all': 0.13692399853881973, 'auroc_unknown': 0.41017915232968016, 'aupr_unknown': 0.10736912830170244, 'val_auc': 0.64683908045977} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:45,501 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4494767981859976, 'aupr_all': 0.1373055298934434, 'auroc_unknown': 0.4087968368888463, 'aupr_unknown': 0.10705653369922673, 'val_auc': 0.6425287356321838} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:46,385 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.45373692121610676, 'aupr_all': 0.1385496458682295, 'auroc_unknown': 0.4129488143867467, 'aupr_unknown': 0.10791851449514049, 'val_auc': 0.6798850574712644} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.1385496458682295, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-08-21 18:24:47,268 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4555506667097244, 'aupr_all': 0.13947869180740652, 'auroc_unknown': 0.4143186916439556, 'aupr_unknown': 0.10834348687177642, 'val_auc': 0.6681034482758621} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13947869180740652, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
