2026-08-09 03:00:25,488 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_shuffle=true'], 'tag': 'C_simplacebo', 'rotations': None}
2026-08-09 03:00:25,489 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0, 'sim_shuffle': True}
2026-08-09 03:00:40,708 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.503637571831533, 'aupr_all': 0.15201804062980806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5082482993197279} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15201804062980806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:42,259 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5023104354211493, 'aupr_all': 0.15249984423717752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4954081632653061} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15249984423717752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:43,987 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5028121034246148, 'aupr_all': 0.15278433469400995, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4898809523809524} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15278433469400995, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:45,723 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5014075492011613, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4795068027210885} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:47,389 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.49988288384978863, 'aupr_all': 0.15232281474108644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47380952380952385} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:48,986 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.49940330970860436, 'aupr_all': 0.15141717676669697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46496598639455783} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:50,648 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4977153103022298, 'aupr_all': 0.15088907963883924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4622448979591837} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:52,354 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4967873578226194, 'aupr_all': 0.15060208056911073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46011904761904765} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 03:00:54,004 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4964675685133687, 'aupr_all': 0.1505194959164855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45769557823129253} best={'auroc_all': 0.503637571831533, 'aupr_all': 0.15293977607382397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
