2026-08-21 16:58:54,368 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [5]}
2026-08-21 16:58:54,368 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 16:58:56,485 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.43433897279436806, 'aupr_all': 0.13224903487280892, 'auroc_unknown': 0.4290176672335859, 'aupr_unknown': 0.11863980615609838, 'val_auc': 0.46293103448275863} best={'auroc_all': 0.43433897279436806, 'aupr_all': 0.13224903487280892, 'auroc_unknown': 0.4290176672335859, 'aupr_unknown': 0.11863980615609838}
2026-08-21 16:58:57,337 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.44227894873586443, 'aupr_all': 0.13477261270387902, 'auroc_unknown': 0.4352705799161314, 'aupr_unknown': 0.12043160026894834, 'val_auc': 0.4591954022988506} best={'auroc_all': 0.44227894873586443, 'aupr_all': 0.13477261270387902, 'auroc_unknown': 0.4352705799161314, 'aupr_unknown': 0.12043160026894834}
2026-08-21 16:58:58,206 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44788438101829564, 'aupr_all': 0.13665915911868498, 'auroc_unknown': 0.43991371722143763, 'aupr_unknown': 0.122079437264604, 'val_auc': 0.48362068965517246} best={'auroc_all': 0.44788438101829564, 'aupr_all': 0.13665915911868498, 'auroc_unknown': 0.43991371722143763, 'aupr_unknown': 0.122079437264604}
2026-08-21 16:58:59,066 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4509035058039856, 'aupr_all': 0.1374446408912396, 'auroc_unknown': 0.44164642645984475, 'aupr_unknown': 0.12242573696004899, 'val_auc': 0.4951149425287356} best={'auroc_all': 0.4509035058039856, 'aupr_all': 0.1374446408912396, 'auroc_unknown': 0.44164642645984475, 'aupr_unknown': 0.12242573696004899}
2026-08-21 16:59:00,083 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.454801269640194, 'aupr_all': 0.13855737999908357, 'auroc_unknown': 0.4431001504644122, 'aupr_unknown': 0.12277833616438809, 'val_auc': 0.5163793103448275} best={'auroc_all': 0.454801269640194, 'aupr_all': 0.13855737999908357, 'auroc_unknown': 0.4431001504644122, 'aupr_unknown': 0.12277833616438809}
2026-08-21 16:59:03,765 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.459833060185892, 'aupr_all': 0.1401373569032901, 'auroc_unknown': 0.4463133783137206, 'aupr_unknown': 0.12366325883107719, 'val_auc': 0.5272988505747127} best={'auroc_all': 0.459833060185892, 'aupr_all': 0.1401373569032901, 'auroc_unknown': 0.4463133783137206, 'aupr_unknown': 0.12366325883107719}
2026-08-21 16:59:07,397 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.46484063076141713, 'aupr_all': 0.14211369120813688, 'auroc_unknown': 0.4513466958777975, 'aupr_unknown': 0.1255260771906957, 'val_auc': 0.5408045977011494} best={'auroc_all': 0.46484063076141713, 'aupr_all': 0.14211369120813688, 'auroc_unknown': 0.4513466958777975, 'aupr_unknown': 0.1255260771906957}
2026-08-21 16:59:10,959 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4730052836231901, 'aupr_all': 0.14369968120315174, 'auroc_unknown': 0.45699470866126063, 'aupr_unknown': 0.12625436123256736, 'val_auc': 0.575} best={'auroc_all': 0.4730052836231901, 'aupr_all': 0.14369968120315174, 'auroc_unknown': 0.45699470866126063, 'aupr_unknown': 0.12625436123256736}
2026-08-21 16:59:14,537 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4806051249456886, 'aupr_all': 0.1453336405137984, 'auroc_unknown': 0.45938614023332974, 'aupr_unknown': 0.1258950572911342, 'val_auc': 0.6364942528735633} best={'auroc_all': 0.4806051249456886, 'aupr_all': 0.1453336405137984, 'auroc_unknown': 0.45938614023332974, 'aupr_unknown': 0.12625436123256736}
2026-08-21 16:59:18,199 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5009703354906232, 'aupr_all': 0.15183014432567152, 'auroc_unknown': 0.47420918077538304, 'aupr_unknown': 0.1295107363074753, 'val_auc': 0.657183908045977} best={'auroc_all': 0.5009703354906232, 'aupr_all': 0.15183014432567152, 'auroc_unknown': 0.47420918077538304, 'aupr_unknown': 0.1295107363074753}
2026-08-21 16:59:21,785 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5342245838935731, 'aupr_all': 0.16306384513283992, 'auroc_unknown': 0.4995723487540352, 'aupr_unknown': 0.13452459138249104, 'val_auc': 0.7956896551724139} best={'auroc_all': 0.5342245838935731, 'aupr_all': 0.16306384513283992, 'auroc_unknown': 0.4995723487540352, 'aupr_unknown': 0.13452459138249104}
2026-08-21 16:59:25,358 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5630763710704934, 'aupr_all': 0.1747498660008183, 'auroc_unknown': 0.524651970714791, 'aupr_unknown': 0.1404864494149039, 'val_auc': 0.8551724137931035} best={'auroc_all': 0.5630763710704934, 'aupr_all': 0.1747498660008183, 'auroc_unknown': 0.524651970714791, 'aupr_unknown': 0.1404864494149039}
2026-08-21 16:59:28,924 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.567657431640969, 'aupr_all': 0.1774351564994504, 'auroc_unknown': 0.5290516502575184, 'aupr_unknown': 0.14178975421846163, 'val_auc': 0.8560344827586208} best={'auroc_all': 0.567657431640969, 'aupr_all': 0.1774351564994504, 'auroc_unknown': 0.5290516502575184, 'aupr_unknown': 0.14178975421846163}
2026-08-21 16:59:32,560 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5748269327169229, 'aupr_all': 0.1784596658422915, 'auroc_unknown': 0.5355283264078519, 'aupr_unknown': 0.14125881511704977, 'val_auc': 0.860919540229885} best={'auroc_all': 0.5748269327169229, 'aupr_all': 0.1784596658422915, 'auroc_unknown': 0.5355283264078519, 'aupr_unknown': 0.14178975421846163}
