2026-08-11 12:06:45,086 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'C_sim', 'rotations': None}
2026-08-11 12:06:45,086 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 1.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 12:06:49,143 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5776436160233814, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.36344124204602096, 'aupr_unknown': 0.034212702023411194, 'val_auc': 0.8444444444444444} best={'auroc_all': 0.5776436160233814, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.36344124204602096, 'aupr_unknown': 0.034212702023411194}
2026-08-11 12:06:49,567 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5814239659547578, 'aupr_all': 0.10970940465228445, 'auroc_unknown': 0.37554571624881977, 'aupr_unknown': 0.03485281832277154, 'val_auc': 0.8429951690821256} best={'auroc_all': 0.5814239659547578, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.37554571624881977, 'aupr_unknown': 0.03485281832277154}
2026-08-11 12:06:49,992 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5815206068505189, 'aupr_all': 0.10899906597310553, 'auroc_unknown': 0.3796696249319155, 'aupr_unknown': 0.03507477667552498, 'val_auc': 0.8376811594202899} best={'auroc_all': 0.5815206068505189, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.3796696249319155, 'aupr_unknown': 0.03507477667552498}
2026-08-11 12:06:50,424 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5817883132399262, 'aupr_all': 0.10874357917196417, 'auroc_unknown': 0.381988427717623, 'aupr_unknown': 0.03520341511473879, 'val_auc': 0.8342995169082125} best={'auroc_all': 0.5817883132399262, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.381988427717623, 'aupr_unknown': 0.03520341511473879}
2026-08-11 12:06:50,885 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5828964128084363, 'aupr_all': 0.10922050606877898, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683, 'val_auc': 0.8352657004830917} best={'auroc_all': 0.5828964128084363, 'aupr_all': 0.1101808523315876, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:06:52,598 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5851239669421487, 'aupr_all': 0.11063917042618403, 'auroc_unknown': 0.3826200298323341, 'aupr_unknown': 0.035238735121071424, 'val_auc': 0.8391304347826086} best={'auroc_all': 0.5851239669421487, 'aupr_all': 0.11063917042618403, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:06:54,287 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5876605744640936, 'aupr_all': 0.1122738613488901, 'auroc_unknown': 0.38240410143733405, 'aupr_unknown': 0.035226506938079376, 'val_auc': 0.8463768115942029} best={'auroc_all': 0.5876605744640936, 'aupr_all': 0.1122738613488901, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:06:55,972 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5907949238227831, 'aupr_all': 0.11448163884672202, 'auroc_unknown': 0.3821546509681637, 'aupr_unknown': 0.03521155132356128, 'val_auc': 0.8536231884057972} best={'auroc_all': 0.5907949238227831, 'aupr_all': 0.11448163884672202, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:06:58,163 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5946574740563011, 'aupr_all': 0.11731837726688123, 'auroc_unknown': 0.3823624878280193, 'aupr_unknown': 0.03522451720376405, 'val_auc': 0.8584541062801933} best={'auroc_all': 0.5946574740563011, 'aupr_all': 0.11731837726688123, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:00,029 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5990679028802196, 'aupr_all': 0.12113532437593844, 'auroc_unknown': 0.38153437700265497, 'aupr_unknown': 0.03517916405423878, 'val_auc': 0.8676328502415459} best={'auroc_all': 0.5990679028802196, 'aupr_all': 0.12113532437593844, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:01,716 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6047019560216041, 'aupr_all': 0.12676053060422787, 'auroc_unknown': 0.38022655373657843, 'aupr_unknown': 0.03510795841262789, 'val_auc': 0.8821256038647344} best={'auroc_all': 0.6047019560216041, 'aupr_all': 0.12676053060422787, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:03,405 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6111411031132439, 'aupr_all': 0.13464702841454246, 'auroc_unknown': 0.37694693894913617, 'aupr_unknown': 0.03492344832004061, 'val_auc': 0.8927536231884058} best={'auroc_all': 0.6111411031132439, 'aupr_all': 0.13464702841454246, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:05,096 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6159155089506996, 'aupr_all': 0.14328920884411314, 'auroc_unknown': 0.37302161965715935, 'aupr_unknown': 0.03470918733177625, 'val_auc': 0.9062801932367149} best={'auroc_all': 0.6159155089506996, 'aupr_all': 0.14328920884411314, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:06,784 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6197356013704988, 'aupr_all': 0.1517546264869778, 'auroc_unknown': 0.3706676764902527, 'aupr_unknown': 0.03458330132620996, 'val_auc': 0.914975845410628} best={'auroc_all': 0.6197356013704988, 'aupr_all': 0.1517546264869778, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:08,475 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6231119849521609, 'aupr_all': 0.15949358263739744, 'auroc_unknown': 0.36988117927420316, 'aupr_unknown': 0.03453857859246606, 'val_auc': 0.9227053140096618} best={'auroc_all': 0.6231119849521609, 'aupr_all': 0.15949358263739744, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:10,829 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6259613485786506, 'aupr_all': 0.16333020410508087, 'auroc_unknown': 0.3717776039253655, 'aupr_unknown': 0.03464296033235634, 'val_auc': 0.9270531400966183} best={'auroc_all': 0.6259613485786506, 'aupr_all': 0.16333020410508087, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:12,543 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6271802827887872, 'aupr_all': 0.16433270209823564, 'auroc_unknown': 0.3729219781815223, 'aupr_unknown': 0.034708245580086436, 'val_auc': 0.9294685990338164} best={'auroc_all': 0.6271802827887872, 'aupr_all': 0.16433270209823564, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:14,225 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6278712096527346, 'aupr_all': 0.16560109347536917, 'auroc_unknown': 0.3727347169396057, 'aupr_unknown': 0.03469656072421137, 'val_auc': 0.9318840579710144} best={'auroc_all': 0.6278712096527346, 'aupr_all': 0.16560109347536917, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:15,905 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6294818912487534, 'aupr_all': 0.169448476688575, 'auroc_unknown': 0.3730477437563403, 'aupr_unknown': 0.03471346201572537, 'val_auc': 0.9352657004830918} best={'auroc_all': 0.6294818912487534, 'aupr_all': 0.169448476688575, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:17,598 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6310446843804616, 'aupr_all': 0.1735414078313922, 'auroc_unknown': 0.37378314870761997, 'aupr_unknown': 0.03475289452173509, 'val_auc': 0.9391304347826087} best={'auroc_all': 0.6310446843804616, 'aupr_all': 0.1735414078313922, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:19,287 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6320721881572322, 'aupr_all': 0.17516070468375416, 'auroc_unknown': 0.3747666170077596, 'aupr_unknown': 0.03480757770277103, 'val_auc': 0.9405797101449275} best={'auroc_all': 0.6320721881572322, 'aupr_all': 0.17516070468375416, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:20,974 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.632922208398748, 'aupr_all': 0.17538557889941656, 'auroc_unknown': 0.3763467782281295, 'aupr_unknown': 0.03489743056153807, 'val_auc': 0.9400966183574879} best={'auroc_all': 0.632922208398748, 'aupr_all': 0.17538557889941656, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:23,362 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6329734293077401, 'aupr_all': 0.17405994045201362, 'auroc_unknown': 0.3773732472578943, 'aupr_unknown': 0.03495640129187297, 'val_auc': 0.9391304347826087} best={'auroc_all': 0.6329734293077401, 'aupr_all': 0.17538557889941656, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
2026-08-11 12:07:25,053 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6331991715789369, 'aupr_all': 0.17343983993223921, 'auroc_unknown': 0.378456357033671, 'aupr_unknown': 0.035018230494245614, 'val_auc': 0.9381642512077295} best={'auroc_all': 0.6331991715789369, 'aupr_all': 0.17538557889941656, 'auroc_unknown': 0.3827726130664884, 'aupr_unknown': 0.03524784016817683}
