2026-08-20 04:18:27,296 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [9]}
2026-08-20 04:18:27,296 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 04:18:32,967 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6930649503451303, 'aupr_all': 0.40570681828644733, 'auroc_unknown': 0.6903304728781399, 'aupr_unknown': 0.3927391990636888, 'val_auc': 0.991725768321513} best={'auroc_all': 0.6930649503451303, 'aupr_all': 0.40570681828644733, 'auroc_unknown': 0.6903304728781399, 'aupr_unknown': 0.3927391990636888}
2026-08-20 04:18:37,405 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.71545403239123, 'aupr_all': 0.4208585940192423, 'auroc_unknown': 0.7129188946506563, 'aupr_unknown': 0.40710938339041114, 'val_auc': 0.975886524822695} best={'auroc_all': 0.71545403239123, 'aupr_all': 0.4208585940192423, 'auroc_unknown': 0.7129188946506563, 'aupr_unknown': 0.40710938339041114}
2026-08-20 04:18:41,734 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7281790914614599, 'aupr_all': 0.43898101785224614, 'auroc_unknown': 0.7258053079759853, 'aupr_unknown': 0.4253422146821103, 'val_auc': 0.9853427895981086} best={'auroc_all': 0.7281790914614599, 'aupr_all': 0.43898101785224614, 'auroc_unknown': 0.7258053079759853, 'aupr_unknown': 0.4253422146821103}
2026-08-20 04:18:46,040 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7343201047602532, 'aupr_all': 0.4479802688975831, 'auroc_unknown': 0.7320084332589085, 'aupr_unknown': 0.43472257506567996, 'val_auc': 0.9971631205673759} best={'auroc_all': 0.7343201047602532, 'aupr_all': 0.4479802688975831, 'auroc_unknown': 0.7320084332589085, 'aupr_unknown': 0.43472257506567996}
2026-08-20 04:18:50,435 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7402113419440718, 'aupr_all': 0.4537702572975844, 'auroc_unknown': 0.7378566225271641, 'aupr_unknown': 0.44016497302028523, 'val_auc': 0.9952718676122931} best={'auroc_all': 0.7402113419440718, 'aupr_all': 0.4537702572975844, 'auroc_unknown': 0.7378566225271641, 'aupr_unknown': 0.44016497302028523}
2026-08-20 04:19:02,062 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7406444209047668, 'aupr_all': 0.45609674174132897, 'auroc_unknown': 0.7384111636216586, 'aupr_unknown': 0.4430343840675972, 'val_auc': 0.9749408983451537} best={'auroc_all': 0.7406444209047668, 'aupr_all': 0.45609674174132897, 'auroc_unknown': 0.7384111636216586, 'aupr_unknown': 0.4430343840675972}
2026-08-20 04:19:13,712 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7449830574116177, 'aupr_all': 0.46165437656618685, 'auroc_unknown': 0.7426908707325895, 'aupr_unknown': 0.4479177206103141, 'val_auc': 0.9739952718676123} best={'auroc_all': 0.7449830574116177, 'aupr_all': 0.46165437656618685, 'auroc_unknown': 0.7426908707325895, 'aupr_unknown': 0.4479177206103141}
2026-08-20 04:19:25,300 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7499718643102663, 'aupr_all': 0.46984504520384707, 'auroc_unknown': 0.7476557592370511, 'aupr_unknown': 0.45630199294089024, 'val_auc': 0.9997635933806146} best={'auroc_all': 0.7499718643102663, 'aupr_all': 0.46984504520384707, 'auroc_unknown': 0.7476557592370511, 'aupr_unknown': 0.45630199294089024}
2026-08-20 04:19:36,924 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.755643940247651, 'aupr_all': 0.47860349838052724, 'auroc_unknown': 0.7535051185015876, 'aupr_unknown': 0.46552530500544054, 'val_auc': 0.9690307328605201} best={'auroc_all': 0.755643940247651, 'aupr_all': 0.47860349838052724, 'auroc_unknown': 0.7535051185015876, 'aupr_unknown': 0.46552530500544054}
2026-08-20 04:19:48,559 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7604091702938263, 'aupr_all': 0.48230550894558777, 'auroc_unknown': 0.7582781647586906, 'aupr_unknown': 0.4695121903691655, 'val_auc': 0.9765957446808511} best={'auroc_all': 0.7604091702938263, 'aupr_all': 0.48230550894558777, 'auroc_unknown': 0.7582781647586906, 'aupr_unknown': 0.4695121903691655}
2026-08-20 04:20:00,485 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7642353389230613, 'aupr_all': 0.49149582964896504, 'auroc_unknown': 0.7620903933555354, 'aupr_unknown': 0.4793724250717443, 'val_auc': 0.975886524822695} best={'auroc_all': 0.7642353389230613, 'aupr_all': 0.49149582964896504, 'auroc_unknown': 0.7620903933555354, 'aupr_unknown': 0.4793724250717443}
2026-08-20 04:20:12,104 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7653138506982406, 'aupr_all': 0.4944458284521688, 'auroc_unknown': 0.7632251597485994, 'aupr_unknown': 0.48240209405891415, 'val_auc': 0.975886524822695} best={'auroc_all': 0.7653138506982406, 'aupr_all': 0.4944458284521688, 'auroc_unknown': 0.7632251597485994, 'aupr_unknown': 0.48240209405891415}
2026-08-20 04:20:23,799 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.7680359890290589, 'aupr_all': 0.4955638083568127, 'auroc_unknown': 0.7658675034925781, 'aupr_unknown': 0.483240213378786, 'val_auc': 0.9770685579196218} best={'auroc_all': 0.7680359890290589, 'aupr_all': 0.4955638083568127, 'auroc_unknown': 0.7658675034925781, 'aupr_unknown': 0.483240213378786}
2026-08-20 04:20:35,482 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.7734730167374466, 'aupr_all': 0.5047674139680045, 'auroc_unknown': 0.7714858627770791, 'aupr_unknown': 0.4927357950053558, 'val_auc': 0.9685579196217494} best={'auroc_all': 0.7734730167374466, 'aupr_all': 0.5047674139680045, 'auroc_unknown': 0.7714858627770791, 'aupr_unknown': 0.4927357950053558}
2026-08-20 04:20:47,113 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.7761822578189573, 'aupr_all': 0.5073833655091328, 'auroc_unknown': 0.7741983320124448, 'aupr_unknown': 0.4957909870065467, 'val_auc': 0.975886524822695} best={'auroc_all': 0.7761822578189573, 'aupr_all': 0.5073833655091328, 'auroc_unknown': 0.7741983320124448, 'aupr_unknown': 0.4957909870065467}
2026-08-20 04:20:58,726 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.7805184197465902, 'aupr_all': 0.5182569434567184, 'auroc_unknown': 0.7785592424366936, 'aupr_unknown': 0.5067719154838157, 'val_auc': 0.9711583924349881} best={'auroc_all': 0.7805184197465902, 'aupr_all': 0.5182569434567184, 'auroc_unknown': 0.7785592424366936, 'aupr_unknown': 0.5067719154838157}
