2026-08-20 22:55:13,669 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [1]}
2026-08-20 22:55:13,669 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 22:55:19,445 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7668920526910589, 'aupr_all': 0.4996235465579146, 'auroc_unknown': 0.7706550669093799, 'aupr_unknown': 0.4874188018050965, 'val_auc': 0.6704491725768321} best={'auroc_all': 0.7668920526910589, 'aupr_all': 0.4996235465579146, 'auroc_unknown': 0.7706550669093799, 'aupr_unknown': 0.4874188018050965}
2026-08-20 22:55:23,786 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7707907752470324, 'aupr_all': 0.5104255843371974, 'auroc_unknown': 0.7751205911593041, 'aupr_unknown': 0.49802874222086313, 'val_auc': 0.675177304964539} best={'auroc_all': 0.7707907752470324, 'aupr_all': 0.5104255843371974, 'auroc_unknown': 0.7751205911593041, 'aupr_unknown': 0.49802874222086313}
2026-08-20 22:55:28,108 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7789894977570101, 'aupr_all': 0.5328062266756307, 'auroc_unknown': 0.7818770860811539, 'aupr_unknown': 0.5199887269004287, 'val_auc': 0.7191489361702127} best={'auroc_all': 0.7789894977570101, 'aupr_all': 0.5328062266756307, 'auroc_unknown': 0.7818770860811539, 'aupr_unknown': 0.5199887269004287}
2026-08-20 22:55:32,446 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7889655384946556, 'aupr_all': 0.5605628553635384, 'auroc_unknown': 0.7915134171461978, 'aupr_unknown': 0.5483930908525693, 'val_auc': 0.7234042553191489} best={'auroc_all': 0.7889655384946556, 'aupr_all': 0.5605628553635384, 'auroc_unknown': 0.7915134171461978, 'aupr_unknown': 0.5483930908525693}
2026-08-20 22:55:36,968 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7985056117293214, 'aupr_all': 0.588218121921218, 'auroc_unknown': 0.8004043032710971, 'aupr_unknown': 0.5751109432149997, 'val_auc': 0.7099290780141844} best={'auroc_all': 0.7985056117293214, 'aupr_all': 0.588218121921218, 'auroc_unknown': 0.8004043032710971, 'aupr_unknown': 0.5751109432149997}
2026-08-20 22:55:48,733 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.8145663759879344, 'aupr_all': 0.6337477014800114, 'auroc_unknown': 0.8133351974954591, 'aupr_unknown': 0.6163380550621427, 'val_auc': 0.8035460992907802} best={'auroc_all': 0.8145663759879344, 'aupr_all': 0.6337477014800114, 'auroc_unknown': 0.8133351974954591, 'aupr_unknown': 0.6163380550621427}
2026-08-20 22:56:00,343 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8316527567410436, 'aupr_all': 0.6838326020307796, 'auroc_unknown': 0.8276918408059676, 'aupr_unknown': 0.6627748467038406, 'val_auc': 0.8278959810874705} best={'auroc_all': 0.8316527567410436, 'aupr_all': 0.6838326020307796, 'auroc_unknown': 0.8276918408059676, 'aupr_unknown': 0.6627748467038406}
2026-08-20 22:56:11,988 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8477185897474228, 'aupr_all': 0.7201626119667062, 'auroc_unknown': 0.8416307223391412, 'aupr_unknown': 0.6953236646785071, 'val_auc': 0.8905437352245864} best={'auroc_all': 0.8477185897474228, 'aupr_all': 0.7201626119667062, 'auroc_unknown': 0.8416307223391412, 'aupr_unknown': 0.6953236646785071}
2026-08-20 22:56:23,551 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.859972761230243, 'aupr_all': 0.7501693041471817, 'auroc_unknown': 0.852177684761388, 'aupr_unknown': 0.7217329221526408, 'val_auc': 0.9014184397163121} best={'auroc_all': 0.859972761230243, 'aupr_all': 0.7501693041471817, 'auroc_unknown': 0.852177684761388, 'aupr_unknown': 0.7217329221526408}
