2026-08-11 01:11:55,914 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': None}
2026-08-11 01:11:55,914 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 01:11:58,406 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5799035072128914, 'aupr_all': 0.10708567742336567, 'auroc_unknown': 0.38751610215493765, 'aupr_unknown': 0.0355298705607083, 'val_auc': 0.7946859903381642} best={'auroc_all': 0.5799035072128914, 'aupr_all': 0.10708567742336567, 'auroc_unknown': 0.38751610215493765, 'aupr_unknown': 0.0355298705607083}
2026-08-11 01:11:59,017 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5948950650196985, 'aupr_all': 0.11236005204706766, 'auroc_unknown': 0.4143818483285662, 'aupr_unknown': 0.03705247138837813, 'val_auc': 0.770048309178744} best={'auroc_all': 0.5948950650196985, 'aupr_all': 0.11236005204706766, 'auroc_unknown': 0.4143818483285662, 'aupr_unknown': 0.03705247138837813}
2026-08-11 01:11:59,546 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.597786886459907, 'aupr_all': 0.10923318583438907, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413, 'val_auc': 0.736231884057971} best={'auroc_all': 0.597786886459907, 'aupr_all': 0.11236005204706766, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:00,174 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5896601646968216, 'aupr_all': 0.11348932046740133, 'auroc_unknown': 0.38185826959515506, 'aupr_unknown': 0.035376137861783716, 'val_auc': 0.8516908212560388} best={'auroc_all': 0.597786886459907, 'aupr_all': 0.11348932046740133, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:00,743 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6027400100713883, 'aupr_all': 0.11891684627263757, 'auroc_unknown': 0.39084264784621825, 'aupr_unknown': 0.03584153894523072, 'val_auc': 0.8579710144927537} best={'auroc_all': 0.6027400100713883, 'aupr_all': 0.11891684627263757, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:02,429 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6040963150567257, 'aupr_all': 0.1219325362425599, 'auroc_unknown': 0.38962637452063437, 'aupr_unknown': 0.035785480876577985, 'val_auc': 0.8695652173913044} best={'auroc_all': 0.6040963150567257, 'aupr_all': 0.1219325362425599, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:04,083 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6092101365561776, 'aupr_all': 0.12266401147839262, 'auroc_unknown': 0.3954273116591161, 'aupr_unknown': 0.03609622908177539, 'val_auc': 0.8743961352657006} best={'auroc_all': 0.6092101365561776, 'aupr_all': 0.12266401147839262, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:05,506 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6109762088134522, 'aupr_all': 0.12707631944231135, 'auroc_unknown': 0.39114041633953744, 'aupr_unknown': 0.03581863767991424, 'val_auc': 0.8565217391304347} best={'auroc_all': 0.6109762088134522, 'aupr_all': 0.12707631944231135, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:07,189 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6114806421991172, 'aupr_all': 0.12702418968949558, 'auroc_unknown': 0.3939014793175738, 'aupr_unknown': 0.03593540512096618, 'val_auc': 0.8681159420289856} best={'auroc_all': 0.6114806421991172, 'aupr_all': 0.12707631944231135, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:08,934 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6168206996652744, 'aupr_all': 0.1318867101504159, 'auroc_unknown': 0.39465884700710296, 'aupr_unknown': 0.035997688229041744, 'val_auc': 0.8942028985507245} best={'auroc_all': 0.6168206996652744, 'aupr_all': 0.1318867101504159, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:11,091 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6156138609950927, 'aupr_all': 0.13229891553135853, 'auroc_unknown': 0.39138524307433953, 'aupr_unknown': 0.03585020942815235, 'val_auc': 0.8879227053140097} best={'auroc_all': 0.6168206996652744, 'aupr_all': 0.13229891553135853, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:13,220 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6180256869772999, 'aupr_all': 0.13728661760836272, 'auroc_unknown': 0.38790426465515726, 'aupr_unknown': 0.03567211168924333, 'val_auc': 0.8927536231884058} best={'auroc_all': 0.6180256869772999, 'aupr_all': 0.13728661760836272, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:15,740 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6204201101928375, 'aupr_all': 0.14040063842986744, 'auroc_unknown': 0.38901789107776474, 'aupr_unknown': 0.035750427629470685, 'val_auc': 0.8772946859903383} best={'auroc_all': 0.6204201101928375, 'aupr_all': 0.14040063842986744, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:18,467 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6270662391263565, 'aupr_all': 0.14490142379634327, 'auroc_unknown': 0.39560093288464615, 'aupr_unknown': 0.03606804709148305, 'val_auc': 0.8975845410628019} best={'auroc_all': 0.6270662391263565, 'aupr_all': 0.14490142379634327, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:20,930 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6303352439349507, 'aupr_all': 0.1477257168941254, 'auroc_unknown': 0.39907058315462596, 'aupr_unknown': 0.03622717266094855, 'val_auc': 0.9111111111111111} best={'auroc_all': 0.6303352439349507, 'aupr_all': 0.1477257168941254, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:23,360 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6242130493596769, 'aupr_all': 0.1489777178102986, 'auroc_unknown': 0.38652616062668244, 'aupr_unknown': 0.03558554361513642, 'val_auc': 0.9024154589371981} best={'auroc_all': 0.6303352439349507, 'aupr_all': 0.1489777178102986, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:25,775 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6328470432576004, 'aupr_all': 0.15397523163257237, 'auroc_unknown': 0.3978677186587101, 'aupr_unknown': 0.0361899926058244, 'val_auc': 0.9057971014492754} best={'auroc_all': 0.6328470432576004, 'aupr_all': 0.15397523163257237, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:28,224 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6339286066925363, 'aupr_all': 0.15731341692806, 'auroc_unknown': 0.3931124390476217, 'aupr_unknown': 0.035864922786954245, 'val_auc': 0.9144927536231884} best={'auroc_all': 0.6339286066925363, 'aupr_all': 0.15731341692806, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:30,612 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.636970881838917, 'aupr_all': 0.1584087626446058, 'auroc_unknown': 0.40067316948668225, 'aupr_unknown': 0.036353746058896845, 'val_auc': 0.9111111111111112} best={'auroc_all': 0.636970881838917, 'aupr_all': 0.1584087626446058, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:33,162 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6318601459363923, 'aupr_all': 0.16208808351583903, 'auroc_unknown': 0.3874240898410083, 'aupr_unknown': 0.03562402724133315, 'val_auc': 0.9178743961352658} best={'auroc_all': 0.636970881838917, 'aupr_all': 0.16208808351583903, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:35,711 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6378284309369354, 'aupr_all': 0.16792125870590424, 'auroc_unknown': 0.3958480714866323, 'aupr_unknown': 0.036098570702943276, 'val_auc': 0.9144927536231884} best={'auroc_all': 0.6378284309369354, 'aupr_all': 0.16792125870590424, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
2026-08-11 01:12:37,937 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6419201793102086, 'aupr_all': 0.17137040958009914, 'auroc_unknown': 0.4011933396031171, 'aupr_unknown': 0.036402901673275714, 'val_auc': 0.9227053140096619} best={'auroc_all': 0.6419201793102086, 'aupr_all': 0.17137040958009914, 'auroc_unknown': 0.4363069031429372, 'aupr_unknown': 0.03856795797664413}
