2026-08-21 21:39:54,079 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-21 21:40:13,233 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.603757213287828, 'aupr_all': 0.20007598326532902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6028061224489796} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:18,145 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6026154575812337, 'aupr_all': 0.19850972376400886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6037414965986394} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:22,993 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6016965885672549, 'aupr_all': 0.19729497751545008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6043367346938776} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:27,834 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6011474155781062, 'aupr_all': 0.1964802480324878, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.604719387755102} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:32,867 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6012123115515482, 'aupr_all': 0.19618332227457547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6040816326530613} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:37,774 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6018365416790827, 'aupr_all': 0.19630840118059106, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6042517006802721} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:42,658 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6030231871543629, 'aupr_all': 0.19685854665360436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.604421768707483} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:47,533 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.604945632348262, 'aupr_all': 0.19787273481755038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6064625850340136} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:52,311 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6079030240094903, 'aupr_all': 0.19959767307594053, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6097789115646258} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:57,151 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6113606138975981, 'aupr_all': 0.20190337131201272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614200680272109} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:02,132 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6148006773157482, 'aupr_all': 0.20454432255037014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6199829931972789} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:07,083 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6183735030253625, 'aupr_all': 0.20745529184679395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6267006802721089} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:11,974 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6222098867732564, 'aupr_all': 0.21073260719620499, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.631547619047619} best={'auroc_all': 0.6223872534996837, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:16,699 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6263390475537346, 'aupr_all': 0.21447226508334838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6358843537414965} best={'auroc_all': 0.6263390475537346, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:21,681 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6306640273256265, 'aupr_all': 0.21862256020769505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6431972789115646} best={'auroc_all': 0.6306640273256265, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:26,520 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6353061586094048, 'aupr_all': 0.22317529874426323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6504251700680271} best={'auroc_all': 0.6353061586094048, 'aupr_all': 0.2252868435980374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:31,458 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6400654122016762, 'aupr_all': 0.2282952398052724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.65671768707483} best={'auroc_all': 0.6400654122016762, 'aupr_all': 0.2282952398052724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:36,267 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6448893626496122, 'aupr_all': 0.23386406647620447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6641156462585034} best={'auroc_all': 0.6448893626496122, 'aupr_all': 0.23386406647620447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:41,013 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6494205606980903, 'aupr_all': 0.23927090578962423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6710034013605443} best={'auroc_all': 0.6494205606980903, 'aupr_all': 0.23927090578962423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:45,986 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6531010475426169, 'aupr_all': 0.24365844095534245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6769557823129251} best={'auroc_all': 0.6531010475426169, 'aupr_all': 0.24365844095534245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:50,666 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6556825294726949, 'aupr_all': 0.24661742608708404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6794217687074829} best={'auroc_all': 0.6556825294726949, 'aupr_all': 0.24661742608708404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:41:55,520 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.657194590874016, 'aupr_all': 0.24806300247870294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6818877551020408} best={'auroc_all': 0.657194590874016, 'aupr_all': 0.24806300247870294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:00,304 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6822278911564625} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:05,114 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6576854182487806, 'aupr_all': 0.24731013811733446, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6815476190476191} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:09,828 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6570702469537506, 'aupr_all': 0.24570863602491555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6806972789115646} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:14,562 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6560954340552835, 'aupr_all': 0.24363237698234835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6776360544217687} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:19,353 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6549476432325405, 'aupr_all': 0.24139690071172865, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6741496598639455} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:24,087 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6537105922208568, 'aupr_all': 0.23910664316158908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6703656462585035} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:28,727 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6524625343068641, 'aupr_all': 0.2369157287071315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6687925170068028} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:33,317 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.651290902722574, 'aupr_all': 0.23498017911921015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6667517006802721} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:38,075 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6503538257221199, 'aupr_all': 0.2333872750004657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6662414965986394} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:42,800 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6497023944639444, 'aupr_all': 0.23218044078622402, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6647108843537415} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:47,485 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6493678252784116, 'aupr_all': 0.23134397037275395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6635204081632653} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:52,287 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6493201129639081, 'aupr_all': 0.23084060528025213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6629251700680272} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:42:57,024 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6495297265065183, 'aupr_all': 0.2306353899501873, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6630102040816327} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:01,754 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.650007469585252, 'aupr_all': 0.2306457439468415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6627551020408163} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:06,499 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6507208162084859, 'aupr_all': 0.23105457397634604, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6619897959183673} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:11,333 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6516897602644127, 'aupr_all': 0.23173077255161673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.661734693877551} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:16,424 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.652820291476075, 'aupr_all': 0.23261103091765387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6620748299319728} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:21,349 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6540802656653201, 'aupr_all': 0.2336015750282646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6625850340136055} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:26,272 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6554456491111049, 'aupr_all': 0.23469665905713266, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6647108843537415} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:31,568 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6568165236914807, 'aupr_all': 0.23580842411392294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6656462585034013} best={'auroc_all': 0.6577972793318694, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:36,697 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6581561470445623, 'aupr_all': 0.23687225779072033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6660714285714286} best={'auroc_all': 0.6581561470445623, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:41,545 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6594379749230989, 'aupr_all': 0.23783735015935134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6664115646258504} best={'auroc_all': 0.6594379749230989, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:46,690 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6606099021049148, 'aupr_all': 0.23869819587038535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.666921768707483} best={'auroc_all': 0.6606099021049148, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:51,475 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6617913212517206, 'aupr_all': 0.23952870556258266, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.66828231292517} best={'auroc_all': 0.6617913212517206, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:43:56,435 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.662934747905439, 'aupr_all': 0.24025929142884522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6683673469387755} best={'auroc_all': 0.662934747905439, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:01,528 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6639493022490202, 'aupr_all': 0.24085479590986852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6697278911564626} best={'auroc_all': 0.6639493022490202, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:06,745 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6648413191016591, 'aupr_all': 0.2413395689079948, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6704931972789115} best={'auroc_all': 0.6648413191016591, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:11,758 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6656422344391038, 'aupr_all': 0.24173627072279583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6715986394557822} best={'auroc_all': 0.6656422344391038, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:16,545 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6663634903489091, 'aupr_all': 0.24207129581292702, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6723639455782313} best={'auroc_all': 0.6663634903489091, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:21,370 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6670186432620429, 'aupr_all': 0.2423498633769099, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6722363945578231} best={'auroc_all': 0.6670186432620429, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:26,190 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6676513738712003, 'aupr_all': 0.24262570684839757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6726190476190477} best={'auroc_all': 0.6676513738712003, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:30,237 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6682768808158248, 'aupr_all': 0.24289236605302952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6727891156462585} best={'auroc_all': 0.6682768808158248, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:34,275 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6688827305249943, 'aupr_all': 0.24319078372400432, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6728741496598639} best={'auroc_all': 0.6688827305249943, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:38,335 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6694898919481836, 'aupr_all': 0.2435267934580273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.673469387755102} best={'auroc_all': 0.6694898919481836, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:42,397 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6701077503068323, 'aupr_all': 0.24389645389599057, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6738945578231292} best={'auroc_all': 0.6701077503068323, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:46,351 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.670723814552721, 'aupr_all': 0.24426998389278742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.674234693877551} best={'auroc_all': 0.670723814552721, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:50,416 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.671340379672195, 'aupr_all': 0.24465971651990762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6744897959183673} best={'auroc_all': 0.671340379672195, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:54,463 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.671933806074245, 'aupr_all': 0.24504035536432686, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6745748299319727} best={'auroc_all': 0.671933806074245, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:44:58,535 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6725151458219133, 'aupr_all': 0.2453842354126417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6755102040816326} best={'auroc_all': 0.6725151458219133, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:02,628 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6730843619655091, 'aupr_all': 0.24569971396537416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6763605442176871} best={'auroc_all': 0.6730843619655091, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
