2026-08-21 20:20:35,513 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.1'], 'tag': 'T_drop0.1', 'rotations': None}
2026-08-21 20:21:04,208 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5649780058608286, 'aupr_all': 0.171802970251458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.55} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:08,320 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5666634947409956, 'aupr_all': 0.17229050517611338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.552891156462585} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:12,139 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5684275140304751, 'aupr_all': 0.1727557593953341, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5551020408163265} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:15,872 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5702634784732785, 'aupr_all': 0.1732721908164602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5574829931972789} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:19,703 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5716128072784519, 'aupr_all': 0.17372222988669522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5597789115646259} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:23,877 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5731240783669439, 'aupr_all': 0.17423391102610541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5613945578231292} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:28,861 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5744811029715869, 'aupr_all': 0.17470821331126493, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5645408163265306} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:33,618 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5756669376064321, 'aupr_all': 0.17513611549120492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5656462585034013} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:38,308 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5767536711180452, 'aupr_all': 0.1755361259991413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5684523809523809} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:42,937 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5778436644134828, 'aupr_all': 0.17594007212420265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5706632653061224} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:47,918 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5788953367741377, 'aupr_all': 0.17634010804326863, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5725340136054422} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:52,962 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5799511947136455, 'aupr_all': 0.17672752588047994, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5729591836734694} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:21:57,807 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5810491239815423, 'aupr_all': 0.17713388022375617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5735544217687074} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:02,567 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5821516781190591, 'aupr_all': 0.1775404236319184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5737244897959184} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:07,166 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.583300076558938, 'aupr_all': 0.17796247470691076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5743197278911565} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:11,968 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.584502039733776, 'aupr_all': 0.17841418175597218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5741496598639456} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:16,867 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5857444463978514, 'aupr_all': 0.17888526052785053, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5742346938775511} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:21,630 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5870814257952869, 'aupr_all': 0.1793830705908851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733843537414967} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:26,322 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5884964511505342, 'aupr_all': 0.1799127139670173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5728741496598639} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:31,149 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5900151573379002, 'aupr_all': 0.18049212358134245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5730442176870748} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:35,962 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5915473871120644, 'aupr_all': 0.18108470599057086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.573639455782313} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:40,976 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5930406924398314, 'aupr_all': 0.18165471375211245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715136054421769} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:45,815 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5945438982319466, 'aupr_all': 0.18223954320442753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5694727891156462} best={'auroc_all': 0.5955489749798618, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:50,791 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5960607918317076, 'aupr_all': 0.18284268916137372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5696428571428571} best={'auroc_all': 0.5960607918317076, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:22:55,710 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5976956452662844, 'aupr_all': 0.18353264080599158, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569812925170068} best={'auroc_all': 0.5976956452662844, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:00,604 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5995106510234157, 'aupr_all': 0.18432235316906398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5676020408163265} best={'auroc_all': 0.5995106510234157, 'aupr_all': 0.1847601256690152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:05,341 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6014723285778014, 'aupr_all': 0.18520178075131286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5668367346938775} best={'auroc_all': 0.6014723285778014, 'aupr_all': 0.18520178075131286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:10,250 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.603517699234395, 'aupr_all': 0.18614407853263848, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664965986394558} best={'auroc_all': 0.603517699234395, 'aupr_all': 0.18614407853263848, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:15,297 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6056004937693913, 'aupr_all': 0.18715209031749547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5674319727891156} best={'auroc_all': 0.6056004937693913, 'aupr_all': 0.18715209031749547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:20,205 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6076666855766972, 'aupr_all': 0.18820388640002006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5661564625850339} best={'auroc_all': 0.6076666855766972, 'aupr_all': 0.18820388640002006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:25,180 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6096774117927335, 'aupr_all': 0.18927056403820386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664965986394558} best={'auroc_all': 0.6096774117927335, 'aupr_all': 0.18927056403820386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:30,032 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6116442602510574, 'aupr_all': 0.19032526762550125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5653911564625851} best={'auroc_all': 0.6116442602510574, 'aupr_all': 0.19032526762550125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:34,745 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6135638890574205, 'aupr_all': 0.19138511798701657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5648809523809524} best={'auroc_all': 0.6135638890574205, 'aupr_all': 0.19138511798701657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:39,545 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6153706817194122, 'aupr_all': 0.19239576860892288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5656462585034013} best={'auroc_all': 0.6153706817194122, 'aupr_all': 0.19239576860892288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:44,273 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6170546720843453, 'aupr_all': 0.19336556696408103, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5652210884353741} best={'auroc_all': 0.6170546720843453, 'aupr_all': 0.19336556696408103, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:49,127 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6185575576458078, 'aupr_all': 0.19423411273806412, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5663265306122449} best={'auroc_all': 0.6185575576458078, 'aupr_all': 0.19423411273806412, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:53,807 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6198589319107275, 'aupr_all': 0.19499569074891987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.566921768707483} best={'auroc_all': 0.6198589319107275, 'aupr_all': 0.19499569074891987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:23:58,877 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6209372511566629, 'aupr_all': 0.19563048694841617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5673469387755101} best={'auroc_all': 0.6209372511566629, 'aupr_all': 0.19563048694841617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:04,250 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6214170018352583, 'aupr_all': 0.19581399408653088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5687925170068028} best={'auroc_all': 0.6214170018352583, 'aupr_all': 0.19581399408653088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:09,283 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6224044761610736, 'aupr_all': 0.1964384892503518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.6224044761610736, 'aupr_all': 0.1964384892503518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:14,711 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.622967726982381, 'aupr_all': 0.19684034290722346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569812925170068} best={'auroc_all': 0.622967726982381, 'aupr_all': 0.19684034290722346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:19,669 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6233884628466385, 'aupr_all': 0.1971177163477735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569982993197279} best={'auroc_all': 0.6233884628466385, 'aupr_all': 0.1971177163477735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:24,615 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6238492070148873, 'aupr_all': 0.19741365691274249, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5700680272108845} best={'auroc_all': 0.6238492070148873, 'aupr_all': 0.19741365691274249, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:29,470 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6243974459979654, 'aupr_all': 0.19774334336886668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5704081632653061} best={'auroc_all': 0.6243974459979654, 'aupr_all': 0.19774334336886668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:34,312 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6250794674945237, 'aupr_all': 0.19814225953341677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5716836734693878} best={'auroc_all': 0.6250794674945237, 'aupr_all': 0.19814225953341677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:38,881 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6258354786939586, 'aupr_all': 0.19858868049937162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.6258354786939586, 'aupr_all': 0.19858868049937162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:43,671 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6266912376362126, 'aupr_all': 0.19911836720518838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5720238095238095} best={'auroc_all': 0.6266912376362126, 'aupr_all': 0.19911836720518838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:48,537 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6275975807050422, 'aupr_all': 0.19969888150168755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5725340136054422} best={'auroc_all': 0.6275975807050422, 'aupr_all': 0.19969888150168755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:53,374 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.628706061162396, 'aupr_all': 0.20041393762022802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738945578231293} best={'auroc_all': 0.628706061162396, 'aupr_all': 0.20041393762022802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:58,031 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6299762806797695, 'aupr_all': 0.20122831863914895, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.573469387755102} best={'auroc_all': 0.6299762806797695, 'aupr_all': 0.20122831863914895, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:02,785 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6313307783361204, 'aupr_all': 0.20211935504280576, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5759353741496599} best={'auroc_all': 0.6313307783361204, 'aupr_all': 0.20211935504280576, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:07,913 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6327129143611189, 'aupr_all': 0.2030839135857114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5766156462585034} best={'auroc_all': 0.6327129143611189, 'aupr_all': 0.2030839135857114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:12,807 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6341235160172844, 'aupr_all': 0.2040944760522125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5775510204081633} best={'auroc_all': 0.6341235160172844, 'aupr_all': 0.2040944760522125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:17,678 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.635532643791343, 'aupr_all': 0.2051607184144859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5781462585034014} best={'auroc_all': 0.635532643791343, 'aupr_all': 0.2051607184144859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:22,666 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6369144103194344, 'aupr_all': 0.20624577400001792, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5798469387755102} best={'auroc_all': 0.6369144103194344, 'aupr_all': 0.20624577400001792, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:28,104 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6383239630149361, 'aupr_all': 0.20740057234593473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801020408163264} best={'auroc_all': 0.6383239630149361, 'aupr_all': 0.20740057234593473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:32,981 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6396550448311829, 'aupr_all': 0.20856295129963826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5799319727891157} best={'auroc_all': 0.6396550448311829, 'aupr_all': 0.20856295129963826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:38,039 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.640941236878744, 'aupr_all': 0.2097423327261262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5798469387755102} best={'auroc_all': 0.640941236878744, 'aupr_all': 0.2097423327261262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:42,922 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6421921378661604, 'aupr_all': 0.21098318911288316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5800170068027211} best={'auroc_all': 0.6421921378661604, 'aupr_all': 0.21098318911288316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
