2026-08-10 03:54:16,121 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 6, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.0'], 'tag': 'C_nosim', 'rotations': None}
2026-08-10 03:54:37,543 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.48826065834150717, 'aupr_all': 0.15095045902051624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.520578231292517} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:54:45,910 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.4947467310957602, 'aupr_all': 0.1528564423399573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.537670068027211} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:54:53,835 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.49820943235774906, 'aupr_all': 0.1542749919966206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5127551020408163} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:01,343 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.500312417845955, 'aupr_all': 0.15435045214916818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.525765306122449} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:09,215 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5034811494214536, 'aupr_all': 0.15539841758907574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5279761904761905} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:17,139 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5048122353432216, 'aupr_all': 0.15566531773350425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5054421768707482} best={'auroc_all': 0.5092758277742729, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:25,249 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5092820825358051, 'aupr_all': 0.1571597536082517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5141156462585034} best={'auroc_all': 0.5092820825358051, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:33,132 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5113153603797351, 'aupr_all': 0.15699618935843135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5025510204081634} best={'auroc_all': 0.5113153603797351, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:40,976 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5131523204114271, 'aupr_all': 0.15729457109287165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5010204081632652} best={'auroc_all': 0.5131523204114271, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:49,176 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5165403915092337, 'aupr_all': 0.1577122079317228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4907312925170069} best={'auroc_all': 0.5165403915092337, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:55:57,392 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5175557690098133, 'aupr_all': 0.15767013582860728, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5034863945578232} best={'auroc_all': 0.5175557690098133, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:05,121 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5164149555203318, 'aupr_all': 0.15708212261111554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4989795918367347} best={'auroc_all': 0.5175557690098133, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:13,325 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5201882168799373, 'aupr_all': 0.15810420023591898, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5090986394557823} best={'auroc_all': 0.5201882168799373, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:21,515 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.523140131775899, 'aupr_all': 0.1585953511819195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5167517006802721} best={'auroc_all': 0.523140131775899, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:29,220 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5229945561528022, 'aupr_all': 0.15840181878141302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5034013605442177} best={'auroc_all': 0.523140131775899, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:36,919 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5237372983077526, 'aupr_all': 0.15860166812378565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5054421768707483} best={'auroc_all': 0.5237372983077526, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:44,966 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5256565432478846, 'aupr_all': 0.15884647849207215, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5201530612244898} best={'auroc_all': 0.5256565432478846, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:56:52,989 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5282314809771866, 'aupr_all': 0.15951047340989974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5134353741496599} best={'auroc_all': 0.5282314809771866, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:00,635 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5279968155442784, 'aupr_all': 0.15975360150360918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5349489795918367} best={'auroc_all': 0.5282314809771866, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:08,629 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5286566713319346, 'aupr_all': 0.15965907443277644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5203231292517007} best={'auroc_all': 0.5286566713319346, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:16,643 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5275502867431481, 'aupr_all': 0.1589648183188628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5171768707482993} best={'auroc_all': 0.5286566713319346, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:24,679 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5309696008572065, 'aupr_all': 0.1604281423267502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5047619047619047} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:32,215 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5295427474954124, 'aupr_all': 0.1591497793656013, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5318027210884353} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:39,706 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.528998024891233, 'aupr_all': 0.15956929566261555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5196428571428572} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:47,690 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5302866391962959, 'aupr_all': 0.15979414084744661, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48622448979591837} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:57:55,668 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5301493998339744, 'aupr_all': 0.1596160587725792, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5355442176870748} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:03,155 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.530495382368414, 'aupr_all': 0.1602855374697382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5027210884353741} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:11,081 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.528142984415187, 'aupr_all': 0.15930096090181614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5248299319727892} best={'auroc_all': 0.5309696008572065, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:18,898 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5312482610551812, 'aupr_all': 0.1606188312483384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49396258503401363} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:26,788 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.53082892722641, 'aupr_all': 0.1604801968948418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5138605442176871} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:34,624 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5308873631622603, 'aupr_all': 0.1603899548090816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5193877551020408} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:42,089 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5282930761115923, 'aupr_all': 0.1598467981277847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48894557823129253} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:50,159 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5311737478983529, 'aupr_all': 0.1607274105027297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5084183673469388} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:58:58,346 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5302066492742009, 'aupr_all': 0.16046828792635595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5293367346938775} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:05,668 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5296030452851221, 'aupr_all': 0.16031585101039292, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5068027210884354} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:13,559 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5296382049685888, 'aupr_all': 0.1607254600779756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5196853741496598} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:21,479 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.529806703769247, 'aupr_all': 0.16110799487272048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5263605442176871} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:28,983 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5311583604049347, 'aupr_all': 0.16152865141452577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5250850340136054} best={'auroc_all': 0.5312482610551812, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:36,853 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5314738409696972, 'aupr_all': 0.16145066278539627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5261054421768707} best={'auroc_all': 0.5314738409696972, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:44,570 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5295710653278167, 'aupr_all': 0.16112284958790687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5096938775510205} best={'auroc_all': 0.5314738409696972, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 03:59:52,335 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5296299077102649, 'aupr_all': 0.1613328791656074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5069727891156462} best={'auroc_all': 0.5314738409696972, 'aupr_all': 0.16207579151257676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:00,319 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5313570717360263, 'aupr_all': 0.16220865524690645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.502891156462585} best={'auroc_all': 0.5314738409696972, 'aupr_all': 0.16220865524690645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:08,014 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5311921016308304, 'aupr_all': 0.1622131532914463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5231292517006803} best={'auroc_all': 0.5314738409696972, 'aupr_all': 0.1622131532914463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:15,481 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5323132640431385, 'aupr_all': 0.1623065343642751, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5101190476190477} best={'auroc_all': 0.5323132640431385, 'aupr_all': 0.1623065343642751, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:23,536 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5326021551999173, 'aupr_all': 0.16255297002064822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5035714285714286} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.16255297002064822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:31,647 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5320205301185263, 'aupr_all': 0.1622311369269377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5340136054421768} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.16255297002064822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:39,726 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.532035853976366, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5166666666666666} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:47,461 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5324023518001894, 'aupr_all': 0.1625480713264722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5451530612244898} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:00:55,341 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5313664015329294, 'aupr_all': 0.16213503508533475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5066326530612244} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:03,265 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5318642555072097, 'aupr_all': 0.16274770646251452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5164115646258504} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:10,831 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5314841273530374, 'aupr_all': 0.16183653483464155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5284013605442177} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:18,871 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.531883775207705, 'aupr_all': 0.16254600100460764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4876700680272109} best={'auroc_all': 0.5326021551999173, 'aupr_all': 0.1628161960786471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:26,482 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5331632653061225} best={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:34,298 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5319591833681527, 'aupr_all': 0.16236346670552387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5301020408163265} best={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:41,967 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5328059183748324, 'aupr_all': 0.16240063581739597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5557823129251701} best={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:49,482 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5330784757155589, 'aupr_all': 0.1625247568046218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5366496598639456} best={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:01:57,773 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5329629217161601, 'aupr_all': 0.16257011074576613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5414965986394558} best={'auroc_all': 0.5340476578917145, 'aupr_all': 0.1628842481323428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:02:05,510 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5364926538226094, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5244897959183674} best={'auroc_all': 0.5364926538226094, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:02:13,447 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5357149038884763, 'aupr_all': 0.16389899411351985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5620748299319727} best={'auroc_all': 0.5364926538226094, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:02:21,191 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5356548483245167, 'aupr_all': 0.16343066991292982, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5094387755102041} best={'auroc_all': 0.5364926538226094, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:02:28,975 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.53760516179625, 'aupr_all': 0.16390496946109284, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5199829931972789} best={'auroc_all': 0.53760516179625, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:02:36,847 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5375969302262651, 'aupr_all': 0.16417738573244736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5252551020408163} best={'auroc_all': 0.53760516179625, 'aupr_all': 0.16423624334080572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
