2026-08-09 02:19:19,542 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.0'], 'tag': 'C_nosim', 'rotations': None}
2026-08-09 02:19:38,756 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5314469826500756, 'aupr_all': 0.17033859440977173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5658163265306122} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:19:45,262 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.530968018178788, 'aupr_all': 0.17111533604279755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5562925170068027} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:19:51,459 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5295877768518185, 'aupr_all': 0.1690736087659347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5931972789115646} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:19:57,647 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5315472661634102, 'aupr_all': 0.17023857501687817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6091836734693878} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:03,648 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5292614310252282, 'aupr_all': 0.168089152714106, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.588265306122449} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:09,892 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5296208776164086, 'aupr_all': 0.16996083411649157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6100340136054422} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:16,255 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5303810128118783, 'aupr_all': 0.1695744021377197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5943877551020408} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:22,477 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5301385181500617, 'aupr_all': 0.16802856672577565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6064625850340136} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:28,628 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.531413631448693, 'aupr_all': 0.169706088033135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5577380952380953} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:34,661 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5282369823755806, 'aupr_all': 0.16734318119411545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6060374149659864} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:40,880 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5283661400194406, 'aupr_all': 0.16750518488383914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5953231292517007} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:47,086 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5291432597560711, 'aupr_all': 0.1675730641882746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5601190476190475} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:53,196 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5275145584449967, 'aupr_all': 0.1669321549934884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.561139455782313} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:20:59,313 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5309701797356943, 'aupr_all': 0.1680258316288697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5697278911564625} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:05,559 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5310407474866594, 'aupr_all': 0.16691055988169382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5976190476190476} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:12,036 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5278379175049217, 'aupr_all': 0.16646383683109936, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5944727891156463} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:18,231 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5288101377667576, 'aupr_all': 0.1663971684075769, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795068027210883} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:24,479 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5310471089917426, 'aupr_all': 0.16718327665535798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5848639455782314} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:30,498 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5291886175541723, 'aupr_all': 0.16669931954806222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5637755102040816} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:36,632 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5289570600008046, 'aupr_all': 0.16641379947715781, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5964285714285714} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:42,976 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5289820975217785, 'aupr_all': 0.16665122978781272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5506802721088435} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:49,233 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5304429733376697, 'aupr_all': 0.16743438485329648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.560374149659864} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:21:55,399 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.534401481971626, 'aupr_all': 0.16976517422285953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761054421768708} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:01,666 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5332940566332179, 'aupr_all': 0.16854381057215376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619047619047619} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:08,120 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5323376590500463, 'aupr_all': 0.16825778159416968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5599914965986396} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:14,403 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5342132232974829, 'aupr_all': 0.1696022936346243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5709183673469387} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:20,717 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5358450838071125, 'aupr_all': 0.1698818529235052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5457482993197279} best={'auroc_all': 0.5359707579162433, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:26,867 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5375774043674879, 'aupr_all': 0.17111172185385437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619047619047619} best={'auroc_all': 0.5375774043674879, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:32,996 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5343979799620514, 'aupr_all': 0.16989144925924993, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.578656462585034} best={'auroc_all': 0.5375774043674879, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:39,137 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5367979280616947, 'aupr_all': 0.17074267766948426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5754251700680273} best={'auroc_all': 0.5375774043674879, 'aupr_all': 0.17146122631267985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:45,292 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5369662975384354, 'aupr_all': 0.17166004531615656, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107993197278911} best={'auroc_all': 0.5375774043674879, 'aupr_all': 0.17166004531615656, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:51,520 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5379399855240965, 'aupr_all': 0.17325265513875146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6017006802721088} best={'auroc_all': 0.5379399855240965, 'aupr_all': 0.17325265513875146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:22:57,696 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5382224002211989, 'aupr_all': 0.17321640499969132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6067176870748299} best={'auroc_all': 0.5382224002211989, 'aupr_all': 0.17325265513875146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:03,781 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5412294296863684, 'aupr_all': 0.1738552163110052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5528486394557822} best={'auroc_all': 0.5412294296863684, 'aupr_all': 0.1738552163110052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:09,792 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5415975902462735, 'aupr_all': 0.17466903255119737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.611904761904762} best={'auroc_all': 0.5415975902462735, 'aupr_all': 0.17466903255119737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:15,961 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5395903721980937, 'aupr_all': 0.17359261443830665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6005952380952381} best={'auroc_all': 0.5415975902462735, 'aupr_all': 0.17466903255119737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:22,541 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.54234259659616, 'aupr_all': 0.1760670163311795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6026360544217687} best={'auroc_all': 0.54234259659616, 'aupr_all': 0.1760670163311795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:28,688 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5445411791452628, 'aupr_all': 0.17537994090422304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5698979591836735} best={'auroc_all': 0.5445411791452628, 'aupr_all': 0.1760670163311795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:34,869 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5457747589387809, 'aupr_all': 0.17700242160517873, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5722789115646258} best={'auroc_all': 0.5457747589387809, 'aupr_all': 0.17700242160517873, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:40,924 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5458570438472209, 'aupr_all': 0.17743650864092037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5727891156462586} best={'auroc_all': 0.5458570438472209, 'aupr_all': 0.17743650864092037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:47,330 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5447876910595634, 'aupr_all': 0.17678654388464335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5994897959183674} best={'auroc_all': 0.5458570438472209, 'aupr_all': 0.17743650864092037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:53,563 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5459027629311868, 'aupr_all': 0.17735582013215828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5784013605442178} best={'auroc_all': 0.5459027629311868, 'aupr_all': 0.17743650864092037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:23:59,633 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5453136309043009, 'aupr_all': 0.17732934900269032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6010204081632653} best={'auroc_all': 0.5459027629311868, 'aupr_all': 0.17743650864092037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:05,707 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5467890115265546, 'aupr_all': 0.17818681310887913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5915816326530611} best={'auroc_all': 0.5467890115265546, 'aupr_all': 0.17818681310887913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:11,846 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5467202543104339, 'aupr_all': 0.17814730712383955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5982142857142857} best={'auroc_all': 0.5467890115265546, 'aupr_all': 0.17818681310887913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:18,074 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5492947137465174, 'aupr_all': 0.17921271112515932, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5915816326530613} best={'auroc_all': 0.5492947137465174, 'aupr_all': 0.17921271112515932, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:24,141 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5482749207578986, 'aupr_all': 0.17778427343897568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5685374149659864} best={'auroc_all': 0.5492947137465174, 'aupr_all': 0.17921271112515932, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:30,272 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5491892367488782, 'aupr_all': 0.17941703335768014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591836} best={'auroc_all': 0.5492947137465174, 'aupr_all': 0.17941703335768014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:36,372 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.550271575300058, 'aupr_all': 0.1806574501942425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5671768707482994} best={'auroc_all': 0.550271575300058, 'aupr_all': 0.1806574501942425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:42,500 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5492433023574222, 'aupr_all': 0.17971144026520702, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258504} best={'auroc_all': 0.550271575300058, 'aupr_all': 0.1806574501942425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:48,585 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5482544013629935, 'aupr_all': 0.17900754065006907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986395} best={'auroc_all': 0.550271575300058, 'aupr_all': 0.1806574501942425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:24:55,061 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5514039334686497, 'aupr_all': 0.17985481402477319, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5960884353741497} best={'auroc_all': 0.5514039334686497, 'aupr_all': 0.1806574501942425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:01,347 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5518448274419474, 'aupr_all': 0.18186906917852078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5938775510204082} best={'auroc_all': 0.5518448274419474, 'aupr_all': 0.18186906917852078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:07,542 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5501038668122287, 'aupr_all': 0.18040475238897707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789115646258504} best={'auroc_all': 0.5518448274419474, 'aupr_all': 0.18186906917852078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:13,836 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5542980159403758, 'aupr_all': 0.18303271109357636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5921768707482993} best={'auroc_all': 0.5542980159403758, 'aupr_all': 0.18303271109357636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:20,183 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5523127665360807, 'aupr_all': 0.18093458014881064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.567687074829932} best={'auroc_all': 0.5542980159403758, 'aupr_all': 0.18303271109357636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:26,460 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.552893326234723, 'aupr_all': 0.18082699415032386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5966836734693878} best={'auroc_all': 0.5542980159403758, 'aupr_all': 0.18303271109357636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:32,794 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5530273489211927, 'aupr_all': 0.1828269879753413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5926020408163265} best={'auroc_all': 0.5542980159403758, 'aupr_all': 0.18303271109357636, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:38,959 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.556483031794708, 'aupr_all': 0.18315903897941205, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5754251700680273} best={'auroc_all': 0.556483031794708, 'aupr_all': 0.18315903897941205, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:44,956 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5553181127375626, 'aupr_all': 0.1826151211564125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5928571428571429} best={'auroc_all': 0.556483031794708, 'aupr_all': 0.18315903897941205, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:51,302 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5571136767991012, 'aupr_all': 0.18356518344470643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5841836734693878} best={'auroc_all': 0.5571136767991012, 'aupr_all': 0.18356518344470643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 02:25:57,802 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5575430999461954, 'aupr_all': 0.1851166333353721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.603656462585034} best={'auroc_all': 0.5575430999461954, 'aupr_all': 0.1851166333353721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
