2026-08-10 04:43:34,921 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 4, 'train_seed': None, 'epochs': None, 'set': ['sim_shuffle=true'], 'tag': 'C_simplacebo', 'rotations': None}
2026-08-10 04:43:34,921 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0, 'sim_shuffle': True}
2026-08-10 04:43:50,583 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4728279692933619, 'aupr_all': 0.14638887310268336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49549319727891156} best={'auroc_all': 0.4728279692933619, 'aupr_all': 0.14638887310268336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:43:52,474 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5225340136054422} best={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:43:54,200 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4809661879374417, 'aupr_all': 0.1496261919895592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5323979591836734} best={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:43:56,148 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.48224543139038967, 'aupr_all': 0.150249846237234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5585034013605442} best={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:43:57,923 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4578412691703104, 'aupr_all': 0.14100249887236818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4852891156462585} best={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:43:59,690 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4643336582689135, 'aupr_all': 0.14224592611510528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5018707482993198} best={'auroc_all': 0.48586970749155056, 'aupr_all': 0.15154900584086956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:44:01,459 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4963381214302648, 'aupr_all': 0.15195225447774613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5629251700680271} best={'auroc_all': 0.4963381214302648, 'aupr_all': 0.15195225447774613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:44:03,125 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.486477441634946, 'aupr_all': 0.14841294990615372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.547576530612245} best={'auroc_all': 0.4963381214302648, 'aupr_all': 0.15195225447774613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 04:44:04,985 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.483786504457196, 'aupr_all': 0.14735134992869972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5474489795918367} best={'auroc_all': 0.4963381214302648, 'aupr_all': 0.15195225447774613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
