2026-09-02 13:01:10,285 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': [6]}
2026-09-02 13:01:10,286 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': False, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 13:01:12,830 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.46067458947150564, 'aupr_all': 0.13916550772644184, 'auroc_unknown': 0.5265379722480442, 'aupr_unknown': 0.12932122840878063, 'val_auc': 0.26695402298850573} best={'auroc_all': 0.46067458947150564, 'aupr_all': 0.13916550772644184, 'auroc_unknown': 0.5265379722480442, 'aupr_unknown': 0.12932122840878063}
2026-09-02 13:01:14,192 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4564509569457003, 'aupr_all': 0.13886811863574278, 'auroc_unknown': 0.5203660233253824, 'aupr_unknown': 0.12864501659170713, 'val_auc': 0.285632183908046} best={'auroc_all': 0.46067458947150564, 'aupr_all': 0.13916550772644184, 'auroc_unknown': 0.5265379722480442, 'aupr_unknown': 0.12932122840878063}
2026-09-02 13:01:15,860 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.46220388792906053, 'aupr_all': 0.14061375986389074, 'auroc_unknown': 0.5270012666149433, 'aupr_unknown': 0.13067509889268064, 'val_auc': 0.27873563218390807} best={'auroc_all': 0.46220388792906053, 'aupr_all': 0.14061375986389074, 'auroc_unknown': 0.5270012666149433, 'aupr_unknown': 0.13067509889268064}
2026-09-02 13:01:17,540 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.46611922041787524, 'aupr_all': 0.14219797776641926, 'auroc_unknown': 0.5325657043517122, 'aupr_unknown': 0.13278874123303408, 'val_auc': 0.2681034482758621} best={'auroc_all': 0.46611922041787524, 'aupr_all': 0.14219797776641926, 'auroc_unknown': 0.5325657043517122, 'aupr_unknown': 0.13278874123303408}
2026-09-02 13:01:19,428 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.46687561283863926, 'aupr_all': 0.1418460910085918, 'auroc_unknown': 0.533615272693864, 'aupr_unknown': 0.132380616066905, 'val_auc': 0.2747126436781609} best={'auroc_all': 0.46687561283863926, 'aupr_all': 0.14219797776641926, 'auroc_unknown': 0.533615272693864, 'aupr_unknown': 0.13278874123303408}
2026-09-02 13:01:26,092 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.466584147515765, 'aupr_all': 0.14194756223294874, 'auroc_unknown': 0.5322591209780012, 'aupr_unknown': 0.13225341781533823, 'val_auc': 0.267816091954023} best={'auroc_all': 0.46687561283863926, 'aupr_all': 0.14219797776641926, 'auroc_unknown': 0.533615272693864, 'aupr_unknown': 0.13278874123303408}
2026-09-02 13:01:32,714 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.47062596971623005, 'aupr_all': 0.14308759425206496, 'auroc_unknown': 0.5353095173405287, 'aupr_unknown': 0.13319389983864532, 'val_auc': 0.2775862068965517} best={'auroc_all': 0.47062596971623005, 'aupr_all': 0.14308759425206496, 'auroc_unknown': 0.5353095173405287, 'aupr_unknown': 0.13319389983864532}
2026-09-02 13:01:39,334 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4722005888755475, 'aupr_all': 0.1432632735593914, 'auroc_unknown': 0.5377239804349888, 'aupr_unknown': 0.1335939829999473, 'val_auc': 0.26005747126436785} best={'auroc_all': 0.4722005888755475, 'aupr_all': 0.1432632735593914, 'auroc_unknown': 0.5377239804349888, 'aupr_unknown': 0.1335939829999473}
2026-09-02 13:01:45,894 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4678279668362554, 'aupr_all': 0.1413233056813426, 'auroc_unknown': 0.5285133790964444, 'aupr_unknown': 0.1303420399607364, 'val_auc': 0.28764367816091957} best={'auroc_all': 0.4722005888755475, 'aupr_all': 0.1432632735593914, 'auroc_unknown': 0.5377239804349888, 'aupr_unknown': 0.1335939829999473}
2026-09-02 13:01:52,391 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4816578450318236, 'aupr_all': 0.1464155836803009, 'auroc_unknown': 0.5326601753131739, 'aupr_unknown': 0.13280370251429274, 'val_auc': 0.37758620689655176} best={'auroc_all': 0.4816578450318236, 'aupr_all': 0.1464155836803009, 'auroc_unknown': 0.5377239804349888, 'aupr_unknown': 0.1335939829999473}
2026-09-02 13:02:00,384 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5274054467043225, 'aupr_all': 0.16708679266578536, 'auroc_unknown': 0.5287719190520632, 'aupr_unknown': 0.13333319726760307, 'val_auc': 0.6232758620689656} best={'auroc_all': 0.5274054467043225, 'aupr_all': 0.16708679266578536, 'auroc_unknown': 0.5377239804349888, 'aupr_unknown': 0.1335939829999473}
2026-09-02 13:02:11,498 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5342669688413754, 'aupr_all': 0.1744536932316748, 'auroc_unknown': 0.5466593348274787, 'aupr_unknown': 0.14471795019946246, 'val_auc': 0.5695402298850575} best={'auroc_all': 0.5342669688413754, 'aupr_all': 0.1744536932316748, 'auroc_unknown': 0.5466593348274787, 'aupr_unknown': 0.14471795019946246}
