2026-08-21 17:04:52,484 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [5]}
2026-08-21 17:04:52,484 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 17:04:52,559 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [6]}
2026-08-21 17:04:52,559 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 17:04:54,610 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.49024267767916907, 'aupr_all': 0.14770303884400626, 'auroc_unknown': 0.5563995391063613, 'aupr_unknown': 0.13773719400702425, 'val_auc': 0.16896551724137931} best={'auroc_all': 0.49024267767916907, 'aupr_all': 0.14770303884400626, 'auroc_unknown': 0.5563995391063613, 'aupr_unknown': 0.13773719400702425}
2026-08-21 17:04:54,637 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.44611221772725673, 'aupr_all': 0.1367795827723482, 'auroc_unknown': 0.440072359948687, 'aupr_unknown': 0.12277039626532806, 'val_auc': 0.5} best={'auroc_all': 0.44611221772725673, 'aupr_all': 0.1367795827723482, 'auroc_unknown': 0.440072359948687, 'aupr_unknown': 0.12277039626532806}
2026-08-21 17:04:55,444 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4767696082676703, 'aupr_all': 0.1441744632177363, 'auroc_unknown': 0.5434620092848161, 'aupr_unknown': 0.1344373620173884, 'val_auc': 0.12729885057471263} best={'auroc_all': 0.49024267767916907, 'aupr_all': 0.14770303884400626, 'auroc_unknown': 0.5563995391063613, 'aupr_unknown': 0.13773719400702425}
2026-08-21 17:04:55,501 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4485723566104372, 'aupr_all': 0.13721231126093764, 'auroc_unknown': 0.44089695488887026, 'aupr_unknown': 0.12246347038655954, 'val_auc': 0.5175287356321838} best={'auroc_all': 0.4485723566104372, 'aupr_all': 0.13721231126093764, 'auroc_unknown': 0.44089695488887026, 'aupr_unknown': 0.12277039626532806}
2026-08-21 17:04:56,286 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4746839614990547, 'aupr_all': 0.14398107237159147, 'auroc_unknown': 0.5412932168580055, 'aupr_unknown': 0.13422358539774656, 'val_auc': 0.12298850574712643} best={'auroc_all': 0.49024267767916907, 'aupr_all': 0.14770303884400626, 'auroc_unknown': 0.5563995391063613, 'aupr_unknown': 0.13773719400702425}
2026-08-21 17:04:56,324 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4491767320214427, 'aupr_all': 0.1367788512267874, 'auroc_unknown': 0.4405251991611474, 'aupr_unknown': 0.1219608351092388, 'val_auc': 0.5362068965517242} best={'auroc_all': 0.4491767320214427, 'aupr_all': 0.13721231126093764, 'auroc_unknown': 0.44089695488887026, 'aupr_unknown': 0.12277039626532806}
2026-08-21 17:04:57,111 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.47478756150404544, 'aupr_all': 0.14475136743252334, 'auroc_unknown': 0.5407639601765366, 'aupr_unknown': 0.13515063306258746, 'val_auc': 0.1267241379310345} best={'auroc_all': 0.49024267767916907, 'aupr_all': 0.14770303884400626, 'auroc_unknown': 0.5563995391063613, 'aupr_unknown': 0.13773719400702425}
