2026-08-10 08:07:21,779 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 6, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': None}
2026-08-10 08:07:53,262 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4756600542896057, 'aupr_all': 0.146500395132424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4947278911564626} best={'auroc_all': 0.48765869450814364, 'aupr_all': 0.15255526716377343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:07:54,936 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.4864762079258286, 'aupr_all': 0.14959351321218012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5050170068027211} best={'auroc_all': 0.48765869450814364, 'aupr_all': 0.15255526716377343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:07:56,522 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.49511574149855153, 'aupr_all': 0.15256828209033665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5127551020408163} best={'auroc_all': 0.49511574149855153, 'aupr_all': 0.15256828209033665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:07:58,132 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5002778288299338, 'aupr_all': 0.15385364966410092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5181972789115646} best={'auroc_all': 0.5002778288299338, 'aupr_all': 0.15385364966410092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:07:59,872 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5046148890979256, 'aupr_all': 0.1547074201267837, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5202380952380952} best={'auroc_all': 0.5046148890979256, 'aupr_all': 0.1547074201267837, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:01,585 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5090291824305337, 'aupr_all': 0.15615138431226455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5223639455782313} best={'auroc_all': 0.5090291824305337, 'aupr_all': 0.15615138431226455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:03,248 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5122137572123024, 'aupr_all': 0.1568603960127612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5238095238095238} best={'auroc_all': 0.5122137572123024, 'aupr_all': 0.1568603960127612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:04,797 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5150098552625602, 'aupr_all': 0.15723693303465655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5252551020408164} best={'auroc_all': 0.5150098552625602, 'aupr_all': 0.15723693303465655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:06,385 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5172124879083164, 'aupr_all': 0.15746390462973622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5242346938775511} best={'auroc_all': 0.5172124879083164, 'aupr_all': 0.15746390462973622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:08,015 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5189291602746781, 'aupr_all': 0.15753090811756074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.523639455782313} best={'auroc_all': 0.5189291602746781, 'aupr_all': 0.15753090811756074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:09,625 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5211232041701059, 'aupr_all': 0.15797953446941382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5224489795918368} best={'auroc_all': 0.5211232041701059, 'aupr_all': 0.15797953446941382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:11,299 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5234265493561611, 'aupr_all': 0.15852556218400227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5221088435374149} best={'auroc_all': 0.5234265493561611, 'aupr_all': 0.15852556218400227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:13,078 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5255490791779895, 'aupr_all': 0.1590422404993447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5218537414965987} best={'auroc_all': 0.5255490791779895, 'aupr_all': 0.1590422404993447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:14,783 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5274932733703899, 'aupr_all': 0.15951685919313008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5227891156462585} best={'auroc_all': 0.5274932733703899, 'aupr_all': 0.15951685919313008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:16,476 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5292510604787036, 'aupr_all': 0.15996979395845262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5227891156462585} best={'auroc_all': 0.5292510604787036, 'aupr_all': 0.15996979395845262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:18,286 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5308443208781098, 'aupr_all': 0.1603925125214663, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5228741496598639} best={'auroc_all': 0.5308443208781098, 'aupr_all': 0.1603925125214663, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:19,983 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.532265952016951, 'aupr_all': 0.1607891306070502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5232142857142857} best={'auroc_all': 0.532265952016951, 'aupr_all': 0.1607891306070502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:21,727 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5335532176583032, 'aupr_all': 0.16114097515991896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5230442176870749} best={'auroc_all': 0.5335532176583032, 'aupr_all': 0.16114097515991896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:23,350 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5346677660759749, 'aupr_all': 0.16147695501952974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5229591836734694} best={'auroc_all': 0.5346677660759749, 'aupr_all': 0.16147695501952974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:24,922 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5356285114060862, 'aupr_all': 0.16178441078798264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5227891156462585} best={'auroc_all': 0.5356285114060862, 'aupr_all': 0.16178441078798264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:26,718 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.536469092236503, 'aupr_all': 0.16207007116047226, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5228741496598639} best={'auroc_all': 0.536469092236503, 'aupr_all': 0.16207007116047226, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:28,527 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5371999057996374, 'aupr_all': 0.16233134091271595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5240646258503401} best={'auroc_all': 0.5371999057996374, 'aupr_all': 0.16233134091271595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:30,229 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5378890709030653, 'aupr_all': 0.16258869639295256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5251700680272109} best={'auroc_all': 0.5378890709030653, 'aupr_all': 0.16258869639295256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:31,862 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5383692793472734, 'aupr_all': 0.16279378573144818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5259353741496599} best={'auroc_all': 0.5383692793472734, 'aupr_all': 0.16279378573144818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:33,525 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5386953049432108, 'aupr_all': 0.16295568396324214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5267006802721088} best={'auroc_all': 0.5386953049432108, 'aupr_all': 0.16295568396324214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:35,196 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5389676816410051, 'aupr_all': 0.16310670388871207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5267857142857143} best={'auroc_all': 0.5389676816410051, 'aupr_all': 0.16310670388871207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:36,759 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5391945363198504, 'aupr_all': 0.16324972069022498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5277210884353742} best={'auroc_all': 0.5391945363198504, 'aupr_all': 0.16324972069022498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:38,359 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5394053219887601, 'aupr_all': 0.16340691222974035, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5284013605442177} best={'auroc_all': 0.5394053219887601, 'aupr_all': 0.16340691222974035, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:39,989 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5394979897602883, 'aupr_all': 0.16358154229120508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5289965986394558} best={'auroc_all': 0.5394979897602883, 'aupr_all': 0.16358154229120508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:41,602 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5395196217514355, 'aupr_all': 0.16370605860785817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5301020408163266} best={'auroc_all': 0.5395196217514355, 'aupr_all': 0.16370605860785817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:43,238 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5395649323360431, 'aupr_all': 0.1638392464836098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5308673469387755} best={'auroc_all': 0.5395649323360431, 'aupr_all': 0.1638392464836098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:44,969 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5396323367829319, 'aupr_all': 0.1639766334329487, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5318877551020409} best={'auroc_all': 0.5396323367829319, 'aupr_all': 0.1639766334329487, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:46,692 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5397826234915934, 'aupr_all': 0.16415580914886133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5326530612244899} best={'auroc_all': 0.5397826234915934, 'aupr_all': 0.16415580914886133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:48,483 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5400819426721936, 'aupr_all': 0.16438728360933436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.533843537414966} best={'auroc_all': 0.5400819426721936, 'aupr_all': 0.16438728360933436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:50,142 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5405797473802197, 'aupr_all': 0.16470649666722875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5347789115646259} best={'auroc_all': 0.5405797473802197, 'aupr_all': 0.16470649666722875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:51,768 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.541279202972509, 'aupr_all': 0.1651156079124501, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5373299319727891} best={'auroc_all': 0.541279202972509, 'aupr_all': 0.1651156079124501, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:53,441 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.542147155312696, 'aupr_all': 0.16558880318404998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5382653061224489} best={'auroc_all': 0.542147155312696, 'aupr_all': 0.16558880318404998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:55,011 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5430898466133766, 'aupr_all': 0.16610883684653804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409013605442178} best={'auroc_all': 0.5430898466133766, 'aupr_all': 0.16610883684653804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:56,751 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5440018121934751, 'aupr_all': 0.16664076218803342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409863945578232} best={'auroc_all': 0.5440018121934751, 'aupr_all': 0.16664076218803342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:08:58,375 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5448107004530698, 'aupr_all': 0.16713879042033009, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.54328231292517} best={'auroc_all': 0.5448107004530698, 'aupr_all': 0.16713879042033009, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:00,136 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5454747972441147, 'aupr_all': 0.16759020981519612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5444727891156462} best={'auroc_all': 0.5454747972441147, 'aupr_all': 0.16759020981519612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:01,807 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5460104240660988, 'aupr_all': 0.1679753439287551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5449829931972788} best={'auroc_all': 0.5460104240660988, 'aupr_all': 0.1679753439287551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:03,500 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5464913222378667, 'aupr_all': 0.16838538988303844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5464285714285714} best={'auroc_all': 0.5464913222378667, 'aupr_all': 0.16838538988303844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:05,145 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5469383395960186, 'aupr_all': 0.1686718891818975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5469387755102041} best={'auroc_all': 0.5469383395960186, 'aupr_all': 0.1686718891818975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:06,741 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5473352675428982, 'aupr_all': 0.16890082150637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5470663265306123} best={'auroc_all': 0.5473352675428982, 'aupr_all': 0.16890082150637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:08,318 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5476009625049565, 'aupr_all': 0.16903605970051194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5479166666666666} best={'auroc_all': 0.5476009625049565, 'aupr_all': 0.16903605970051194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:09,988 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5482993197278911} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:11,706 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5475930347435396, 'aupr_all': 0.169031497819662, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5488095238095239} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:13,446 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5473448662514392, 'aupr_all': 0.16893371799687293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5487244897959184} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:15,205 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5470220429620294, 'aupr_all': 0.16880962070103672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5493197278911566} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:17,109 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5467207572367796, 'aupr_all': 0.16868411482310405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5495748299319728} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:18,813 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5465493414633162, 'aupr_all': 0.1685981657233451, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5493197278911565} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:20,529 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5465028608051697, 'aupr_all': 0.16856158201073296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5488095238095237} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:22,120 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.546614340074788, 'aupr_all': 0.16857816044578686, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5483843537414966} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:23,781 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5468661050034503, 'aupr_all': 0.16863860867568564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5489795918367346} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:25,496 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5472209821495468, 'aupr_all': 0.1686694554455216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5487244897959183} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:27,109 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5476230974224495, 'aupr_all': 0.1688092229946597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5487244897959184} best={'auroc_all': 0.5476893297430385, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:28,871 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5480877172027011, 'aupr_all': 0.16898406088641063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5493197278911565} best={'auroc_all': 0.5480877172027011, 'aupr_all': 0.1690770549661519, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:30,557 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5485965431823604, 'aupr_all': 0.16917666569933193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5495748299319728} best={'auroc_all': 0.5485965431823604, 'aupr_all': 0.16917666569933193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:32,335 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5491442176562751, 'aupr_all': 0.16941262248852396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5496598639455783} best={'auroc_all': 0.5491442176562751, 'aupr_all': 0.16941262248852396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:34,032 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5497018110693834, 'aupr_all': 0.1696546596924678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5502551020408164} best={'auroc_all': 0.5497018110693834, 'aupr_all': 0.1696546596924678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:09:35,718 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5503098572323892, 'aupr_all': 0.16992717344606056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5501700680272109} best={'auroc_all': 0.5503098572323892, 'aupr_all': 0.16992717344606056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
