2026-08-21 20:05:13,990 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['K_p=2'], 'tag': 'T_Kp2', 'rotations': None}
2026-08-21 20:05:34,757 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6151280926306084, 'aupr_all': 0.21660523266684306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564625} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:38,246 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148737843315691, 'aupr_all': 0.2169305823413395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187074829931973} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:41,538 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6134457424213906, 'aupr_all': 0.21545784134421422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147108843537415} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:44,779 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6131713971261861, 'aupr_all': 0.21413634713523017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.611734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:47,885 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6126435441085742, 'aupr_all': 0.21264988102854648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6086734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:51,051 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6120475702306261, 'aupr_all': 0.21119007705713427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6053571428571429} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:54,134 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6114512350668133, 'aupr_all': 0.20972707763573037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6055272108843537} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:05:57,421 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6109102115372256, 'aupr_all': 0.2083545994665028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6040816326530611} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:00,770 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6104053494382748, 'aupr_all': 0.20710122080524634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6061224489795918} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:04,021 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6099590505463311, 'aupr_all': 0.20594768935536745, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6058673469387755} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:07,542 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6095495412297663, 'aupr_all': 0.20488550493031496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6066326530612245} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:10,906 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.609206824637433, 'aupr_all': 0.2039436931202828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:14,379 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6089425070777338, 'aupr_all': 0.20312113333219542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062925170068028} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:17,772 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6087487428996756, 'aupr_all': 0.20238396918153734, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6065476190476191} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:21,104 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6086067185524077, 'aupr_all': 0.20176297615117003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6066326530612245} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:24,195 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6085305796091884, 'aupr_all': 0.20123315019364094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6066326530612245} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:27,293 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6085776535151468, 'aupr_all': 0.20082404163896908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:30,376 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6087355395435302, 'aupr_all': 0.20049496472832498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6086734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:33,598 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6090130974090655, 'aupr_all': 0.20028389053757276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:36,750 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6093799154635416, 'aupr_all': 0.2001436036882763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6108843537414966} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:40,396 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6097380585517443, 'aupr_all': 0.20006046073395195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272109} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:43,911 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6099756840654302, 'aupr_all': 0.19993626391607192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614625850340136} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:47,263 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6100894275299845, 'aupr_all': 0.19976980802070082, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6158163265306122} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:50,990 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6100890436637534, 'aupr_all': 0.19959611854410397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6149659863945578} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:54,316 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6100135698149667, 'aupr_all': 0.199410659111259, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.615221088435374} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:06:57,559 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6098838148177734, 'aupr_all': 0.19923206170062038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147108843537415} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:00,704 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6097195098070103, 'aupr_all': 0.19905851579544212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6138605442176871} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:03,800 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6095472667710273, 'aupr_all': 0.19890298130038178, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6135204081632653} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:07,117 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6094212190594683, 'aupr_all': 0.1988048714141468, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6128401360544218} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:10,602 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6095725218846244, 'aupr_all': 0.19881494844330078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.611139455782313} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:14,100 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6094580414790167, 'aupr_all': 0.19878724596894082, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6105442176870748} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:17,589 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6094182487148877, 'aupr_all': 0.1988165369765716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6095238095238096} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:21,015 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6095025453287104, 'aupr_all': 0.19895057944489214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6086734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:24,247 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6096820469261564, 'aupr_all': 0.1991663054705229, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333334} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:27,734 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6099732597551679, 'aupr_all': 0.19946349021116147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6071428571428571} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:31,257 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6103608414830598, 'aupr_all': 0.19985141104948967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.607312925170068} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:34,896 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6108710510233598, 'aupr_all': 0.2003349118174891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6075680272108844} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:38,608 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6115156465887549, 'aupr_all': 0.20091106419417987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6084183673469388} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:42,329 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6122502495479472, 'aupr_all': 0.2015922565933081, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6094387755102041} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:45,880 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6130895268753862, 'aupr_all': 0.20238678162284823, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6106292517006803} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:49,126 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6140270452193681, 'aupr_all': 0.20326865780721753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114795918367347} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:52,562 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6150438966020547, 'aupr_all': 0.20418072877605653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6131802721088435} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:55,881 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.616108564990035, 'aupr_all': 0.20506565788726228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6153911564625851} best={'auroc_all': 0.616108564990035, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:07:59,126 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6172087605056285, 'aupr_all': 0.20587818185633613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6171768707482993} best={'auroc_all': 0.6172087605056285, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:02,254 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6183583146497222, 'aupr_all': 0.2066674462370463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187074829931973} best={'auroc_all': 0.6183583146497222, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:05,257 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6194371511913275, 'aupr_all': 0.20736230439230383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.619982993197279} best={'auroc_all': 0.6194371511913275, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:08,595 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6204044468804965, 'aupr_all': 0.2079339165342609, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557823} best={'auroc_all': 0.6204044468804965, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:12,127 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.621160753677457, 'aupr_all': 0.20833665688422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.621343537414966} best={'auroc_all': 0.621160753677457, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:15,643 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6216452708661533, 'aupr_all': 0.20852229940523392, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557824} best={'auroc_all': 0.6216452708661533, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:19,238 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6219028841097501, 'aupr_all': 0.20848763708275422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557823} best={'auroc_all': 0.6219028841097501, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:22,733 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6219674701163423, 'aupr_all': 0.20830445410741882, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204931972789116} best={'auroc_all': 0.6219674701163423, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:26,232 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.621972045719708, 'aupr_all': 0.20807275148317642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193877551020408} best={'auroc_all': 0.621972045719708, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:29,982 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.621908067330252, 'aupr_all': 0.20783140362847147, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795917} best={'auroc_all': 0.621972045719708, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:33,563 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6218426253224918, 'aupr_all': 0.20766538616919328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.618452380952381} best={'auroc_all': 0.621972045719708, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:37,030 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6218455607701423, 'aupr_all': 0.20758463157289342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795918} best={'auroc_all': 0.621972045719708, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:40,306 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6219469240355497, 'aupr_all': 0.207565427435083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187925170068027} best={'auroc_all': 0.621972045719708, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:43,412 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6221406738442836, 'aupr_all': 0.20760612539766612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6189625850340136} best={'auroc_all': 0.6221406738442836, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:46,809 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6224839467347382, 'aupr_all': 0.20773166476326804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193027210884354} best={'auroc_all': 0.6224839467347382, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:50,598 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6229697797429758, 'aupr_all': 0.20795199146540763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193027210884354} best={'auroc_all': 0.6229697797429758, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:54,344 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6236007798749519, 'aupr_all': 0.20824185654106425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6201530612244899} best={'auroc_all': 0.6236007798749519, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:08:57,949 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6243554567800002, 'aupr_all': 0.20860505531453288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6217687074829932} best={'auroc_all': 0.6243554567800002, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
