2026-08-10 22:13:17,894 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=0.5'], 'tag': 'T_lambda_un0.5', 'rotations': None}
2026-08-10 22:13:17,894 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 0.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 22:13:20,876 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466, 'val_auc': 0.8062801932367151} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466}
2026-08-10 22:13:21,485 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6120488857292377, 'aupr_all': 0.12186264867747909, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841, 'val_auc': 0.78743961352657} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 22:13:22,222 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6110776632404198, 'aupr_all': 0.1206918089270089, 'auroc_unknown': 0.42527814074092574, 'aupr_unknown': 0.037748147595116154, 'val_auc': 0.7840579710144927} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 22:13:23,126 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6119507637469515, 'aupr_all': 0.12290011784836474, 'auroc_unknown': 0.419905130218231, 'aupr_unknown': 0.03740260612334807, 'val_auc': 0.7801932367149759} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 22:13:23,928 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12317427548251264, 'auroc_unknown': 0.42168180014925416, 'aupr_unknown': 0.037557001501489835, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 22:13:26,392 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6184518696248902, 'aupr_all': 0.1246571430017377, 'auroc_unknown': 0.4300234793231223, 'aupr_unknown': 0.038048346504129874, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6184518696248902, 'aupr_all': 0.1246571430017377, 'auroc_unknown': 0.4300234793231223, 'aupr_unknown': 0.038048346504129874}
2026-08-10 22:13:28,745 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6174696624110114, 'aupr_all': 0.1270125853894274, 'auroc_unknown': 0.42140992456839754, 'aupr_unknown': 0.03752127615132973, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6184518696248902, 'aupr_all': 0.1270125853894274, 'auroc_unknown': 0.4300234793231223, 'aupr_unknown': 0.038048346504129874}
2026-08-10 22:13:31,358 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6160970654738984, 'aupr_all': 0.1285384107875007, 'auroc_unknown': 0.41636334969210553, 'aupr_unknown': 0.03718244546219531, 'val_auc': 0.832367149758454} best={'auroc_all': 0.6184518696248902, 'aupr_all': 0.1285384107875007, 'auroc_unknown': 0.4300234793231223, 'aupr_unknown': 0.038048346504129874}
2026-08-10 22:13:33,902 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6276786684044748, 'aupr_all': 0.13297930513686856, 'auroc_unknown': 0.4292628750195353, 'aupr_unknown': 0.038007852608688455, 'val_auc': 0.8043478260869565} best={'auroc_all': 0.6276786684044748, 'aupr_all': 0.13297930513686856, 'auroc_unknown': 0.4300234793231223, 'aupr_unknown': 0.038048346504129874}
