2026-08-09 21:52:54,287 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_fview_gate=true'], 'tag': 'C_fview', 'rotations': None}
2026-08-09 21:56:31,713 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5233524221183246, 'aupr_all': 0.16079772655154873, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4665816326530612} best={'auroc_all': 0.5233524221183246, 'aupr_all': 0.16079772655154873, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:56:38,155 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5236571954838248, 'aupr_all': 0.1610634859713614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4648809523809524} best={'auroc_all': 0.5236571954838248, 'aupr_all': 0.1610634859713614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:56:44,560 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5239428904923576, 'aupr_all': 0.16132656976388124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46479591836734696} best={'auroc_all': 0.5239428904923576, 'aupr_all': 0.16132656976388124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:56:50,861 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5242488565117635, 'aupr_all': 0.16158505813470037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4645408163265306} best={'auroc_all': 0.5242488565117635, 'aupr_all': 0.16158505813470037, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:56:57,523 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5245974111552283, 'aupr_all': 0.16186373221761444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4636904761904762} best={'auroc_all': 0.5245974111552283, 'aupr_all': 0.16186373221761444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:03,970 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5249934810481793, 'aupr_all': 0.16216021475756204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4633078231292517} best={'auroc_all': 0.5249934810481793, 'aupr_all': 0.16216021475756204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:10,476 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5254328128706645, 'aupr_all': 0.1624753613456172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4636904761904762} best={'auroc_all': 0.5254328128706645, 'aupr_all': 0.1624753613456172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:16,738 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5259236012429778, 'aupr_all': 0.16281768437073088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4626700680272109} best={'auroc_all': 0.5259236012429778, 'aupr_all': 0.16281768437073088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:23,234 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5264603735053738, 'aupr_all': 0.1631656121556339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4619047619047619} best={'auroc_all': 0.5264603735053738, 'aupr_all': 0.1631656121556339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:29,749 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5270286515373777, 'aupr_all': 0.16352694047403085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4620748299319728} best={'auroc_all': 0.5270286515373777, 'aupr_all': 0.16352694047403085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:36,130 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5276277291893451, 'aupr_all': 0.16389482030876443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4611394557823129} best={'auroc_all': 0.5276277291893451, 'aupr_all': 0.16389482030876443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:42,523 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5282189262933892, 'aupr_all': 0.16425284652515193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4613945578231292} best={'auroc_all': 0.5282189262933892, 'aupr_all': 0.16425284652515193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:48,777 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5288136808315441, 'aupr_all': 0.16460471314781783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46164965986394557} best={'auroc_all': 0.5288136808315441, 'aupr_all': 0.16460471314781783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:57:55,163 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5294163138648615, 'aupr_all': 0.1649564551550225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4614795918367347} best={'auroc_all': 0.5294163138648615, 'aupr_all': 0.1649564551550225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:01,809 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5300240541665386, 'aupr_all': 0.16530466110577624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46139455782312927} best={'auroc_all': 0.5300240541665386, 'aupr_all': 0.16530466110577624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:08,428 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.530587867444249, 'aupr_all': 0.16564932153368583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4615646258503402} best={'auroc_all': 0.530587867444249, 'aupr_all': 0.16564932153368583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:14,668 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5310742567506079, 'aupr_all': 0.1659535651838946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46241496598639453} best={'auroc_all': 0.5310742567506079, 'aupr_all': 0.1659535651838946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:21,093 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5315004119028354, 'aupr_all': 0.1662323572872272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.463265306122449} best={'auroc_all': 0.5315004119028354, 'aupr_all': 0.1662323572872272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:27,918 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5319026770272615, 'aupr_all': 0.16649046034391404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46343537414965985} best={'auroc_all': 0.5319026770272615, 'aupr_all': 0.16649046034391404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:34,341 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5323179956563093, 'aupr_all': 0.1667482824784048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4630952380952381} best={'auroc_all': 0.5323179956563093, 'aupr_all': 0.1667482824784048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:40,793 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.532791499784415, 'aupr_all': 0.1670382913583677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4641156462585034} best={'auroc_all': 0.532791499784415, 'aupr_all': 0.1670382913583677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:47,073 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5333236102275003, 'aupr_all': 0.1673481896266703, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46471088435374147} best={'auroc_all': 0.5333236102275003, 'aupr_all': 0.1673481896266703, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:53,233 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.533932046415019, 'aupr_all': 0.16769033294046914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4645408163265306} best={'auroc_all': 0.533932046415019, 'aupr_all': 0.16769033294046914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:58:59,529 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5346108861326555, 'aupr_all': 0.16807166497996678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46454081632653055} best={'auroc_all': 0.5346108861326555, 'aupr_all': 0.16807166497996678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:05,976 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5353388381475208, 'aupr_all': 0.16846812000951597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46539115646258505} best={'auroc_all': 0.5353388381475208, 'aupr_all': 0.16846812000951597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:12,288 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.536114182246237, 'aupr_all': 0.16888842383847186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.466156462585034} best={'auroc_all': 0.536114182246237, 'aupr_all': 0.16888842383847186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:18,448 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5369123715176117, 'aupr_all': 0.16932691408453354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4670918367346939} best={'auroc_all': 0.5369123715176117, 'aupr_all': 0.16932691408453354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:24,812 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5377000527075022, 'aupr_all': 0.16976040255033273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46777210884353737} best={'auroc_all': 0.5377000527075022, 'aupr_all': 0.16976040255033273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:31,049 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5384890230310461, 'aupr_all': 0.17019887815688395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688775510204082} best={'auroc_all': 0.5384890230310461, 'aupr_all': 0.17019887815688395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:37,600 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5393066293648865, 'aupr_all': 0.17064830734705166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46930272108843535} best={'auroc_all': 0.5393066293648865, 'aupr_all': 0.17064830734705166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:43,825 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5400936926738378, 'aupr_all': 0.17108681356664773, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.469812925170068} best={'auroc_all': 0.5400936926738378, 'aupr_all': 0.17108681356664773, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:50,208 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5408523190902703, 'aupr_all': 0.17153256344048173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47006802721088436} best={'auroc_all': 0.5408523190902703, 'aupr_all': 0.17153256344048173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:59:56,495 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5416160568805838, 'aupr_all': 0.1719969758773464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4707482993197279} best={'auroc_all': 0.5416160568805838, 'aupr_all': 0.1719969758773464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
