2026-08-21 20:34:49,740 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.4'], 'tag': 'T_drop0.4', 'rotations': None}
2026-08-21 20:35:07,847 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5882436003115171, 'aupr_all': 0.17982335801418114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5467687074829932} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:12,738 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5859738362360312, 'aupr_all': 0.17886494801935485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5519557823129252} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:17,390 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5845313203108993, 'aupr_all': 0.17831022671056215, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5558673469387755} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:22,463 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.58360910119163, 'aupr_all': 0.17789010083568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590986394557824} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:27,275 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5835575994810687, 'aupr_all': 0.17786576850553276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591836} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:32,022 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5832295868128755, 'aupr_all': 0.17781647886378352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5653061224489796} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:36,948 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5836328803703594, 'aupr_all': 0.17798492958540477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5678571428571428} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:42,021 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5841636257276492, 'aupr_all': 0.1781778166912799, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5704931972789116} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:46,857 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5846902080864529, 'aupr_all': 0.17838243763223396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5717687074829931} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:51,717 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5852411710828402, 'aupr_all': 0.17861580304240382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5744047619047619} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:35:56,394 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5858336408984532, 'aupr_all': 0.17886325096954186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755102040816327} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:01,196 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5864750505794052, 'aupr_all': 0.17910592648204252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5769982993197279} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:05,913 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5871426596438278, 'aupr_all': 0.17935451537885327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394559} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:10,658 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5880244106407325, 'aupr_all': 0.1796693471354494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:15,475 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5888669231188689, 'aupr_all': 0.17998248455837118, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394559} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:20,266 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5899700417655491, 'aupr_all': 0.18037431034824647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5781462585034014} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:24,891 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5910934498979479, 'aupr_all': 0.18076839068722236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986395} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:29,571 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5923560639373179, 'aupr_all': 0.18121335290663237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986395} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:34,737 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.593779407078495, 'aupr_all': 0.18172010978084052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5778061224489797} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:39,740 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5953680898217749, 'aupr_all': 0.18229999419236248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5768707482993196} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:44,596 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5971859735492601, 'aupr_all': 0.1829676767553301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5763605442176871} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:49,616 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5991439561345753, 'aupr_all': 0.18369523035068458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755952380952382} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:54,766 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6011782377784362, 'aupr_all': 0.18449361879678836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5762755102040816} best={'auroc_all': 0.6024877676611988, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:36:59,673 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6033157445415638, 'aupr_all': 0.18538965948191136, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5754251700680272} best={'auroc_all': 0.6033157445415638, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:04,597 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6054939883386941, 'aupr_all': 0.18635034130386352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5758503401360544} best={'auroc_all': 0.6054939883386941, 'aupr_all': 0.18641862566804568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:09,683 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6076369698143279, 'aupr_all': 0.1873313054792582, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5735544217687075} best={'auroc_all': 0.6076369698143279, 'aupr_all': 0.1873313054792582, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:14,790 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6096968288551992, 'aupr_all': 0.18830851897678919, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.573469387755102} best={'auroc_all': 0.6096968288551992, 'aupr_all': 0.18830851897678919, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:19,535 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6117194036053882, 'aupr_all': 0.1893128625019198, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5724489795918367} best={'auroc_all': 0.6117194036053882, 'aupr_all': 0.1893128625019198, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:24,182 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6138003752889765, 'aupr_all': 0.19039541253508613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5719387755102041} best={'auroc_all': 0.6138003752889765, 'aupr_all': 0.19039541253508613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:29,589 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6159588592126216, 'aupr_all': 0.19157986877544764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.6159588592126216, 'aupr_all': 0.19157986877544764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:34,673 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6181757667555536, 'aupr_all': 0.1928392234740364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5716411564625851} best={'auroc_all': 0.6181757667555536, 'aupr_all': 0.1928392234740364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:39,653 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6203847670646748, 'aupr_all': 0.19418635267664097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5701530612244898} best={'auroc_all': 0.6203847670646748, 'aupr_all': 0.19418635267664097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:44,375 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6225056567307881, 'aupr_all': 0.1955490714027175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5672619047619047} best={'auroc_all': 0.6225056567307881, 'aupr_all': 0.1955490714027175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:49,191 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6244904093670192, 'aupr_all': 0.1968924461837422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5684523809523809} best={'auroc_all': 0.6244904093670192, 'aupr_all': 0.1968924461837422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:54,017 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6263006876165008, 'aupr_all': 0.19815580964184032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5682823129251701} best={'auroc_all': 0.6263006876165008, 'aupr_all': 0.19815580964184032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:37:58,742 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6279109797705617, 'aupr_all': 0.19932185803705155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5679421768707483} best={'auroc_all': 0.6279109797705617, 'aupr_all': 0.19932185803705155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:03,675 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6293233919615717, 'aupr_all': 0.2003669942356303, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5676020408163265} best={'auroc_all': 0.6293233919615717, 'aupr_all': 0.2003669942356303, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:08,565 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6305637356012495, 'aupr_all': 0.20127586906000994, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5691326530612245} best={'auroc_all': 0.6305637356012495, 'aupr_all': 0.20127586906000994, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:13,513 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6316448568653966, 'aupr_all': 0.20207089127458486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569812925170068} best={'auroc_all': 0.6316448568653966, 'aupr_all': 0.20207089127458486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:18,461 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6325586370858609, 'aupr_all': 0.20273826638920012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5700680272108843} best={'auroc_all': 0.6325586370858609, 'aupr_all': 0.20273826638920012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:23,831 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.633338023070188, 'aupr_all': 0.2033005040846113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571173469387755} best={'auroc_all': 0.633338023070188, 'aupr_all': 0.2033005040846113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:28,988 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6340043922672114, 'aupr_all': 0.20376528031408003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5721088435374151} best={'auroc_all': 0.6340043922672114, 'aupr_all': 0.20376528031408003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:33,976 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6345801320839772, 'aupr_all': 0.2041586928605426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965987} best={'auroc_all': 0.6345801320839772, 'aupr_all': 0.2041586928605426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:38,912 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6350187208071271, 'aupr_all': 0.2044497241291599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965986} best={'auroc_all': 0.6350187208071271, 'aupr_all': 0.2044497241291599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:43,769 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6353123990016127, 'aupr_all': 0.20464701400893237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5722789115646258} best={'auroc_all': 0.6353123990016127, 'aupr_all': 0.20464701400893237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:48,622 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6355181985150379, 'aupr_all': 0.20480668503936655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5729591836734694} best={'auroc_all': 0.6355181985150379, 'aupr_all': 0.20480668503936655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:53,439 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6355844944712055, 'aupr_all': 0.20488136289309045, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5721938775510204} best={'auroc_all': 0.6355844944712055, 'aupr_all': 0.20488136289309045, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:38:58,422 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6356372422074478, 'aupr_all': 0.20497998529125117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5732142857142857} best={'auroc_all': 0.6356372422074478, 'aupr_all': 0.20497998529125117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:03,307 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6356376979202998, 'aupr_all': 0.20505720974421776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5730442176870749} best={'auroc_all': 0.6356376979202998, 'aupr_all': 0.20505720974421776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:08,074 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6356030596380243, 'aupr_all': 0.20513774475608346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5740646258503401} best={'auroc_all': 0.6356376979202998, 'aupr_all': 0.20513774475608346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:12,970 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6356285569773714, 'aupr_all': 0.20527810453344447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.6356376979202998, 'aupr_all': 0.20527810453344447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:17,772 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6357639878576091, 'aupr_all': 0.20550193050072502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.575595238095238} best={'auroc_all': 0.6357639878576091, 'aupr_all': 0.20550193050072502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:22,484 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6359332256520814, 'aupr_all': 0.20574671501830466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5756802721088436} best={'auroc_all': 0.6359332256520814, 'aupr_all': 0.20574671501830466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:27,304 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6363773650398794, 'aupr_all': 0.20619305822675763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5771258503401361} best={'auroc_all': 0.6363773650398794, 'aupr_all': 0.20619305822675763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:32,135 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6369485148839553, 'aupr_all': 0.2067387571689468, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5782312925170068} best={'auroc_all': 0.6369485148839553, 'aupr_all': 0.2067387571689468, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:37,333 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6375969203730142, 'aupr_all': 0.20735110847508884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5791666666666667} best={'auroc_all': 0.6375969203730142, 'aupr_all': 0.20735110847508884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:42,032 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.638316320587242, 'aupr_all': 0.20804082127868975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.579421768707483} best={'auroc_all': 0.638316320587242, 'aupr_all': 0.20804082127868975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:46,695 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6390959056893467, 'aupr_all': 0.20881812773363748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5807823129251701} best={'auroc_all': 0.6390959056893467, 'aupr_all': 0.20881812773363748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:51,678 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6400584102352876, 'aupr_all': 0.20977296760035713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806122448979592} best={'auroc_all': 0.6400584102352876, 'aupr_all': 0.20977296760035713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:39:56,354 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6410039425566314, 'aupr_all': 0.21075627837086033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5804421768707483} best={'auroc_all': 0.6410039425566314, 'aupr_all': 0.21075627837086033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:40:00,993 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6420258314138174, 'aupr_all': 0.21182292701703986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806972789115646} best={'auroc_all': 0.6420258314138174, 'aupr_all': 0.21182292701703986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:40:05,798 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6430414039266534, 'aupr_all': 0.21294741429255237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.58171768707483} best={'auroc_all': 0.6430414039266534, 'aupr_all': 0.21294741429255237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
