2026-08-21 20:45:23,818 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=5'], 'tag': 'T_warmup5', 'rotations': None}
2026-08-21 21:02:02,022 INFO [OUTPOST-v4] epoch 207 cur={'auroc_all': 0.7188649117419277, 'aupr_all': 0.32444470629345085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6334183673469388} best={'auroc_all': 0.7188649117419277, 'aupr_all': 0.32444470629345085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:06,983 INFO [OUTPOST-v4] epoch 208 cur={'auroc_all': 0.7199400163647718, 'aupr_all': 0.3255316729070771, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6335034013605443} best={'auroc_all': 0.7199400163647718, 'aupr_all': 0.3255316729070771, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:11,867 INFO [OUTPOST-v4] epoch 209 cur={'auroc_all': 0.7209644547506164, 'aupr_all': 0.32661562733502314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6335884353741497} best={'auroc_all': 0.7209644547506164, 'aupr_all': 0.32661562733502314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:16,652 INFO [OUTPOST-v4] epoch 210 cur={'auroc_all': 0.721792996140145, 'aupr_all': 0.3275925139460081, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6346088435374151} best={'auroc_all': 0.721792996140145, 'aupr_all': 0.3275925139460081, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:21,527 INFO [OUTPOST-v4] epoch 211 cur={'auroc_all': 0.7227592326048472, 'aupr_all': 0.3286364054032556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6354591836734694} best={'auroc_all': 0.7227592326048472, 'aupr_all': 0.3286364054032556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:26,194 INFO [OUTPOST-v4] epoch 212 cur={'auroc_all': 0.7237487371108907, 'aupr_all': 0.32969165223416497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6368197278911565} best={'auroc_all': 0.7237487371108907, 'aupr_all': 0.32969165223416497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:30,909 INFO [OUTPOST-v4] epoch 213 cur={'auroc_all': 0.7246181694914664, 'aupr_all': 0.33070376440315996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6379251700680273} best={'auroc_all': 0.7246181694914664, 'aupr_all': 0.33070376440315996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:35,686 INFO [OUTPOST-v4] epoch 214 cur={'auroc_all': 0.725490059026474, 'aupr_all': 0.3317165677457088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6396258503401361} best={'auroc_all': 0.725490059026474, 'aupr_all': 0.3317165677457088, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:40,362 INFO [OUTPOST-v4] epoch 215 cur={'auroc_all': 0.7263533782859986, 'aupr_all': 0.3327258959105516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.640391156462585} best={'auroc_all': 0.7263533782859986, 'aupr_all': 0.3327258959105516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:45,143 INFO [OUTPOST-v4] epoch 216 cur={'auroc_all': 0.7272250358590591, 'aupr_all': 0.3337404724280793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6407312925170068} best={'auroc_all': 0.7272250358590591, 'aupr_all': 0.3337404724280793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:49,945 INFO [OUTPOST-v4] epoch 217 cur={'auroc_all': 0.7282537090900107, 'aupr_all': 0.33486233821011624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.642687074829932} best={'auroc_all': 0.7282537090900107, 'aupr_all': 0.33486233821011624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:54,647 INFO [OUTPOST-v4] epoch 218 cur={'auroc_all': 0.729305365028581, 'aupr_all': 0.3360073738843942, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6443877551020407} best={'auroc_all': 0.729305365028581, 'aupr_all': 0.3360073738843942, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:59,445 INFO [OUTPOST-v4] epoch 219 cur={'auroc_all': 0.7302704129448988, 'aupr_all': 0.33714490380505624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.644812925170068} best={'auroc_all': 0.7302704129448988, 'aupr_all': 0.33714490380505624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:04,114 INFO [OUTPOST-v4] epoch 220 cur={'auroc_all': 0.731121349952516, 'aupr_all': 0.3382766562886306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6457482993197279} best={'auroc_all': 0.731121349952516, 'aupr_all': 0.3382766562886306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:08,991 INFO [OUTPOST-v4] epoch 221 cur={'auroc_all': 0.7321084978893968, 'aupr_all': 0.3395069781843403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6470238095238096} best={'auroc_all': 0.7321084978893968, 'aupr_all': 0.3395069781843403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:13,756 INFO [OUTPOST-v4] epoch 222 cur={'auroc_all': 0.7330257719083932, 'aupr_all': 0.3406870705430988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.648469387755102} best={'auroc_all': 0.7330257719083932, 'aupr_all': 0.3406870705430988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:18,391 INFO [OUTPOST-v4] epoch 223 cur={'auroc_all': 0.7339127779724206, 'aupr_all': 0.34186180691188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6488945578231293} best={'auroc_all': 0.7339127779724206, 'aupr_all': 0.34186180691188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:23,154 INFO [OUTPOST-v4] epoch 224 cur={'auroc_all': 0.7348367747823649, 'aupr_all': 0.3430479934302879, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6497448979591838} best={'auroc_all': 0.7348367747823649, 'aupr_all': 0.3430479934302879, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:27,952 INFO [OUTPOST-v4] epoch 225 cur={'auroc_all': 0.7359446640446673, 'aupr_all': 0.3443330719580116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6509353741496599} best={'auroc_all': 0.7359446640446673, 'aupr_all': 0.3443330719580116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:32,996 INFO [OUTPOST-v4] epoch 226 cur={'auroc_all': 0.7369846356699323, 'aupr_all': 0.3456723415722388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6517857142857143} best={'auroc_all': 0.7369846356699323, 'aupr_all': 0.3456723415722388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:37,780 INFO [OUTPOST-v4] epoch 227 cur={'auroc_all': 0.7380041104806591, 'aupr_all': 0.347013024561331, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6534013605442177} best={'auroc_all': 0.7380041104806591, 'aupr_all': 0.347013024561331, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:42,823 INFO [OUTPOST-v4] epoch 228 cur={'auroc_all': 0.7389830124782307, 'aupr_all': 0.3483431470443675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6537414965986394} best={'auroc_all': 0.7389830124782307, 'aupr_all': 0.3483431470443675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:47,584 INFO [OUTPOST-v4] epoch 229 cur={'auroc_all': 0.7400193096620313, 'aupr_all': 0.34973079686975833, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6552721088435374} best={'auroc_all': 0.7400193096620313, 'aupr_all': 0.34973079686975833, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:52,445 INFO [OUTPOST-v4] epoch 230 cur={'auroc_all': 0.7406810560421953, 'aupr_all': 0.3508432727702789, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6556122448979592} best={'auroc_all': 0.7406810560421953, 'aupr_all': 0.3508432727702789, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:03:57,232 INFO [OUTPOST-v4] epoch 231 cur={'auroc_all': 0.7411981505415302, 'aupr_all': 0.35186575143220516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6561224489795918} best={'auroc_all': 0.7411981505415302, 'aupr_all': 0.35186575143220516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:02,254 INFO [OUTPOST-v4] epoch 232 cur={'auroc_all': 0.741612274463912, 'aupr_all': 0.35286419512389844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6556972789115646} best={'auroc_all': 0.741612274463912, 'aupr_all': 0.35286419512389844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:07,175 INFO [OUTPOST-v4] epoch 233 cur={'auroc_all': 0.7418689208572686, 'aupr_all': 0.35376412475495256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6553571428571429} best={'auroc_all': 0.7418689208572686, 'aupr_all': 0.35376412475495256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:12,040 INFO [OUTPOST-v4] epoch 234 cur={'auroc_all': 0.7421039701564082, 'aupr_all': 0.35466129826751325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6557823129251701} best={'auroc_all': 0.7421039701564082, 'aupr_all': 0.35466129826751325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:17,116 INFO [OUTPOST-v4] epoch 235 cur={'auroc_all': 0.7428077673373552, 'aupr_all': 0.3558151905309019, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6562074829931973} best={'auroc_all': 0.7428077673373552, 'aupr_all': 0.3558151905309019, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:21,948 INFO [OUTPOST-v4] epoch 236 cur={'auroc_all': 0.7436887198103886, 'aupr_all': 0.35709407806125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6575680272108844} best={'auroc_all': 0.7436887198103886, 'aupr_all': 0.35709407806125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:26,706 INFO [OUTPOST-v4] epoch 237 cur={'auroc_all': 0.7442228173257296, 'aupr_all': 0.3581940651608953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6564625850340136} best={'auroc_all': 0.7442228173257296, 'aupr_all': 0.3581940651608953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:31,466 INFO [OUTPOST-v4] epoch 238 cur={'auroc_all': 0.744723918767271, 'aupr_all': 0.35926931445935684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6555272108843537} best={'auroc_all': 0.744723918767271, 'aupr_all': 0.35926931445935684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:36,282 INFO [OUTPOST-v4] epoch 239 cur={'auroc_all': 0.7457030732543958, 'aupr_all': 0.3606131257804145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6552721088435374} best={'auroc_all': 0.7457030732543958, 'aupr_all': 0.3606131257804145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:40,937 INFO [OUTPOST-v4] epoch 240 cur={'auroc_all': 0.7469193831730304, 'aupr_all': 0.3620282326948894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.657312925170068} best={'auroc_all': 0.7469193831730304, 'aupr_all': 0.3620282326948894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:45,581 INFO [OUTPOST-v4] epoch 241 cur={'auroc_all': 0.7478750746065574, 'aupr_all': 0.36330802930562817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6584183673469387} best={'auroc_all': 0.7478750746065574, 'aupr_all': 0.36330802930562817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:50,306 INFO [OUTPOST-v4] epoch 242 cur={'auroc_all': 0.7487353332000353, 'aupr_all': 0.3646363647408084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6589285714285714} best={'auroc_all': 0.7487353332000353, 'aupr_all': 0.3646363647408084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:54,909 INFO [OUTPOST-v4] epoch 243 cur={'auroc_all': 0.749439218649688, 'aupr_all': 0.3659000965990895, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6590136054421769} best={'auroc_all': 0.749439218649688, 'aupr_all': 0.3659000965990895, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:04:59,492 INFO [OUTPOST-v4] epoch 244 cur={'auroc_all': 0.7500631182827668, 'aupr_all': 0.36714546404595194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.659608843537415} best={'auroc_all': 0.7500631182827668, 'aupr_all': 0.36714546404595194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:04,184 INFO [OUTPOST-v4] epoch 245 cur={'auroc_all': 0.7510990233892938, 'aupr_all': 0.36870729253111134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6619897959183674} best={'auroc_all': 0.7510990233892938, 'aupr_all': 0.36870729253111134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:08,941 INFO [OUTPOST-v4] epoch 246 cur={'auroc_all': 0.7523445338273884, 'aupr_all': 0.37048401268817177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6631802721088436} best={'auroc_all': 0.7523445338273884, 'aupr_all': 0.37048401268817177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:13,487 INFO [OUTPOST-v4] epoch 247 cur={'auroc_all': 0.7531612513158914, 'aupr_all': 0.3720515507713484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6642857142857144} best={'auroc_all': 0.7531612513158914, 'aupr_all': 0.3720515507713484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:18,206 INFO [OUTPOST-v4] epoch 248 cur={'auroc_all': 0.7537295396116983, 'aupr_all': 0.3733909679970985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6653061224489796} best={'auroc_all': 0.7537295396116983, 'aupr_all': 0.3733909679970985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:23,070 INFO [OUTPOST-v4] epoch 249 cur={'auroc_all': 0.7542911666993755, 'aupr_all': 0.3747503846209185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.665561224489796} best={'auroc_all': 0.7542911666993755, 'aupr_all': 0.3747503846209185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:27,740 INFO [OUTPOST-v4] epoch 250 cur={'auroc_all': 0.7549649935756393, 'aupr_all': 0.37612806826128414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6670068027210884} best={'auroc_all': 0.7549649935756393, 'aupr_all': 0.37612806826128414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:32,626 INFO [OUTPOST-v4] epoch 251 cur={'auroc_all': 0.7554436275524713, 'aupr_all': 0.3772779471633031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6680272108843537} best={'auroc_all': 0.7554436275524713, 'aupr_all': 0.3772779471633031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:37,503 INFO [OUTPOST-v4] epoch 252 cur={'auroc_all': 0.7553165986213479, 'aupr_all': 0.37784945120530206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6673469387755102} best={'auroc_all': 0.7554436275524713, 'aupr_all': 0.37784945120530206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:42,481 INFO [OUTPOST-v4] epoch 253 cur={'auroc_all': 0.7554003574118948, 'aupr_all': 0.3785430280004416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6670068027210884} best={'auroc_all': 0.7554436275524713, 'aupr_all': 0.3785430280004416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:47,519 INFO [OUTPOST-v4] epoch 254 cur={'auroc_all': 0.7558598493961808, 'aupr_all': 0.37961627878632337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6680272108843538} best={'auroc_all': 0.7558598493961808, 'aupr_all': 0.37961627878632337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:52,595 INFO [OUTPOST-v4] epoch 255 cur={'auroc_all': 0.7564922187194736, 'aupr_all': 0.3808958695392586, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6689625850340136} best={'auroc_all': 0.7564922187194736, 'aupr_all': 0.3808958695392586, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:05:57,500 INFO [OUTPOST-v4] epoch 256 cur={'auroc_all': 0.7567041826729648, 'aupr_all': 0.3817587890533548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6678571428571428} best={'auroc_all': 0.7567041826729648, 'aupr_all': 0.3817587890533548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:02,320 INFO [OUTPOST-v4] epoch 257 cur={'auroc_all': 0.7567314535974657, 'aupr_all': 0.38240894943203774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.667091836734694} best={'auroc_all': 0.7567314535974657, 'aupr_all': 0.38240894943203774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:07,147 INFO [OUTPOST-v4] epoch 258 cur={'auroc_all': 0.7570162536023793, 'aupr_all': 0.3832881508212139, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6675170068027211} best={'auroc_all': 0.7570162536023793, 'aupr_all': 0.3832881508212139, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:11,948 INFO [OUTPOST-v4] epoch 259 cur={'auroc_all': 0.7579577666184785, 'aupr_all': 0.3846643511558332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6699829931972789} best={'auroc_all': 0.7579577666184785, 'aupr_all': 0.3846643511558332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:16,834 INFO [OUTPOST-v4] epoch 260 cur={'auroc_all': 0.7585480789827064, 'aupr_all': 0.385806219115666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6712585034013605} best={'auroc_all': 0.7585480789827064, 'aupr_all': 0.385806219115666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:21,774 INFO [OUTPOST-v4] epoch 261 cur={'auroc_all': 0.7589526165131106, 'aupr_all': 0.3868965836016503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.671173469387755} best={'auroc_all': 0.7589526165131106, 'aupr_all': 0.3868965836016503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:26,778 INFO [OUTPOST-v4] epoch 262 cur={'auroc_all': 0.7592676598398664, 'aupr_all': 0.388003888324041, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6704081632653062} best={'auroc_all': 0.7592676598398664, 'aupr_all': 0.388003888324041, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:31,952 INFO [OUTPOST-v4] epoch 263 cur={'auroc_all': 0.7597006671069593, 'aupr_all': 0.38922769852189726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6710034013605441} best={'auroc_all': 0.7597006671069593, 'aupr_all': 0.38922769852189726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:36,835 INFO [OUTPOST-v4] epoch 264 cur={'auroc_all': 0.7603119361040988, 'aupr_all': 0.3906248425030184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6715986394557822} best={'auroc_all': 0.7603119361040988, 'aupr_all': 0.3906248425030184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:41,356 INFO [OUTPOST-v4] epoch 265 cur={'auroc_all': 0.7609055862570535, 'aupr_all': 0.39187641153605324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6732142857142858} best={'auroc_all': 0.7609055862570535, 'aupr_all': 0.39187641153605324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:45,411 INFO [OUTPOST-v4] epoch 266 cur={'auroc_all': 0.7612998558789631, 'aupr_all': 0.393042642333866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6729591836734694} best={'auroc_all': 0.7612998558789631, 'aupr_all': 0.393042642333866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:49,383 INFO [OUTPOST-v4] epoch 267 cur={'auroc_all': 0.7615112327429241, 'aupr_all': 0.39420607803563384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6724489795918368} best={'auroc_all': 0.7615112327429241, 'aupr_all': 0.39420607803563384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:53,307 INFO [OUTPOST-v4] epoch 268 cur={'auroc_all': 0.7617913976144146, 'aupr_all': 0.39532446536773325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6718537414965987} best={'auroc_all': 0.7617913976144146, 'aupr_all': 0.39532446536773325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:06:57,344 INFO [OUTPOST-v4] epoch 269 cur={'auroc_all': 0.7623683875623828, 'aupr_all': 0.39646565962614283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6725340136054422} best={'auroc_all': 0.7623683875623828, 'aupr_all': 0.39646565962614283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:01,452 INFO [OUTPOST-v4] epoch 270 cur={'auroc_all': 0.7627822569424507, 'aupr_all': 0.3974816795898742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6726190476190477} best={'auroc_all': 0.7627822569424507, 'aupr_all': 0.3974816795898742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:05,407 INFO [OUTPOST-v4] epoch 271 cur={'auroc_all': 0.7630555060634976, 'aupr_all': 0.39843156518727235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6730442176870749} best={'auroc_all': 0.7630555060634976, 'aupr_all': 0.39843156518727235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:09,575 INFO [OUTPOST-v4] epoch 272 cur={'auroc_all': 0.763151322769778, 'aupr_all': 0.39922711702344293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.673469387755102} best={'auroc_all': 0.763151322769778, 'aupr_all': 0.39922711702344293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:13,646 INFO [OUTPOST-v4] epoch 273 cur={'auroc_all': 0.7635723049653069, 'aupr_all': 0.4000972093675219, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.673639455782313} best={'auroc_all': 0.7635723049653069, 'aupr_all': 0.4000972093675219, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:17,869 INFO [OUTPOST-v4] epoch 274 cur={'auroc_all': 0.7639110802572983, 'aupr_all': 0.4007984316811989, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.673469387755102} best={'auroc_all': 0.7639110802572983, 'aupr_all': 0.4007984316811989, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:22,678 INFO [OUTPOST-v4] epoch 275 cur={'auroc_all': 0.7641690219425903, 'aupr_all': 0.40156950911370104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6743197278911565} best={'auroc_all': 0.7641690219425903, 'aupr_all': 0.40156950911370104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:27,800 INFO [OUTPOST-v4] epoch 276 cur={'auroc_all': 0.7642825231813943, 'aupr_all': 0.4023222134981213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.674234693877551} best={'auroc_all': 0.7642825231813943, 'aupr_all': 0.4023222134981213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:32,420 INFO [OUTPOST-v4] epoch 277 cur={'auroc_all': 0.7643369911310149, 'aupr_all': 0.40302217447190697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6741496598639456} best={'auroc_all': 0.7643369911310149, 'aupr_all': 0.40302217447190697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:37,142 INFO [OUTPOST-v4] epoch 278 cur={'auroc_all': 0.7644903282419205, 'aupr_all': 0.40368892925339184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6741496598639456} best={'auroc_all': 0.7644903282419205, 'aupr_all': 0.40368892925339184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:41,817 INFO [OUTPOST-v4] epoch 279 cur={'auroc_all': 0.7649011082172935, 'aupr_all': 0.4044973871896489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6746598639455782} best={'auroc_all': 0.7649011082172935, 'aupr_all': 0.4044973871896489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:07:46,664 INFO [OUTPOST-v4] epoch 280 cur={'auroc_all': 0.7651417020227993, 'aupr_all': 0.4053087395657434, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6753401360544218} best={'auroc_all': 0.7651417020227993, 'aupr_all': 0.4053087395657434, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
