2026-08-09 04:31:58,078 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['sim_shuffle=true'], 'tag': 'C_simplacebo', 'rotations': None}
2026-08-09 04:31:58,078 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 1.0, 'sim_shuffle': True}
2026-08-09 04:32:13,508 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5213324851654998, 'aupr_all': 0.1631645048858473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4469812925170068} best={'auroc_all': 0.5213324851654998, 'aupr_all': 0.1631645048858473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:15,100 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.521441016670904, 'aupr_all': 0.1631695041815427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4443027210884354} best={'auroc_all': 0.521441016670904, 'aupr_all': 0.1631695041815427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:16,754 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4494047619047619} best={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:18,439 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4978879146240775, 'aupr_all': 0.15846182784682283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4114795918367347} best={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:20,145 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.49946013628014835, 'aupr_all': 0.1604489157032386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4176020408163265} best={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:21,775 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5050107290816901, 'aupr_all': 0.1607709545858027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44821428571428573} best={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:23,505 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5087232307804521, 'aupr_all': 0.16180813030316826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4568027210884354} best={'auroc_all': 0.5250916625346649, 'aupr_all': 0.16471878236191775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:25,213 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5350340136054421} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:27,010 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5346016979762335, 'aupr_all': 0.17229900117103414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5412414965986395} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:28,729 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.534369444537024, 'aupr_all': 0.17161275210679292, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.530187074829932} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:36,175 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5341543480708653, 'aupr_all': 0.1709321427848474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5295918367346939} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:43,236 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5356108330318443, 'aupr_all': 0.17103490104963998, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5238095238095238} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:50,084 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5379800554109058, 'aupr_all': 0.17123157268320843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5187925170068027} best={'auroc_all': 0.5392089200133376, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:32:56,899 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5407389615447079, 'aupr_all': 0.17156200663582824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.521343537414966} best={'auroc_all': 0.5407389615447079, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:03,953 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5431791889127412, 'aupr_all': 0.17181820126396227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5258503401360544} best={'auroc_all': 0.5431791889127412, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:11,000 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5452737991377206, 'aupr_all': 0.17204483914549049, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5287414965986394} best={'auroc_all': 0.5452737991377206, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:18,044 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5470357430862387, 'aupr_all': 0.1721295508971738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5305272108843536} best={'auroc_all': 0.5470357430862387, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:24,952 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.548514391703359, 'aupr_all': 0.17213013476904812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5296343537414966} best={'auroc_all': 0.548514391703359, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:31,746 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5498318821917081, 'aupr_all': 0.17209907651910802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5302721088435374} best={'auroc_all': 0.5498318821917081, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:38,692 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5509767601471671, 'aupr_all': 0.1720699565102328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5295068027210884} best={'auroc_all': 0.5509767601471671, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:46,015 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5520156581786413, 'aupr_all': 0.17200805804483196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5302721088435374} best={'auroc_all': 0.5520156581786413, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:53,043 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5529483689573101, 'aupr_all': 0.17193822888114962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5302721088435375} best={'auroc_all': 0.5529483689573101, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:33:59,932 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.553814011941828, 'aupr_all': 0.17191058152366281, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.528656462585034} best={'auroc_all': 0.553814011941828, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:34:06,521 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5546321560989442, 'aupr_all': 0.1719107112029396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5306122448979592} best={'auroc_all': 0.5546321560989442, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:34:13,667 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5554091506171785, 'aupr_all': 0.1719411546698806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5292091836734694} best={'auroc_all': 0.5554091506171785, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:34:20,560 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5561555528442693, 'aupr_all': 0.17198002990806827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.529251700680272} best={'auroc_all': 0.5561555528442693, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:34:27,449 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.556875784426538, 'aupr_all': 0.1720492634205536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5289115646258503} best={'auroc_all': 0.556875784426538, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 04:34:34,228 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5575543819184241, 'aupr_all': 0.1721210743372988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5311224489795918} best={'auroc_all': 0.5575543819184241, 'aupr_all': 0.17353137860752224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
