2026-08-10 23:51:53,186 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=32'], 'tag': 'T_hidden32', 'rotations': None}
2026-08-10 23:51:53,186 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 23:51:56,829 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11489746036831192, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995, 'val_auc': 0.7444444444444445} best={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11489746036831192, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:51:57,592 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6083733226695104, 'aupr_all': 0.11445384205814851, 'auroc_unknown': 0.4352036801226585, 'aupr_unknown': 0.038402555927137164, 'val_auc': 0.7859903381642512} best={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11489746036831192, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:51:58,275 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6043377321603127, 'aupr_all': 0.11331316487750971, 'auroc_unknown': 0.4265295544477088, 'aupr_unknown': 0.037846811132079015, 'val_auc': 0.806280193236715} best={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11489746036831192, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:51:58,840 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6039622767262064, 'aupr_all': 0.11441008928576042, 'auroc_unknown': 0.41928023251835395, 'aupr_unknown': 0.03741363335866777, 'val_auc': 0.8048309178743962} best={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11489746036831192, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:51:59,554 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6094772258261995, 'aupr_all': 0.11696856925946134, 'auroc_unknown': 0.42371300665725276, 'aupr_unknown': 0.037646234066908146, 'val_auc': 0.8057971014492754} best={'auroc_all': 0.6109302951311749, 'aupr_all': 0.11696856925946134, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:02,011 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6114437384598674, 'aupr_all': 0.12068888050442855, 'auroc_unknown': 0.41524533072184816, 'aupr_unknown': 0.03714210702493294, 'val_auc': 0.8227053140096618} best={'auroc_all': 0.6114437384598674, 'aupr_all': 0.12068888050442855, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:04,403 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6064909851200174, 'aupr_all': 0.11876450962837883, 'auroc_unknown': 0.4101481259542231, 'aupr_unknown': 0.03680809122161734, 'val_auc': 0.8130434782608695} best={'auroc_all': 0.6114437384598674, 'aupr_all': 0.12068888050442855, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:06,745 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6088586253542265, 'aupr_all': 0.12306763751605182, 'auroc_unknown': 0.40143354260355085, 'aupr_unknown': 0.0363844521840335, 'val_auc': 0.8367149758454107} best={'auroc_all': 0.6114437384598674, 'aupr_all': 0.12306763751605182, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:09,031 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6174592948053359, 'aupr_all': 0.12681128319916696, 'auroc_unknown': 0.4119104623087046, 'aupr_unknown': 0.03695640901680264, 'val_auc': 0.8328502415458937} best={'auroc_all': 0.6174592948053359, 'aupr_all': 0.12681128319916696, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:11,439 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6224990619785341, 'aupr_all': 0.13116461929127, 'auroc_unknown': 0.41353894155322335, 'aupr_unknown': 0.03703334579490193, 'val_auc': 0.8318840579710146} best={'auroc_all': 0.6224990619785341, 'aupr_all': 0.13116461929127, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:13,841 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6277727173988171, 'aupr_all': 0.13639526427970614, 'auroc_unknown': 0.4154131722794179, 'aupr_unknown': 0.03714089392502921, 'val_auc': 0.8420289855072465} best={'auroc_all': 0.6277727173988171, 'aupr_all': 0.13639526427970614, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:16,251 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6279113224127887, 'aupr_all': 0.13916386970975872, 'auroc_unknown': 0.4093197839421404, 'aupr_unknown': 0.036765489633150204, 'val_auc': 0.861352657004831} best={'auroc_all': 0.6279113224127887, 'aupr_all': 0.13916386970975872, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:18,545 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6275490733335308, 'aupr_all': 0.14157449600629055, 'auroc_unknown': 0.40360369232931714, 'aupr_unknown': 0.036450714384720063, 'val_auc': 0.8565217391304348} best={'auroc_all': 0.6279113224127887, 'aupr_all': 0.14157449600629055, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:20,553 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6307771014149314, 'aupr_all': 0.14665456823171788, 'auroc_unknown': 0.40139678391532274, 'aupr_unknown': 0.0362876021360171, 'val_auc': 0.8845410628019323} best={'auroc_all': 0.6307771014149314, 'aupr_all': 0.14665456823171788, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:22,881 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6326256208221018, 'aupr_all': 0.14914435851725757, 'auroc_unknown': 0.40357895535044663, 'aupr_unknown': 0.03641602645043279, 'val_auc': 0.8772946859903382} best={'auroc_all': 0.6326256208221018, 'aupr_all': 0.14914435851725757, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:25,374 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6386296987470008, 'aupr_all': 0.15406658620441963, 'auroc_unknown': 0.41037538249842564, 'aupr_unknown': 0.03681375563844255, 'val_auc': 0.8840579710144928} best={'auroc_all': 0.6386296987470008, 'aupr_all': 0.15406658620441963, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:27,663 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6351992555071734, 'aupr_all': 0.15615122476501095, 'auroc_unknown': 0.3992072145052096, 'aupr_unknown': 0.036172257066096024, 'val_auc': 0.8869565217391304} best={'auroc_all': 0.6386296987470008, 'aupr_all': 0.15615122476501095, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:29,620 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6369976648202454, 'aupr_all': 0.1609558933518992, 'auroc_unknown': 0.39893880672512916, 'aupr_unknown': 0.03619943775584608, 'val_auc': 0.8966183574879227} best={'auroc_all': 0.6386296987470008, 'aupr_all': 0.1609558933518992, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:31,663 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6439872824037047, 'aupr_all': 0.16297699349780195, 'auroc_unknown': 0.4114584922742022, 'aupr_unknown': 0.03692102497608019, 'val_auc': 0.91256038647343} best={'auroc_all': 0.6439872824037047, 'aupr_all': 0.16297699349780195, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:33,844 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6398590005628129, 'aupr_all': 0.16599997391153887, 'auroc_unknown': 0.40033170670358253, 'aupr_unknown': 0.03624150378332391, 'val_auc': 0.9096618357487922} best={'auroc_all': 0.6439872824037047, 'aupr_all': 0.16599997391153887, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:36,125 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6398449302408247, 'aupr_all': 0.1675016211614448, 'auroc_unknown': 0.3981326586380143, 'aupr_unknown': 0.036160734927745804, 'val_auc': 0.9086956521739131} best={'auroc_all': 0.6439872824037047, 'aupr_all': 0.1675016211614448, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:38,412 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6460541386494465, 'aupr_all': 0.16987612478249278, 'auroc_unknown': 0.40949826008875717, 'aupr_unknown': 0.03677716419883418, 'val_auc': 0.91256038647343} best={'auroc_all': 0.6460541386494465, 'aupr_all': 0.16987612478249278, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
2026-08-10 23:52:40,777 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6426588712145898, 'aupr_all': 0.17332694035401025, 'auroc_unknown': 0.39974379887865197, 'aupr_unknown': 0.03626073224312731, 'val_auc': 0.9130434782608696} best={'auroc_all': 0.6460541386494465, 'aupr_all': 0.17332694035401025, 'auroc_unknown': 0.45839956832815937, 'aupr_unknown': 0.04002090364219995}
