2026-08-21 00:02:51,841 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': [0]}
2026-08-21 00:02:51,841 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 00:02:57,831 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302, 'val_auc': 0.9706855791962175} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:02,397 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7817601525591886, 'aupr_all': 0.598642407975271, 'auroc_unknown': 0.7519403626107233, 'aupr_unknown': 0.48506157136402434, 'val_auc': 0.9756501182033097} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:06,952 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7745068021031164, 'aupr_all': 0.5893573832178033, 'auroc_unknown': 0.7442624293037393, 'aupr_unknown': 0.4717327682021178, 'val_auc': 0.981323877068558} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:11,562 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7734381702464506, 'aupr_all': 0.5882977223180933, 'auroc_unknown': 0.7418886768008621, 'aupr_unknown': 0.4688820764248427, 'val_auc': 0.9865248226950355} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:16,286 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7732076848103611, 'aupr_all': 0.5885850176898711, 'auroc_unknown': 0.7415863797806111, 'aupr_unknown': 0.4689551992308557, 'val_auc': 0.9860520094562648} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:22,058 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7725681210722379, 'aupr_all': 0.588517097688638, 'auroc_unknown': 0.7401538233201025, 'aupr_unknown': 0.4669678615065319, 'val_auc': 0.9763593380614657} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:31,666 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7734312432644759, 'aupr_all': 0.5911857672873193, 'auroc_unknown': 0.7419532962955513, 'aupr_unknown': 0.4738304162335314, 'val_auc': 0.978014184397163} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:44,328 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.775570631988214, 'aupr_all': 0.5962241383560516, 'auroc_unknown': 0.7441047894864746, 'aupr_unknown': 0.4801961432680843, 'val_auc': 0.9794326241134751} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-21 00:03:56,848 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7774056658664914, 'aupr_all': 0.6008359754568046, 'auroc_unknown': 0.7459402310448666, 'aupr_unknown': 0.48651730887994954, 'val_auc': 0.9735224586288416} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
