2026-08-08 23:30:50,361 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [9]}
2026-08-08 23:30:50,361 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-08 23:31:05,883 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037, 'val_auc': 0.9867612293144208} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:31:19,144 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7529609260261799, 'aupr_all': 0.4754032436216172, 'auroc_unknown': 0.7508688568811335, 'aupr_unknown': 0.4618416383436321, 'val_auc': 0.9855791962174941} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:31:33,461 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.749235893173611, 'aupr_all': 0.47320484901145177, 'auroc_unknown': 0.7469897156398325, 'aupr_unknown': 0.46020873219386216, 'val_auc': 0.9865248226950355} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:31:47,529 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.748912735205765, 'aupr_all': 0.4678355020873551, 'auroc_unknown': 0.7468161940485261, 'aupr_unknown': 0.4542697552587608, 'val_auc': 0.98274231678487} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:32:01,680 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7485515018350064, 'aupr_all': 0.4670352675087175, 'auroc_unknown': 0.7464712122879323, 'aupr_unknown': 0.45418457966266534, 'val_auc': 0.9858156028368794} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:32:33,428 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7511265176920914, 'aupr_all': 0.46874041322415194, 'auroc_unknown': 0.7490655583273325, 'aupr_unknown': 0.45566858310172276, 'val_auc': 0.9914893617021276} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:33:04,123 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7552205296243468, 'aupr_all': 0.47711323974084846, 'auroc_unknown': 0.7531894516478144, 'aupr_unknown': 0.46430189776691927, 'val_auc': 0.985579196217494} best={'auroc_all': 0.760315292669588, 'aupr_all': 0.4858807738705441, 'auroc_unknown': 0.7582292663426891, 'aupr_unknown': 0.47200627895693037}
2026-08-08 23:33:36,214 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7628770525093751, 'aupr_all': 0.48826379169150846, 'auroc_unknown': 0.7608285895091261, 'aupr_unknown': 0.47611706571167856, 'val_auc': 0.9884160756501182} best={'auroc_all': 0.7628770525093751, 'aupr_all': 0.48826379169150846, 'auroc_unknown': 0.7608285895091261, 'aupr_unknown': 0.47611706571167856}
2026-08-08 23:34:08,849 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7699294836914651, 'aupr_all': 0.5010096541271647, 'auroc_unknown': 0.7679910003143204, 'aupr_unknown': 0.48936938912614203, 'val_auc': 0.9895981087470449} best={'auroc_all': 0.7699294836914651, 'aupr_all': 0.5010096541271647, 'auroc_unknown': 0.7679910003143204, 'aupr_unknown': 0.48936938912614203}
2026-08-08 23:34:40,735 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7748040183854796, 'aupr_all': 0.5090998550891196, 'auroc_unknown': 0.7729055418359563, 'aupr_unknown': 0.49710976912003146, 'val_auc': 0.9886524822695035} best={'auroc_all': 0.7748040183854796, 'aupr_all': 0.5090998550891196, 'auroc_unknown': 0.7729055418359563, 'aupr_unknown': 0.49710976912003146}
