2026-08-20 03:01:04,294 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=128'], 'tag': 'T_hidden128', 'rotations': [14]}
2026-08-20 03:01:04,294 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 128, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 03:01:09,839 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7498068218353559, 'aupr_all': 0.46130650977919047, 'auroc_unknown': 0.7547832343432739, 'aupr_unknown': 0.4349225774258978, 'val_auc': 0.6356973995271868} best={'auroc_all': 0.7498068218353559, 'aupr_all': 0.46130650977919047, 'auroc_unknown': 0.7547832343432739, 'aupr_unknown': 0.4349225774258978}
2026-08-20 03:01:14,145 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7673433736242051, 'aupr_all': 0.4843691309289166, 'auroc_unknown': 0.7644056738934267, 'aupr_unknown': 0.4470309975077145, 'val_auc': 0.6912529550827423} best={'auroc_all': 0.7673433736242051, 'aupr_all': 0.4843691309289166, 'auroc_unknown': 0.7644056738934267, 'aupr_unknown': 0.4470309975077145}
2026-08-20 03:01:18,597 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7769670949957844, 'aupr_all': 0.5075229208361189, 'auroc_unknown': 0.7704485384083907, 'aupr_unknown': 0.464702481617422, 'val_auc': 0.7141843971631205} best={'auroc_all': 0.7769670949957844, 'aupr_all': 0.5075229208361189, 'auroc_unknown': 0.7704485384083907, 'aupr_unknown': 0.464702481617422}
2026-08-20 03:01:22,913 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7872967245862325, 'aupr_all': 0.5327188446089972, 'auroc_unknown': 0.7759928884885982, 'aupr_unknown': 0.48108237045804797, 'val_auc': 0.7624113475177305} best={'auroc_all': 0.7872967245862325, 'aupr_all': 0.5327188446089972, 'auroc_unknown': 0.7759928884885982, 'aupr_unknown': 0.48108237045804797}
2026-08-20 03:01:27,350 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.8013289962269566, 'aupr_all': 0.5629295879813383, 'auroc_unknown': 0.7832089237924175, 'aupr_unknown': 0.4931869840746757, 'val_auc': 0.8004728132387706} best={'auroc_all': 0.8013289962269566, 'aupr_all': 0.5629295879813383, 'auroc_unknown': 0.7832089237924175, 'aupr_unknown': 0.4931869840746757}
2026-08-20 03:01:38,986 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.8225875819359395, 'aupr_all': 0.6206577428636874, 'auroc_unknown': 0.7972498498433285, 'aupr_unknown': 0.5228472208915793, 'val_auc': 0.8839243498817967} best={'auroc_all': 0.8225875819359395, 'aupr_all': 0.6206577428636874, 'auroc_unknown': 0.7972498498433285, 'aupr_unknown': 0.5228472208915793}
2026-08-20 03:01:50,654 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8405625482094488, 'aupr_all': 0.6778271368874529, 'auroc_unknown': 0.8111746623546509, 'aupr_unknown': 0.5556575191431838, 'val_auc': 0.9494089834515366} best={'auroc_all': 0.8405625482094488, 'aupr_all': 0.6778271368874529, 'auroc_unknown': 0.8111746623546509, 'aupr_unknown': 0.5556575191431838}
2026-08-20 03:02:02,290 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8519078591808039, 'aupr_all': 0.7073758295189939, 'auroc_unknown': 0.8219006434306243, 'aupr_unknown': 0.5790520463527735, 'val_auc': 0.9735224586288416} best={'auroc_all': 0.8519078591808039, 'aupr_all': 0.7073758295189939, 'auroc_unknown': 0.8219006434306243, 'aupr_unknown': 0.5790520463527735}
2026-08-20 03:02:13,990 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8591927444233425, 'aupr_all': 0.7211397651456293, 'auroc_unknown': 0.8293109937542825, 'aupr_unknown': 0.5890288716903394, 'val_auc': 0.9884160756501181} best={'auroc_all': 0.8591927444233425, 'aupr_all': 0.7211397651456293, 'auroc_unknown': 0.8293109937542825, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:02:25,681 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.8631162127714965, 'aupr_all': 0.7256621159878119, 'auroc_unknown': 0.833174732075351, 'aupr_unknown': 0.5849068954294186, 'val_auc': 0.9877068557919622} best={'auroc_all': 0.8631162127714965, 'aupr_all': 0.7256621159878119, 'auroc_unknown': 0.833174732075351, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:02:37,396 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.8686683130131129, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8393839547524087, 'aupr_unknown': 0.5872647554011462, 'val_auc': 0.9955082742316785} best={'auroc_all': 0.8686683130131129, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8393839547524087, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:02:49,110 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.8691455296358459, 'aupr_all': 0.7286880924512993, 'auroc_unknown': 0.8402890780237497, 'aupr_unknown': 0.5805561032684087, 'val_auc': 0.9929078014184397} best={'auroc_all': 0.8691455296358459, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8402890780237497, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:03:00,803 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.8683831476555661, 'aupr_all': 0.7275511588307988, 'auroc_unknown': 0.8388154567363053, 'aupr_unknown': 0.5780004395269308, 'val_auc': 0.9995271867612293} best={'auroc_all': 0.8691455296358459, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8402890780237497, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:03:12,516 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.8696622475342749, 'aupr_all': 0.728707843793837, 'auroc_unknown': 0.8405200935628936, 'aupr_unknown': 0.5799105428984132, 'val_auc': 0.9905437352245863} best={'auroc_all': 0.8696622475342749, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8405200935628936, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:03:24,238 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.8679645574021885, 'aupr_all': 0.7299128235099916, 'auroc_unknown': 0.8384747053871815, 'aupr_unknown': 0.5859291525384854, 'val_auc': 0.9943262411347519} best={'auroc_all': 0.8696622475342749, 'aupr_all': 0.7306936159601002, 'auroc_unknown': 0.8405200935628936, 'aupr_unknown': 0.5890288716903394}
2026-08-20 03:03:35,931 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.8694427735157471, 'aupr_all': 0.7336490634987729, 'auroc_unknown': 0.8399004365544487, 'aupr_unknown': 0.5926688888670972, 'val_auc': 0.9952718676122931} best={'auroc_all': 0.8696622475342749, 'aupr_all': 0.7336490634987729, 'auroc_unknown': 0.8405200935628936, 'aupr_unknown': 0.5926688888670972}
2026-08-20 03:03:47,647 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7389973473348737, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6045843906574208, 'val_auc': 0.9943262411347518} best={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7389973473348737, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6045843906574208}
2026-08-20 03:03:59,348 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.8680625194620137, 'aupr_all': 0.7354838533030132, 'auroc_unknown': 0.8385638678758446, 'aupr_unknown': 0.5985007600054492, 'val_auc': 0.9971631205673759} best={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7389973473348737, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6045843906574208}
2026-08-20 03:04:11,111 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.8688764628419852, 'aupr_all': 0.7382679753055945, 'auroc_unknown': 0.8399745348000588, 'aupr_unknown': 0.6055294986913833, 'val_auc': 0.9943262411347518} best={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7389973473348737, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6055294986913833}
2026-08-20 03:04:22,805 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.8693059633219523, 'aupr_all': 0.7393143685314943, 'auroc_unknown': 0.8403290474152192, 'aupr_unknown': 0.6057056584737542, 'val_auc': 0.9950354609929078} best={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7393143685314943, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6057056584737542}
2026-08-20 03:04:34,577 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.8695686826821312, 'aupr_all': 0.7421677468655892, 'auroc_unknown': 0.8404817586075061, 'aupr_unknown': 0.6116706144362508, 'val_auc': 0.9969267139479906} best={'auroc_all': 0.8701388754095359, 'aupr_all': 0.7421677468655892, 'auroc_unknown': 0.8410421187320662, 'aupr_unknown': 0.6116706144362508}
2026-08-20 03:04:46,289 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.8713814913433422, 'aupr_all': 0.7461710140790294, 'auroc_unknown': 0.8428699097459823, 'aupr_unknown': 0.618988785511867, 'val_auc': 0.9936170212765958} best={'auroc_all': 0.8713814913433422, 'aupr_all': 0.7461710140790294, 'auroc_unknown': 0.8428699097459823, 'aupr_unknown': 0.618988785511867}
2026-08-20 03:04:57,990 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.872183954147611, 'aupr_all': 0.7473691374665693, 'auroc_unknown': 0.8435390227329486, 'aupr_unknown': 0.6201797701536705, 'val_auc': 0.9950354609929077} best={'auroc_all': 0.872183954147611, 'aupr_all': 0.7473691374665693, 'auroc_unknown': 0.8435390227329486, 'aupr_unknown': 0.6201797701536705}
