2026-08-11 01:44:14,243 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['alpha_plus=0.01'], 'tag': 'T_alpha0.01', 'rotations': None}
2026-08-11 01:44:14,243 INFO config={'alpha_plus': 0.01, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 01:44:14,243 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['alpha_plus=0.01'], 'tag': 'T_alpha0.01', 'rotations': None}
2026-08-11 01:44:14,244 INFO config={'alpha_plus': 0.01, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 01:44:16,843 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6011443861883744, 'aupr_all': 0.11869998862638448, 'auroc_unknown': 0.38985571174530254, 'aupr_unknown': 0.03561900872144353, 'val_auc': 0.8256038647342996} best={'auroc_all': 0.6011443861883744, 'aupr_all': 0.11869998862638448, 'auroc_unknown': 0.38985571174530254, 'aupr_unknown': 0.03561900872144353}
2026-08-11 01:44:16,895 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466, 'val_auc': 0.8062801932367151} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466}
2026-08-11 01:44:17,364 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.4033935436022774, 'aupr_unknown': 0.03643863884280337, 'val_auc': 0.8246376811594203} best={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.4033935436022774, 'aupr_unknown': 0.03643863884280337}
2026-08-11 01:44:17,445 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6120488857292377, 'aupr_all': 0.12186264867747909, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841, 'val_auc': 0.78743961352657} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-11 01:44:17,902 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6079292435597421, 'aupr_all': 0.12023840339624003, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124, 'val_auc': 0.8415458937198067} best={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124}
2026-08-11 01:44:17,993 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6110776632404198, 'aupr_all': 0.1206918089270089, 'auroc_unknown': 0.42527814074092574, 'aupr_unknown': 0.037748147595116154, 'val_auc': 0.7840579710144927} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-11 01:44:18,462 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6086309083009963, 'aupr_all': 0.12116154912840124, 'auroc_unknown': 0.4025714436315919, 'aupr_unknown': 0.03637986728927394, 'val_auc': 0.8347826086956521} best={'auroc_all': 0.6086309083009963, 'aupr_all': 0.12116154912840124, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124}
2026-08-11 01:44:18,553 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6119507637469515, 'aupr_all': 0.12290011784836474, 'auroc_unknown': 0.419905130218231, 'aupr_unknown': 0.03740260612334807, 'val_auc': 0.7801932367149759} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-11 01:44:19,047 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6122824037046911, 'aupr_all': 0.1243592567345671, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.0365058923030739, 'val_auc': 0.8367149758454107} best={'auroc_all': 0.6122824037046911, 'aupr_all': 0.1243592567345671, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.03650615515137124}
2026-08-11 01:44:19,137 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12317427548251264, 'auroc_unknown': 0.42168180014925416, 'aupr_unknown': 0.037557001501489835, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-11 01:44:21,400 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6143582698934604, 'aupr_all': 0.12657951706886006, 'auroc_unknown': 0.4033221069062871, 'aupr_unknown': 0.036447719351720934, 'val_auc': 0.8347826086956521} best={'auroc_all': 0.6143582698934604, 'aupr_all': 0.12657951706886006, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.03650615515137124}
2026-08-11 01:44:21,466 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12479674182015174, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939, 'val_auc': 0.8028985507246377} best={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12479674182015174, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
2026-08-11 01:44:23,725 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6159359973142964, 'aupr_all': 0.12872450100177388, 'auroc_unknown': 0.3988576601869653, 'aupr_unknown': 0.03623221911165644, 'val_auc': 0.842512077294686} best={'auroc_all': 0.6159359973142964, 'aupr_all': 0.12872450100177388, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.03650615515137124}
2026-08-11 01:44:23,804 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6177687184651994, 'aupr_all': 0.12727620149768581, 'auroc_unknown': 0.4214177849168237, 'aupr_unknown': 0.03752171780463668, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12727620149768581, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
2026-08-11 01:44:26,050 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6165518824609734, 'aupr_all': 0.1307694973916007, 'auroc_unknown': 0.399285355616034, 'aupr_unknown': 0.03620892953336383, 'val_auc': 0.8502415458937199} best={'auroc_all': 0.6165518824609734, 'aupr_all': 0.1307694973916007, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.03650615515137124}
