2026-08-21 19:47:39,477 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=64'], 'tag': 'T_hidden64', 'rotations': None}
2026-08-21 19:48:14,172 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.543348687407809, 'aupr_all': 0.17185378981902763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5774659863945578} best={'auroc_all': 0.543348687407809, 'aupr_all': 0.17185378981902763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:17,935 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5451538009116343, 'aupr_all': 0.17216533167694534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811649659863946} best={'auroc_all': 0.5451538009116343, 'aupr_all': 0.17216533167694534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:21,628 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.54714467898548, 'aupr_all': 0.17255148374599902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.583078231292517} best={'auroc_all': 0.54714467898548, 'aupr_all': 0.17255148374599902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:25,019 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5491458003346936, 'aupr_all': 0.17298775670923722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5855442176870749} best={'auroc_all': 0.5491458003346936, 'aupr_all': 0.17298775670923722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:28,544 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5521576558400214, 'aupr_all': 0.17408937128268243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5877551020408164} best={'auroc_all': 0.5521576558400214, 'aupr_all': 0.17408937128268243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:32,432 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5528627031521707, 'aupr_all': 0.17402902335761902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5884353741496599} best={'auroc_all': 0.5528627031521707, 'aupr_all': 0.17408937128268243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:36,099 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.553441692488958, 'aupr_all': 0.17409034026593084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5887755102040817} best={'auroc_all': 0.553441692488958, 'aupr_all': 0.17409034026593084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:40,202 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5541541728472209, 'aupr_all': 0.17431473113488513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5878401360544218} best={'auroc_all': 0.5541541728472209, 'aupr_all': 0.17431473113488513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:44,628 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.554610113555678, 'aupr_all': 0.17449845539654774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5885204081632652} best={'auroc_all': 0.554610113555678, 'aupr_all': 0.17449845539654774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:48,882 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17462964571213477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5892857142857143} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17462964571213477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:53,147 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.554719852084312, 'aupr_all': 0.17469989631643348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5888605442176871} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17469989631643348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:57,731 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5544527284008798, 'aupr_all': 0.17474674692368206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5879251700680272} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17474674692368206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:02,734 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.553926829611354, 'aupr_all': 0.1747646105785253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5875850340136055} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.1747646105785253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:07,784 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5534703182354517, 'aupr_all': 0.17476105848545279, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5866496598639456} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.1747646105785253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:12,755 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5530886546163544, 'aupr_all': 0.17484235375293924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5861394557823129} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17484235375293924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:17,770 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5528017423207889, 'aupr_all': 0.17500359987754685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5856292517006803} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17500359987754685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:22,904 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5526460691683266, 'aupr_all': 0.17525836814887916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5859693877551021} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17525836814887916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:27,791 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5526166264231163, 'aupr_all': 0.17561846291051775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.584608843537415} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17561846291051775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:32,587 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5527798393652431, 'aupr_all': 0.17604254774440514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5837585034013606} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17604254774440514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:37,574 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5531748582447698, 'aupr_all': 0.17657256691256557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5826530612244898} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17657256691256557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:42,592 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5537965018939549, 'aupr_all': 0.17721106195740752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5816326530612245} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17721106195740752, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:47,398 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5546730204041037, 'aupr_all': 0.17795459102731453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5816326530612245} best={'auroc_all': 0.5547993308690189, 'aupr_all': 0.17795459102731453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:52,197 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5558200804440748, 'aupr_all': 0.1788416225942655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5819727891156463} best={'auroc_all': 0.5558200804440748, 'aupr_all': 0.1788416225942655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:57,173 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5570692283739435, 'aupr_all': 0.17971747641310354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.58171768707483} best={'auroc_all': 0.5570692283739435, 'aupr_all': 0.17971747641310354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:02,120 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5584545708109907, 'aupr_all': 0.18064605327880817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5820578231292517} best={'auroc_all': 0.5584545708109907, 'aupr_all': 0.18064605327880817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:07,085 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5598776388822482, 'aupr_all': 0.181562962512668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812074829931972} best={'auroc_all': 0.5598776388822482, 'aupr_all': 0.181562962512668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:11,843 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5612926252350442, 'aupr_all': 0.18244148741005084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5815476190476191} best={'auroc_all': 0.5612926252350442, 'aupr_all': 0.18244148741005084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:16,970 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5626467308141214, 'aupr_all': 0.18323940800693983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5821428571428572} best={'auroc_all': 0.5626467308141214, 'aupr_all': 0.18323940800693983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:21,907 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.563844957964677, 'aupr_all': 0.18391031920466017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.584013605442177} best={'auroc_all': 0.563844957964677, 'aupr_all': 0.18391031920466017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:26,774 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5648771660493728, 'aupr_all': 0.18444758997488533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5849489795918368} best={'auroc_all': 0.5648771660493728, 'aupr_all': 0.18444758997488533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:31,734 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5657907717851867, 'aupr_all': 0.18488729551437394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5855442176870748} best={'auroc_all': 0.5657907717851867, 'aupr_all': 0.18488729551437394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:36,730 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5665534134013425, 'aupr_all': 0.1852280531644841, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.586139455782313} best={'auroc_all': 0.5665534134013425, 'aupr_all': 0.1852280531644841, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:42,040 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5671305203566643, 'aupr_all': 0.18546119033613323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5872448979591837} best={'auroc_all': 0.5671305203566643, 'aupr_all': 0.18546119033613323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:46,927 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5675883557631505, 'aupr_all': 0.1856300127930483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5873299319727892} best={'auroc_all': 0.5675883557631505, 'aupr_all': 0.1856300127930483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:51,962 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5679025040862868, 'aupr_all': 0.18571881895929512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5873299319727892} best={'auroc_all': 0.5679025040862868, 'aupr_all': 0.18571881895929512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:56,984 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5681520684555916, 'aupr_all': 0.18576942821015116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5872448979591837} best={'auroc_all': 0.5681520684555916, 'aupr_all': 0.18576942821015116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:01,932 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5683891458821988, 'aupr_all': 0.18581383150738673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5878401360544219} best={'auroc_all': 0.5683891458821988, 'aupr_all': 0.18581383150738673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:07,044 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5686860551218605, 'aupr_all': 0.18588779467715716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5872448979591837} best={'auroc_all': 0.5686860551218605, 'aupr_all': 0.18588779467715716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:11,999 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5689541312862088, 'aupr_all': 0.18590659777675084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5881802721088435} best={'auroc_all': 0.5689541312862088, 'aupr_all': 0.18590659777675084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:17,121 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.569403431314142, 'aupr_all': 0.18606493687064718, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5890306122448979} best={'auroc_all': 0.569403431314142, 'aupr_all': 0.18606493687064718, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:22,307 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5699355007020154, 'aupr_all': 0.18628562475072732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5892006802721088} best={'auroc_all': 0.5699355007020154, 'aupr_all': 0.18628562475072732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:27,379 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5705417116970495, 'aupr_all': 0.18655566235623927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5897959183673469} best={'auroc_all': 0.5705417116970495, 'aupr_all': 0.18655566235623927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:32,621 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.571199286867685, 'aupr_all': 0.18686349350113474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5908163265306122} best={'auroc_all': 0.571199286867685, 'aupr_all': 0.18686349350113474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:37,667 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5718790646969132, 'aupr_all': 0.1872018381357018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5913265306122449} best={'auroc_all': 0.5718790646969132, 'aupr_all': 0.1872018381357018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:42,505 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5725877679756817, 'aupr_all': 0.1875754335258283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5914115646258502} best={'auroc_all': 0.5725877679756817, 'aupr_all': 0.1875754335258283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:47,593 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5732896355616698, 'aupr_all': 0.18796846104790876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5912414965986394} best={'auroc_all': 0.5732896355616698, 'aupr_all': 0.18796846104790876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:52,633 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5739814610428284, 'aupr_all': 0.1883766194212001, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5914115646258504} best={'auroc_all': 0.5739814610428284, 'aupr_all': 0.1883766194212001, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:57,672 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5746373960577489, 'aupr_all': 0.18877371819764605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5907738095238095} best={'auroc_all': 0.5746373960577489, 'aupr_all': 0.18877371819764605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:02,617 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5752591751891334, 'aupr_all': 0.1891784374488461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5904761904761905} best={'auroc_all': 0.5752591751891334, 'aupr_all': 0.1891784374488461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:07,718 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5758723142511746, 'aupr_all': 0.1896003284003963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5903061224489796} best={'auroc_all': 0.5758723142511746, 'aupr_all': 0.1896003284003963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:12,791 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.576462573243627, 'aupr_all': 0.19003418318088566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5892006802721088} best={'auroc_all': 0.576462573243627, 'aupr_all': 0.19003418318088566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:17,873 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.577047059873287, 'aupr_all': 0.1904673141040737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5892006802721089} best={'auroc_all': 0.577047059873287, 'aupr_all': 0.1904673141040737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:22,992 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.577665651067468, 'aupr_all': 0.19092592326509567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5883503401360544} best={'auroc_all': 0.577665651067468, 'aupr_all': 0.19092592326509567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:28,102 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5783190406592508, 'aupr_all': 0.19139755478792744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5877551020408163} best={'auroc_all': 0.5783190406592508, 'aupr_all': 0.19139755478792744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:33,390 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5789601650064802, 'aupr_all': 0.19187988427086164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5874149659863945} best={'auroc_all': 0.5789601650064802, 'aupr_all': 0.19187988427086164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:38,417 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5796870105833849, 'aupr_all': 0.19240039161570568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5870748299319728} best={'auroc_all': 0.5796870105833849, 'aupr_all': 0.19240039161570568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:43,432 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5804829377125844, 'aupr_all': 0.19295298413976905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5870748299319728} best={'auroc_all': 0.5804829377125844, 'aupr_all': 0.19295298413976905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:48,495 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5813373377273249, 'aupr_all': 0.1935370276807331, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5876275510204081} best={'auroc_all': 0.5813373377273249, 'aupr_all': 0.1935370276807331, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:53,552 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5822353219550127, 'aupr_all': 0.19413735891823403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5877551020408164} best={'auroc_all': 0.5822353219550127, 'aupr_all': 0.19413735891823403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
