# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset computers --seed 3 --method outpost --tag A_main
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[utils] PPR/dgl path unavailable (libcudart.so.12: cannot open shared object file: No such file or directory); OUTPOST path unaffected.
[0.03170448 0.15575916 0.10282141 0.03941245 0.37507272 0.02239674
 0.03541303 0.05948226 0.1567772  0.02116056]
[computers] anomaly classes (rotations): [0, 3, 5, 6, 9]
Normal classes: [1, 2, 4, 7, 8] in computers
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.4604 PR 0.1386 | unseen ROC 0.4240 PR 0.1091 | valAUC 0.5782 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.4592 PR 0.1397 | unseen ROC 0.4196 PR 0.1088 | valAUC 0.6034 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.4524 PR 0.1378 | unseen ROC 0.4130 PR 0.1078 | valAUC 0.5693 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.4522 PR 0.1376 | unseen ROC 0.4119 PR 0.1072 | valAUC 0.5621 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.4539 PR 0.1377 | unseen ROC 0.4138 PR 0.1076 | valAUC 0.6155 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.4512 PR 0.1376 | unseen ROC 0.4118 PR 0.1075 | valAUC 0.5635 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.4539 PR 0.1382 | unseen ROC 0.4123 PR 0.1072 | valAUC 0.5876 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.4584 PR 0.1396 | unseen ROC 0.4148 PR 0.1078 | valAUC 0.6006 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.4655 PR 0.1413 | unseen ROC 0.4233 PR 0.1091 | valAUC 0.5842 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.4718 PR 0.1438 | unseen ROC 0.4285 PR 0.1108 | valAUC 0.6552 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.4765 PR 0.1454 | unseen ROC 0.4336 PR 0.1124 | valAUC 0.6486 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.4843 PR 0.1478 | unseen ROC 0.4405 PR 0.1131 | valAUC 0.6460 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.5003 PR 0.1539 | unseen ROC 0.4558 PR 0.1164 | valAUC 0.6986 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.5148 PR 0.1621 | unseen ROC 0.4747 PR 0.1243 | valAUC 0.6822 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.5215 PR 0.1644 | unseen ROC 0.4803 PR 0.1258 | valAUC 0.6578 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.5201 PR 0.1634 | unseen ROC 0.4777 PR 0.1248 | valAUC 0.7336 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.5245 PR 0.1646 | unseen ROC 0.4786 PR 0.1228 | valAUC 0.7247 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.5273 PR 0.1673 | unseen ROC 0.4793 PR 0.1233 | valAUC 0.6897 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.5310 PR 0.1707 | unseen ROC 0.4807 PR 0.1241 | valAUC 0.7353 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.5325 PR 0.1738 | unseen ROC 0.4822 PR 0.1255 | valAUC 0.7546 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.5368 PR 0.1774 | unseen ROC 0.4850 PR 0.1264 | valAUC 0.7876 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.5327 PR 0.1742 | unseen ROC 0.4808 PR 0.1254 | valAUC 0.7675 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.5308 PR 0.1739 | unseen ROC 0.4769 PR 0.1246 | valAUC 0.7394 | tau+ 0.500
