# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset yelp --seed 8 --method outpost --tag C_nosim --set sim_topk_frac=0.0
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[utils] PPR/dgl path unavailable (libcudart.so.12: cannot open shared object file: No such file or directory); OUTPOST path unaffected.
[yelp] anomaly classes (rotations): [1]
Normal classes: [0] in yelp
Building multi-layer GraphSage
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/data/data.py:187: UserWarning: Unable to accurately infer 'num_nodes' from the attribute set '{'y', 'x', 'edge_index'}'. Please explicitly set 'num_nodes' as an attribute of 'data' to suppress this warning
  return sum([v.num_nodes for v in self.node_stores])
[OUTPOST-v4] epoch 0: test-all ROC 0.5780 PR 0.2000 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5761 | tau+ 0.524
[OUTPOST-v4] epoch 1: test-all ROC 0.5800 PR 0.2021 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5459 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.5657 PR 0.1919 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5214 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.5398 PR 0.1734 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5164 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.4591 PR 0.1360 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5136 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.4395 PR 0.1295 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5041 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.4488 PR 0.1331 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4892 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.4627 PR 0.1380 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5060 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.4995 PR 0.1519 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5557 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.5125 PR 0.1579 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5314 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.5200 PR 0.1604 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5700 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.5246 PR 0.1620 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5114 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.5294 PR 0.1631 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5161 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.5347 PR 0.1650 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5440 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.5340 PR 0.1631 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5435 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.5357 PR 0.1632 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5266 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.5374 PR 0.1640 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5323 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.5356 PR 0.1629 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5692 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.5368 PR 0.1636 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5164 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.5408 PR 0.1651 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5492 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.5390 PR 0.1644 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5086 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.5382 PR 0.1633 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5395 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.5412 PR 0.1650 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5626 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.5395 PR 0.1639 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4889 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.5414 PR 0.1640 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5234 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.5388 PR 0.1631 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5332 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.5383 PR 0.1625 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5360 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.5373 PR 0.1622 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5165 | tau+ 0.500
[OUTPOST-v4] epoch 28: test-all ROC 0.5384 PR 0.1633 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5682 | tau+ 0.500
[OUTPOST-v4] epoch 29: test-all ROC 0.5376 PR 0.1619 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5436 | tau+ 0.500
[OUTPOST-v4] epoch 30: test-all ROC 0.5363 PR 0.1609 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5446 | tau+ 0.500
[OUTPOST-v4] epoch 31: test-all ROC 0.5388 PR 0.1617 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5504 | tau+ 0.500
[OUTPOST-v4] epoch 32: test-all ROC 0.5384 PR 0.1620 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5497 | tau+ 0.500
[OUTPOST-v4] epoch 33: test-all ROC 0.5370 PR 0.1613 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5375 | tau+ 0.500
[OUTPOST-v4] epoch 34: test-all ROC 0.5382 PR 0.1618 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5233 | tau+ 0.500
[OUTPOST-v4] epoch 35: test-all ROC 0.5367 PR 0.1605 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5139 | tau+ 0.500
[OUTPOST-v4] epoch 36: test-all ROC 0.5369 PR 0.1609 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5550 | tau+ 0.500
[OUTPOST-v4] epoch 37: test-all ROC 0.5369 PR 0.1606 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5230 | tau+ 0.500
[OUTPOST-v4] epoch 38: test-all ROC 0.5365 PR 0.1603 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5503 | tau+ 0.500
[OUTPOST-v4] epoch 39: test-all ROC 0.5366 PR 0.1608 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5506 | tau+ 0.500
