# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset tfinance --seed 5 --method nsreg --tag E400_nsreg --epochs 400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[tfinance] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[tfinance] n_epochs=400 eval_every=1 input_dim=10 wd=0.0 lr=0.001
Normal classes: [0] in tfinance
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 95130  num train neg edges: 72700
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=4.4147, clf_loss=3.7217, lbl_loss=0.6931
Epoch  1 loss=124.1151, clf_loss=123.4186, lbl_loss=0.6965
Epoch  2 loss=8.1553, clf_loss=7.4751, lbl_loss=0.6802
Epoch  3 loss=6.7497, clf_loss=6.0619, lbl_loss=0.6878
Epoch  4 loss=10.4868, clf_loss=9.7993, lbl_loss=0.6875
Epoch  5 loss=13.2070, clf_loss=12.5155, lbl_loss=0.6916
Epoch  6 loss=14.8693, clf_loss=14.1775, lbl_loss=0.6918
Epoch  7 loss=13.5469, clf_loss=12.8660, lbl_loss=0.6809
Epoch  8 loss=18.3403, clf_loss=17.6615, lbl_loss=0.6788
Epoch  9 loss=11.9710, clf_loss=11.2948, lbl_loss=0.6762
Epoch 10 loss=10.1608, clf_loss=9.4815, lbl_loss=0.6794
Epoch 11 loss=9.6259, clf_loss=8.9416, lbl_loss=0.6843
Epoch 12 loss=7.2600, clf_loss=6.5930, lbl_loss=0.6670
Epoch 13 loss=5.3087, clf_loss=4.6254, lbl_loss=0.6833
Epoch 14 loss=3.6277, clf_loss=2.9491, lbl_loss=0.6787
Epoch 15 loss=4.9343, clf_loss=4.2654, lbl_loss=0.6688
Epoch 16 loss=4.3449, clf_loss=3.6687, lbl_loss=0.6762
Epoch 17 loss=2.6720, clf_loss=2.0004, lbl_loss=0.6715
Epoch 18 loss=2.5346, clf_loss=1.8636, lbl_loss=0.6710
Epoch 19 loss=3.6726, clf_loss=3.0009, lbl_loss=0.6718
Epoch 20 loss=4.2288, clf_loss=3.5608, lbl_loss=0.6679
Epoch 21 loss=3.7686, clf_loss=3.0981, lbl_loss=0.6704
Epoch 22 loss=3.8808, clf_loss=3.2132, lbl_loss=0.6676
Epoch 23 loss=3.6046, clf_loss=2.9376, lbl_loss=0.6670
Epoch 24 loss=3.1659, clf_loss=2.4861, lbl_loss=0.6797
Epoch 25 loss=2.6800, clf_loss=2.0077, lbl_loss=0.6723
Epoch 26 loss=1.9119, clf_loss=1.2352, lbl_loss=0.6767
Epoch 27 loss=2.6158, clf_loss=1.9471, lbl_loss=0.6687
Epoch 28 loss=2.2957, clf_loss=1.6309, lbl_loss=0.6648
Epoch 29 loss=1.8429, clf_loss=1.1662, lbl_loss=0.6767
Epoch 30 loss=2.0852, clf_loss=1.4104, lbl_loss=0.6748
Epoch 31 loss=2.2594, clf_loss=1.5921, lbl_loss=0.6673
Epoch 32 loss=2.2535, clf_loss=1.5913, lbl_loss=0.6621
Epoch 33 loss=1.7263, clf_loss=1.0535, lbl_loss=0.6728
Epoch 34 loss=2.4386, clf_loss=1.7522, lbl_loss=0.6864
Epoch 35 loss=1.7431, clf_loss=1.0708, lbl_loss=0.6723
Epoch 36 loss=1.4913, clf_loss=0.8400, lbl_loss=0.6514
Epoch 37 loss=2.3643, clf_loss=1.7039, lbl_loss=0.6603
Epoch 38 loss=1.7762, clf_loss=1.1095, lbl_loss=0.6667
Epoch 39 loss=1.6720, clf_loss=0.9991, lbl_loss=0.6730
Epoch 40 loss=1.6569, clf_loss=0.9939, lbl_loss=0.6629
Epoch 41 loss=1.9572, clf_loss=1.2881, lbl_loss=0.6692
Epoch 42 loss=2.4165, clf_loss=1.7532, lbl_loss=0.6633
Epoch 43 loss=1.6488, clf_loss=0.9759, lbl_loss=0.6729
Epoch 44 loss=1.4241, clf_loss=0.7623, lbl_loss=0.6618
Epoch 45 loss=1.6201, clf_loss=0.9263, lbl_loss=0.6938
Epoch 46 loss=1.6133, clf_loss=0.9420, lbl_loss=0.6713
Epoch 47 loss=1.5161, clf_loss=0.8457, lbl_loss=0.6704
Epoch 48 loss=1.4025, clf_loss=0.7503, lbl_loss=0.6523
Epoch 49 loss=1.8328, clf_loss=1.1833, lbl_loss=0.6495
Epoch 50 loss=1.4622, clf_loss=0.7899, lbl_loss=0.6723
Epoch 51 loss=1.5354, clf_loss=0.8593, lbl_loss=0.6760
Epoch 52 loss=1.2801, clf_loss=0.6183, lbl_loss=0.6618
Epoch 53 loss=1.3337, clf_loss=0.6588, lbl_loss=0.6749
Epoch 54 loss=1.4022, clf_loss=0.7222, lbl_loss=0.6800
Epoch 55 loss=1.7267, clf_loss=1.0700, lbl_loss=0.6567
Epoch 56 loss=1.3304, clf_loss=0.6575, lbl_loss=0.6729
Epoch 57 loss=1.3560, clf_loss=0.6933, lbl_loss=0.6627
Epoch 58 loss=1.5415, clf_loss=0.8655, lbl_loss=0.6761
Epoch 59 loss=1.2521, clf_loss=0.6023, lbl_loss=0.6498
Epoch 60 loss=1.2813, clf_loss=0.6042, lbl_loss=0.6771
Epoch 61 loss=1.3789, clf_loss=0.7132, lbl_loss=0.6657
Epoch 62 loss=1.2699, clf_loss=0.6154, lbl_loss=0.6546
Epoch 63 loss=1.2054, clf_loss=0.5364, lbl_loss=0.6690
Epoch 64 loss=1.2818, clf_loss=0.5929, lbl_loss=0.6890
Epoch 65 loss=1.2793, clf_loss=0.6017, lbl_loss=0.6776
Epoch 66 loss=1.5453, clf_loss=0.8893, lbl_loss=0.6561
Epoch 67 loss=1.4222, clf_loss=0.7544, lbl_loss=0.6678
Epoch 68 loss=1.2526, clf_loss=0.5803, lbl_loss=0.6724
Epoch 69 loss=1.4720, clf_loss=0.8019, lbl_loss=0.6701
Epoch 70 loss=1.1989, clf_loss=0.5296, lbl_loss=0.6692
Epoch 71 loss=1.3361, clf_loss=0.6679, lbl_loss=0.6682
Epoch 72 loss=1.2326, clf_loss=0.5637, lbl_loss=0.6689
Epoch 73 loss=1.1942, clf_loss=0.5443, lbl_loss=0.6499
Epoch 74 loss=1.4654, clf_loss=0.7971, lbl_loss=0.6683
Epoch 75 loss=1.2165, clf_loss=0.5524, lbl_loss=0.6641
Epoch 76 loss=1.6386, clf_loss=0.9623, lbl_loss=0.6762
Epoch 77 loss=1.1330, clf_loss=0.4702, lbl_loss=0.6628
Epoch 78 loss=1.2358, clf_loss=0.5656, lbl_loss=0.6702
Epoch 79 loss=1.3648, clf_loss=0.6963, lbl_loss=0.6684
Epoch 80 loss=1.4750, clf_loss=0.8046, lbl_loss=0.6705
Epoch 81 loss=1.1721, clf_loss=0.5066, lbl_loss=0.6654
Epoch 82 loss=1.2461, clf_loss=0.5774, lbl_loss=0.6687
Epoch 83 loss=1.1637, clf_loss=0.4938, lbl_loss=0.6700
Epoch 84 loss=1.2208, clf_loss=0.5386, lbl_loss=0.6822
Epoch 85 loss=1.1305, clf_loss=0.4519, lbl_loss=0.6786
Epoch 86 loss=1.1644, clf_loss=0.5006, lbl_loss=0.6638
Epoch 87 loss=1.1726, clf_loss=0.5078, lbl_loss=0.6648
Epoch 88 loss=1.1238, clf_loss=0.4526, lbl_loss=0.6712
Epoch 89 loss=1.2212, clf_loss=0.5521, lbl_loss=0.6691
Epoch 90 loss=1.0197, clf_loss=0.3504, lbl_loss=0.6694
Epoch 91 loss=1.1616, clf_loss=0.4892, lbl_loss=0.6723
Epoch 92 loss=1.1571, clf_loss=0.4893, lbl_loss=0.6677
Epoch 93 loss=1.1051, clf_loss=0.4397, lbl_loss=0.6655
