# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset tfinance --seed 2 --method nsreg --tag E400_nsreg --epochs 400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[tfinance] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[tfinance] n_epochs=400 eval_every=1 input_dim=10 wd=0.0 lr=0.001
Normal classes: [0] in tfinance
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 89536  num train neg edges: 65668
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=10.5962, clf_loss=9.8344, lbl_loss=0.7618
Epoch  1 loss=4.9440, clf_loss=4.2134, lbl_loss=0.7306
Epoch  2 loss=6.5652, clf_loss=5.8661, lbl_loss=0.6991
Epoch  3 loss=6.3806, clf_loss=5.6966, lbl_loss=0.6839
Epoch  4 loss=8.0975, clf_loss=7.4181, lbl_loss=0.6794
Epoch  5 loss=8.2830, clf_loss=7.6237, lbl_loss=0.6593
Epoch  6 loss=6.7008, clf_loss=6.0338, lbl_loss=0.6670
Epoch  7 loss=6.7567, clf_loss=6.1000, lbl_loss=0.6567
Epoch  8 loss=5.2211, clf_loss=4.5343, lbl_loss=0.6868
Epoch  9 loss=4.8875, clf_loss=4.1955, lbl_loss=0.6920
Epoch 10 loss=4.6934, clf_loss=4.0009, lbl_loss=0.6925
Epoch 11 loss=3.2229, clf_loss=2.5440, lbl_loss=0.6790
Epoch 12 loss=3.1254, clf_loss=2.4416, lbl_loss=0.6838
Epoch 13 loss=5.2003, clf_loss=4.5234, lbl_loss=0.6769
Epoch 14 loss=1.6841, clf_loss=1.0166, lbl_loss=0.6674
Epoch 15 loss=2.4436, clf_loss=1.7628, lbl_loss=0.6808
Epoch 16 loss=2.3757, clf_loss=1.7126, lbl_loss=0.6632
Epoch 17 loss=3.0441, clf_loss=2.3631, lbl_loss=0.6809
Epoch 18 loss=2.3786, clf_loss=1.6992, lbl_loss=0.6794
Epoch 19 loss=3.2151, clf_loss=2.5492, lbl_loss=0.6658
Epoch 20 loss=3.7000, clf_loss=3.0173, lbl_loss=0.6827
Epoch 21 loss=1.9304, clf_loss=1.2481, lbl_loss=0.6822
Epoch 22 loss=2.1209, clf_loss=1.4446, lbl_loss=0.6763
Epoch 23 loss=1.9618, clf_loss=1.2791, lbl_loss=0.6828
Epoch 24 loss=1.9738, clf_loss=1.2860, lbl_loss=0.6879
Epoch 25 loss=1.6528, clf_loss=0.9731, lbl_loss=0.6798
Epoch 26 loss=1.7096, clf_loss=1.0376, lbl_loss=0.6720
Epoch 27 loss=1.8173, clf_loss=1.1338, lbl_loss=0.6835
Epoch 28 loss=1.4467, clf_loss=0.7726, lbl_loss=0.6741
Epoch 29 loss=1.4114, clf_loss=0.7268, lbl_loss=0.6846
Epoch 30 loss=1.5157, clf_loss=0.8296, lbl_loss=0.6861
Epoch 31 loss=1.4929, clf_loss=0.8151, lbl_loss=0.6778
Epoch 32 loss=1.2942, clf_loss=0.6208, lbl_loss=0.6734
Epoch 33 loss=1.4057, clf_loss=0.7319, lbl_loss=0.6737
Epoch 34 loss=1.7497, clf_loss=1.0751, lbl_loss=0.6746
Epoch 35 loss=1.2747, clf_loss=0.6032, lbl_loss=0.6715
Epoch 36 loss=1.2473, clf_loss=0.5804, lbl_loss=0.6669
Epoch 37 loss=1.3896, clf_loss=0.7089, lbl_loss=0.6807
Epoch 38 loss=1.1518, clf_loss=0.4824, lbl_loss=0.6694
Epoch 39 loss=1.2370, clf_loss=0.5664, lbl_loss=0.6706
Epoch 40 loss=1.1458, clf_loss=0.4717, lbl_loss=0.6741
Epoch 41 loss=1.1355, clf_loss=0.4609, lbl_loss=0.6746
Epoch 42 loss=1.0977, clf_loss=0.4222, lbl_loss=0.6755
Epoch 43 loss=1.3419, clf_loss=0.6767, lbl_loss=0.6651
Epoch 44 loss=1.1253, clf_loss=0.4389, lbl_loss=0.6864
Epoch 45 loss=1.0816, clf_loss=0.4006, lbl_loss=0.6810
Epoch 46 loss=1.1216, clf_loss=0.4598, lbl_loss=0.6618
Epoch 47 loss=1.1593, clf_loss=0.4815, lbl_loss=0.6777
Epoch 48 loss=1.1663, clf_loss=0.4934, lbl_loss=0.6729
Epoch 49 loss=1.1102, clf_loss=0.4237, lbl_loss=0.6865
Epoch 50 loss=1.1097, clf_loss=0.4256, lbl_loss=0.6842
Epoch 51 loss=1.3171, clf_loss=0.6460, lbl_loss=0.6711
Epoch 52 loss=1.1476, clf_loss=0.4764, lbl_loss=0.6712
Epoch 53 loss=1.1092, clf_loss=0.4371, lbl_loss=0.6722
Epoch 54 loss=1.0171, clf_loss=0.3419, lbl_loss=0.6753
Epoch 55 loss=1.1275, clf_loss=0.4474, lbl_loss=0.6801
Epoch 56 loss=1.1149, clf_loss=0.4403, lbl_loss=0.6746
Epoch 57 loss=1.2338, clf_loss=0.5577, lbl_loss=0.6762
Epoch 58 loss=1.1782, clf_loss=0.5068, lbl_loss=0.6714
Epoch 59 loss=1.1985, clf_loss=0.5281, lbl_loss=0.6704
Epoch 60 loss=1.0387, clf_loss=0.3716, lbl_loss=0.6671
Epoch 61 loss=1.0551, clf_loss=0.3715, lbl_loss=0.6835
Epoch 62 loss=1.0149, clf_loss=0.3311, lbl_loss=0.6838
Epoch 63 loss=1.0313, clf_loss=0.3571, lbl_loss=0.6742
Epoch 64 loss=1.0017, clf_loss=0.3247, lbl_loss=0.6770
Epoch 65 loss=1.0554, clf_loss=0.3969, lbl_loss=0.6585
Epoch 66 loss=1.0134, clf_loss=0.3454, lbl_loss=0.6680
Epoch 67 loss=1.0057, clf_loss=0.3280, lbl_loss=0.6777
Epoch 68 loss=1.0483, clf_loss=0.3844, lbl_loss=0.6639
