# gpu=4 cmd=/usr/bin/python3 -u main.py --dataset cs --seed 1 --method outpost --tag T_warmup15 --rotations 14 --set warmup_epochs=15
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03861888 0.02520046 0.11182021 0.02340043 0.07603775 0.11962036
 0.02023673 0.05040092 0.0422735  0.00643648 0.07876507 0.11089293
 0.02290951 0.2256041  0.04778269]
[cs] anomaly classes (rotations): [np.int64(0), np.int64(1), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(14)]
[cs] running subset: [np.int64(14)]
Normal classes: [np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(11), np.int64(13)] in cs
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.7467 PR 0.4799 | unseen ROC 0.7407 PR 0.4405 | valAUC 0.6882 | tau+ 0.522
[OUTPOST-v4] epoch 1: test-all ROC 0.7596 PR 0.4869 | unseen ROC 0.7559 PR 0.4505 | valAUC 0.6898 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.7636 PR 0.4941 | unseen ROC 0.7610 PR 0.4604 | valAUC 0.7102 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.7619 PR 0.4864 | unseen ROC 0.7605 PR 0.4525 | valAUC 0.6858 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.7662 PR 0.4960 | unseen ROC 0.7646 PR 0.4634 | valAUC 0.6889 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.7689 PR 0.4975 | unseen ROC 0.7670 PR 0.4638 | valAUC 0.6986 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.7715 PR 0.5010 | unseen ROC 0.7683 PR 0.4647 | valAUC 0.6908 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.7743 PR 0.5087 | unseen ROC 0.7695 PR 0.4702 | valAUC 0.7021 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.7762 PR 0.5091 | unseen ROC 0.7688 PR 0.4653 | valAUC 0.7232 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.7829 PR 0.5232 | unseen ROC 0.7732 PR 0.4735 | valAUC 0.7496 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.7900 PR 0.5385 | unseen ROC 0.7760 PR 0.4808 | valAUC 0.7678 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.7953 PR 0.5561 | unseen ROC 0.7782 PR 0.4904 | valAUC 0.7778 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.8037 PR 0.5805 | unseen ROC 0.7824 PR 0.5031 | valAUC 0.8158 | tau+ 0.500
