# gpu=6 cmd=/usr/bin/python3 -u main.py --dataset cs --seed 1 --method outpost --tag T_hidden32 --rotations 3 --set hidden_dim=32
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03861888 0.02520046 0.11182021 0.02340043 0.07603775 0.11962036
 0.02023673 0.05040092 0.0422735  0.00643648 0.07876507 0.11089293
 0.02290951 0.2256041  0.04778269]
[cs] anomaly classes (rotations): [np.int64(0), np.int64(1), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(14)]
[cs] running subset: [np.int64(3)]
Normal classes: [np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(11), np.int64(13)] in cs
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.7351 PR 0.4706 | unseen ROC 0.7159 PR 0.3949 | valAUC 0.8972 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.7374 PR 0.4740 | unseen ROC 0.7185 PR 0.3949 | valAUC 0.9083 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.7403 PR 0.4815 | unseen ROC 0.7211 PR 0.4019 | valAUC 0.9151 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.7435 PR 0.4860 | unseen ROC 0.7243 PR 0.4050 | valAUC 0.9260 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.7448 PR 0.4932 | unseen ROC 0.7260 PR 0.4135 | valAUC 0.9236 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.7584 PR 0.5167 | unseen ROC 0.7399 PR 0.4384 | valAUC 0.9357 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.7689 PR 0.5406 | unseen ROC 0.7510 PR 0.4660 | valAUC 0.9345 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.7829 PR 0.5683 | unseen ROC 0.7659 PR 0.4959 | valAUC 0.9392 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.7953 PR 0.5945 | unseen ROC 0.7790 PR 0.5279 | valAUC 0.9385 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.8046 PR 0.6129 | unseen ROC 0.7896 PR 0.5524 | valAUC 0.9511 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.8158 PR 0.6366 | unseen ROC 0.8012 PR 0.5803 | valAUC 0.9598 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.8224 PR 0.6500 | unseen ROC 0.8084 PR 0.5963 | valAUC 0.9600 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.8303 PR 0.6662 | unseen ROC 0.8167 PR 0.6156 | valAUC 0.9485 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.8374 PR 0.6781 | unseen ROC 0.8246 PR 0.6300 | valAUC 0.9553 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.8433 PR 0.6924 | unseen ROC 0.8306 PR 0.6463 | valAUC 0.9565 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.8483 PR 0.7007 | unseen ROC 0.8361 PR 0.6554 | valAUC 0.9560 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.8551 PR 0.7140 | unseen ROC 0.8433 PR 0.6707 | valAUC 0.9662 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.8595 PR 0.7250 | unseen ROC 0.8480 PR 0.6832 | valAUC 0.9622 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.8652 PR 0.7346 | unseen ROC 0.8542 PR 0.6944 | valAUC 0.9539 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.8683 PR 0.7413 | unseen ROC 0.8574 PR 0.7019 | valAUC 0.9660 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.8746 PR 0.7520 | unseen ROC 0.8640 PR 0.7140 | valAUC 0.9610 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.8772 PR 0.7590 | unseen ROC 0.8671 PR 0.7226 | valAUC 0.9643 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.8828 PR 0.7701 | unseen ROC 0.8731 PR 0.7353 | valAUC 0.9650 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.8846 PR 0.7743 | unseen ROC 0.8748 PR 0.7396 | valAUC 0.9676 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.8878 PR 0.7807 | unseen ROC 0.8784 PR 0.7472 | valAUC 0.9657 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.8933 PR 0.7887 | unseen ROC 0.8841 PR 0.7558 | valAUC 0.9681 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.8963 PR 0.7954 | unseen ROC 0.8875 PR 0.7640 | valAUC 0.9688 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.8994 PR 0.7994 | unseen ROC 0.8909 PR 0.7691 | valAUC 0.9681 | tau+ 0.500
